"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Red Sox","11.48","4.39","2.62","0.00","29.3 %","11.2 %","18.1 %",".233","1.39",".348","64.9 %","63","47","84","3.04","2.13","0.91","3.84","3.82"
"Athletics","11.93","3.45","3.45","0.31","32.8 %","9.5 %","23.3 %",".181","1.05",".273","76.9 %","49","49","74","2.20","2.17","0.03","3.38","3.29"
"Cubs","10.16","2.61","3.89","0.29","28.7 %","7.4 %","21.3 %",".171","0.90",".240","87.4 %","33","55","76","1.45","2.44","-0.99","3.37","3.31"
"Mariners","9.20","1.48","6.20","0.59","27.0 %","4.4 %","22.6 %",".200","0.89",".260","70.3 %","67","57","75","2.97","2.52","0.45","3.44","3.24"
"Marlins","8.40","3.60","2.33","0.00","20.9 %","9.0 %","11.9 %",".295","1.60",".383","70.8 %","88","61","104","4.20","2.55","1.65","4.80","4.61"
"Astros","9.82","1.64","6.00","0.82","26.7 %","4.4 %","22.2 %",".256","1.18",".333","94.8 %","37","61","70","1.64","2.76","-1.12","3.21","3.20"
"Rays","9.36","1.44","6.50","0.72","25.2 %","3.9 %","21.4 %",".227","1.04",".290","59.5 %","73","66","79","3.24","2.89","0.35","3.60","3.43"
"Giants","8.03","2.92","2.75","0.36","21.6 %","7.8 %","13.7 %",".234","1.22",".296","76.9 %","61","70","89","2.55","2.93","-0.38","3.94","4.00"
"Yankees","12.76","3.26","3.91","0.89","33.3 %","8.5 %","24.8 %",".241","1.29",".357","81.5 %","64","63","68","2.97","2.95","0.02","3.11","3.10"
"Braves","7.99","2.28","3.50","0.38","23.3 %","6.7 %","16.7 %",".195","0.93",".250","88.5 %","34","68","93","1.52","3.00","-1.48","4.13","3.88"
"Reds","8.84","2.95","3.00","0.49","24.0 %","8.0 %","16.0 %",".206","1.09",".265","71.4 %","76","68","103","3.44","3.10","0.33","4.57","4.06"
"Brewers","12.80","2.78","4.60","1.39","36.8 %","8.0 %","28.8 %",".175","0.93",".238","79.2 %","75","76","68","3.34","3.40","-0.06","3.05","2.75"
"Mets","8.83","2.08","4.25","1.04","22.7 %","5.3 %","17.3 %",".268","1.33",".327","64.4 %","125","79","96","5.19","3.44","1.75","4.24","3.80"
"Dodgers","10.66","2.84","3.75","1.07","27.8 %","7.4 %","20.4 %",".227","1.18",".297","66.0 %","119","85","96","4.97","3.69","1.29","4.27","3.58"
"Nationals","10.26","5.94","1.73","0.54","24.1 %","13.9 %","10.1 %",".294","1.86",".396","60.8 %","156","82","109","7.02","3.69","3.33","4.82","4.83"
"Diamondbacks","7.13","2.55","2.80","1.02","18.0 %","6.4 %","11.5 %",".301","1.53",".351","49.6 %","135","88","92","6.62","3.95","2.67","4.17","4.29"
"Twins","11.12","1.59","7.00","1.85","29.8 %","4.3 %","25.5 %",".224","1.06",".271","84.6 %","68","88","63","3.18","4.04","-0.86","2.88","2.80"
"Indians","10.53","3.20","3.29","1.37","29.5 %","9.0 %","20.5 %",".157","0.92",".182","74.3 %","76","89","94","3.66","4.08","-0.42","4.32","3.59"
"White Sox","8.16","6.19","1.32","0.56","20.6 %","15.6 %","5.0 %",".229","1.53",".287","76.3 %","87","94","108","3.94","4.37","-0.43","4.93","5.16"
"Tigers","8.58","5.55","1.55","0.76","20.6 %","13.3 %","7.3 %",".284","1.74",".356","73.6 %","97","95","118","4.54","4.42","0.12","5.39","5.12"
"Angels","9.20","3.38","2.73","1.53","24.8 %","9.1 %","15.7 %",".218","1.19",".253","60.7 %","123","99","87","5.52","4.51","1.01","3.99","4.02"
"Orioles","13.03","5.90","2.21","1.55","29.6 %","13.4 %","16.2 %",".295","1.90",".413","61.2 %","159","97","93","7.45","4.63","2.82","4.24","4.12"
"Padres","10.74","4.30","2.50","1.53","27.3 %","10.9 %","16.4 %",".214","1.30",".264","63.6 %","130","106","105","5.52","4.68","0.84","4.63","4.06"
"Phillies","9.00","4.24","2.13","1.59","25.4 %","11.9 %","13.4 %",".136","0.94",".128","100.0 %","48","108","101","2.12","4.92","-2.80","4.50","4.40"
"Blue Jays","7.19","3.70","1.94","1.31","17.9 %","9.2 %","8.7 %",".233","1.33",".258","71.2 %","97","107","120","4.57","5.03","-0.46","5.55","4.91"
"Cardinals","8.53","5.68","1.50","1.42","20.5 %","13.6 %","6.8 %",".230","1.53",".264","59.7 %","156","129","139","6.63","5.58","1.05","6.15","5.27"
"Royals","10.41","6.83","1.52","1.63","24.1 %","15.8 %","8.3 %",".243","1.73",".297","71.4 %","131","125","127","6.18","5.64","0.55","5.80","5.14"
"Rangers","10.18","4.87","2.09","2.21","25.6 %","12.2 %","13.3 %",".228","1.43",".255","72.7 %","114","121","120","5.75","5.77","-0.02","5.51","4.71"
"Rockies","7.54","6.75","1.12","1.19","18.1 %","16.2 %","1.9 %",".291","1.85",".344","60.3 %","160","122","131","7.54","5.77","1.77","5.72","5.77"
"Pirates","9.62","5.59","1.72","2.48","21.5 %","12.5 %","9.0 %",".320","1.97",".373","64.3 %","194","157","114","8.38","6.94","1.44","5.07","4.77"
