"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Pirates","8.53","3.32","2.57","0.00","24.7 %","9.6 %","15.1 %",".172","0.95",".239","90.0 %","22","62","100","0.95","2.74","-1.79","4.42","4.01"
"Brewers","9.45","1.69","5.60","1.01","25.7 %","4.6 %","21.1 %",".245","1.13",".310","75.5 %","76","75","102","3.38","3.36","0.01","4.51","3.57"
"Athletics","10.13","2.89","3.50","0.96","26.3 %","7.5 %","18.8 %",".222","1.18",".286","51.9 %","108","82","96","4.82","3.64","1.18","4.38","3.78"
"Twins","6.67","3.00","2.22","0.67","17.2 %","7.8 %","9.5 %",".236","1.26",".274","80.8 %","43","83","102","2.00","3.81","-1.81","4.69","4.65"
"Mariners","8.39","2.10","4.00","1.05","22.5 %","5.6 %","16.9 %",".229","1.11",".274","73.5 %","77","85","95","3.41","3.83","-0.42","4.34","3.87"
"Cubs","9.95","4.74","2.10","0.95","27.6 %","13.2 %","14.5 %",".152","1.05",".186","93.0 %","43","89","79","1.89","3.95","-2.06","3.52","3.98"
"Red Sox","9.88","3.95","2.50","0.99","24.8 %","9.9 %","14.9 %",".234","1.35",".297","86.2 %","48","88","91","2.30","3.98","-1.68","4.16","4.08"
"Cardinals","7.16","1.30","5.50","0.98","19.1 %","3.5 %","15.7 %",".245","1.08",".284","68.2 %","77","92","102","3.25","4.01","-0.76","4.54","3.96"
"Royals","10.02","2.61","3.83","1.31","26.7 %","7.0 %","19.8 %",".231","1.16",".288","87.2 %","65","90","100","3.05","4.04","-0.99","4.56","3.82"
"White Sox","8.35","3.93","2.13","0.98","22.7 %","10.7 %","12.0 %",".239","1.31",".292","75.5 %","87","88","106","3.93","4.09","-0.16","4.84","4.50"
"Reds","8.46","4.84","1.75","0.81","23.3 %","13.3 %","10.0 %",".192","1.21",".236","90.9 %","45","91","101","2.01","4.11","-2.09","4.46","4.80"
"Dodgers","9.69","3.12","3.11","1.38","26.4 %","8.5 %","17.9 %",".179","1.00",".206","67.0 %","74","99","92","3.12","4.33","-1.21","4.09","3.80"
"Padres","10.61","3.21","3.30","1.61","25.4 %","7.7 %","17.7 %",".297","1.61",".375","55.0 %","189","102","98","8.04","4.46","3.57","4.34","3.86"
"Rays","9.26","3.34","2.77","1.54","22.9 %","8.3 %","14.7 %",".268","1.46",".320","74.0 %","115","106","96","5.14","4.67","0.47","4.37","4.01"
"Nationals","8.35","3.44","2.43","1.47","21.0 %","8.6 %","12.4 %",".274","1.47",".321","71.4 %","109","106","107","4.91","4.80","0.11","4.73","4.48"
"Angels","9.88","3.95","2.50","1.65","25.0 %","10.0 %","15.0 %",".262","1.46",".319","70.6 %","124","105","98","5.60","4.82","0.77","4.48","4.13"
"Tigers","6.55","3.68","1.78","1.23","15.0 %","8.4 %","6.5 %",".309","1.77",".346","61.5 %","114","106","121","5.32","4.90","0.42","5.56","5.15"
"Braves","9.12","4.74","1.92","1.46","24.3 %","12.6 %","11.7 %",".202","1.26",".233","79.6 %","49","114","109","2.19","5.00","-2.81","4.83","4.61"
"Astros","7.36","1.23","6.00","2.05","19.2 %","3.2 %","16.0 %",".311","1.41",".343","68.0 %","128","112","100","5.73","5.08","0.65","4.56","4.10"
"Yankees","10.21","2.30","4.43","2.30","26.3 %","5.9 %","20.3 %",".257","1.28",".296","77.2 %","107","112","79","4.94","5.26","-0.32","3.61","3.32"
"Giants","7.77","2.96","2.63","1.85","19.8 %","7.6 %","12.3 %",".289","1.48",".324","70.0 %","141","126","108","5.92","5.27","0.65","4.80","4.48"
"Indians","11.02","3.86","2.86","2.20","27.8 %","9.7 %","18.1 %",".281","1.53",".350","88.2 %","92","118","89","4.41","5.42","-1.01","4.06","3.81"
"Diamondbacks","7.36","4.09","1.80","1.64","18.4 %","10.2 %","8.2 %",".299","1.64",".338","57.3 %","176","124","121","7.77","5.44","2.33","5.34","5.00"
"Rockies","8.69","4.66","1.87","1.86","20.3 %","10.9 %","9.4 %",".311","1.83",".364","59.2 %","160","120","108","8.07","5.63","2.44","4.79","4.71"
"Marlins","5.63","2.63","2.14","1.88","14.3 %","6.7 %","7.6 %",".281","1.42",".289","65.5 %","152","135","132","6.38","5.80","0.58","5.82","5.11"
"Rangers","7.89","3.03","2.60","2.43","21.3 %","8.2 %","13.1 %",".243","1.25",".247","85.8 %","78","127","103","3.94","6.08","-2.14","4.72","4.39"
"Blue Jays","8.80","4.40","2.00","2.35","20.4 %","10.2 %","10.2 %",".310","1.79",".352","72.7 %","147","138","110","6.75","6.41","0.34","5.03","4.69"
"Mets","10.07","6.04","1.67","2.82","24.0 %","14.4 %","9.6 %",".270","1.75",".298","71.9 %","175","163","120","7.25","7.06","0.19","5.31","4.93"
"Phillies","8.05","4.26","1.89","3.32","17.5 %","9.3 %","8.3 %",".356","2.11",".381","64.1 %","226","172","137","9.95","7.79","2.15","6.04","5.13"
"Orioles","9.32","5.46","1.71","3.54","19.5 %","11.4 %","8.1 %",".341","2.18",".371","53.5 %","219","175","129","10.29","8.39","1.89","5.91","5.04"
