"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Braves","9.45","1.35","7.00","0.00","27.3 %","3.9 %","23.4 %",".219","0.95",".308","95.0 %","10","38","61","0.45","1.71","-1.26","2.71","2.66"
"Twins","10.13","2.41","4.20","0.00","27.3 %","6.5 %","20.8 %",".236","1.18",".333","68.2 %","72","39","78","3.38","1.77","1.61","3.58","3.53"
"Red Sox","12.09","4.84","2.50","0.00","33.7 %","13.5 %","20.2 %",".105","0.90",".174","81.0 %","33","51","81","1.61","2.27","-0.66","3.70","3.70"
"Yankees","11.00","2.50","4.40","0.50","34.9 %","7.9 %","27.0 %",".121","0.67",".171","100.0 %","11","50","69","0.50","2.33","-1.83","3.15","2.90"
"Orioles","10.44","1.44","7.25","0.72","33.0 %","4.6 %","28.4 %",".143","0.64",".189","83.3 %","38","51","62","1.80","2.41","-0.61","2.81","2.69"
"Cardinals","10.27","4.18","2.45","0.00","27.3 %","11.1 %","16.2 %",".172","1.10",".250","70.4 %","54","56","105","2.28","2.45","-0.17","4.64","4.09"
"Mets","13.31","3.42","3.89","1.14","36.5 %","9.4 %","27.1 %",".174","1.01",".250","81.7 %","74","73","72","3.04","3.17","-0.13","3.20","2.94"
"Dodgers","10.53","1.83","5.75","1.37","29.5 %","5.1 %","24.4 %",".230","1.07",".292","89.3 %","55","79","72","2.29","3.47","-1.18","3.20","3.11"
"Brewers","10.53","5.03","2.09","0.46","26.7 %","12.8 %","14.0 %",".233","1.42",".327","66.4 %","103","78","96","4.58","3.52","1.06","4.27","4.23"
"Padres","9.76","2.93","3.33","0.98","25.0 %","7.5 %","17.5 %",".209","1.16",".260","76.4 %","61","80","80","2.60","3.54","-0.94","3.57","3.44"
"Cubs","9.25","5.18","1.79","0.37","23.4 %","13.1 %","10.3 %",".242","1.48",".323","65.6 %","118","82","111","5.18","3.67","1.51","4.93","4.74"
"Rangers","10.67","4.08","2.62","0.94","28.6 %","10.9 %","17.7 %",".190","1.15",".250","94.0 %","37","77","90","1.88","3.67","-1.78","4.11","3.91"
"Mariners","7.36","3.68","2.00","0.61","19.1 %","9.5 %","9.5 %",".254","1.40",".307","65.5 %","104","82","101","4.60","3.69","0.91","4.64","4.71"
"Reds","11.00","2.00","5.50","1.50","28.2 %","5.1 %","23.1 %",".233","1.17",".292","44.9 %","145","83","106","6.50","3.77","2.73","4.70","3.42"
"White Sox","9.47","2.37","4.00","1.42","24.7 %","6.2 %","18.5 %",".227","1.16",".269","63.8 %","115","89","77","5.21","4.11","1.10","3.52","3.41"
"Diamondbacks","7.84","3.92","2.00","0.87","20.0 %","10.0 %","10.0 %",".288","1.55",".350","69.5 %","89","95","116","3.92","4.18","-0.26","5.14","4.81"
"Nationals","7.83","3.13","2.50","1.17","22.5 %","9.0 %","13.5 %",".173","0.96",".190","73.0 %","78","93","110","3.52","4.21","-0.69","4.85","4.40"
"Angels","10.21","4.94","2.07","0.99","24.6 %","11.9 %","12.7 %",".294","1.72",".387","67.0 %","124","93","85","5.60","4.24","1.36","3.90","4.12"
"Marlins","9.00","6.95","1.29","0.82","22.0 %","17.0 %","5.0 %",".229","1.64",".288","69.3 %","107","109","129","4.50","4.71","-0.21","5.70","5.57"
"Giants","6.75","6.23","1.08","0.52","16.5 %","15.2 %","1.3 %",".273","1.73",".327","67.6 %","136","113","139","5.71","4.71","1.00","6.14","5.95"
"Pirates","10.97","4.50","2.44","1.69","27.3 %","11.2 %","16.1 %",".280","1.59",".363","71.8 %","137","111","110","5.91","4.90","1.00","4.89","4.15"
"Athletics","11.25","2.25","5.00","2.25","27.4 %","5.5 %","21.9 %",".309","1.56",".386","58.8 %","164","110","80","7.31","4.90","2.41","3.64","3.36"
"Phillies","9.53","2.65","3.60","2.12","23.1 %","6.4 %","16.7 %",".306","1.59",".360","67.0 %","102","112","70","4.76","5.21","-0.45","3.09","3.54"
"Astros","10.13","4.22","2.40","2.11","26.7 %","11.1 %","15.6 %",".225","1.31",".255","100.0 %","66","120","93","2.95","5.42","-2.46","4.24","4.11"
"Indians","7.02","6.48","1.08","1.08","16.1 %","14.8 %","1.2 %",".265","1.80",".302","60.3 %","135","121","129","6.48","5.55","0.93","5.90","5.84"
"Tigers","9.36","5.04","1.86","1.80","23.4 %","12.6 %","10.8 %",".232","1.44",".266","87.1 %","85","122","119","3.96","5.65","-1.69","5.44","4.74"
"Rays","7.59","2.68","2.83","2.01","19.4 %","6.9 %","12.6 %",".261","1.31",".281","75.4 %","110","130","116","4.91","5.77","-0.86","5.33","4.46"
"Rockies","7.25","5.64","1.29","2.42","16.8 %","13.1 %","3.7 %",".333","2.01",".362","71.0 %","136","149","139","6.85","6.98","-0.12","6.15","5.70"
"Royals","7.89","4.98","1.58","2.91","19.8 %","12.5 %","7.3 %",".277","1.62",".281","76.3 %","141","166","127","6.65","7.46","-0.81","5.83","5.17"
"Blue Jays","8.49","8.49","1.00","2.43","19.1 %","19.1 %","0.0 %",".277","2.06",".301","66.3 %","171","165","150","7.89","7.66","0.22","6.91","6.38"
