"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Athletics","11.28","2.01","5.60","0.00","31.8 %","5.7 %","26.1 %",".217","1.03",".327","73.9 %","45","32","71","2.01","1.38","0.64","3.25","2.95"
"Astros","12.12","1.10","11.00","0.55","36.1 %","3.3 %","32.8 %",".203","0.86",".306","71.4 %","62","38","49","2.76","1.68","1.07","2.23","2.24"
"Giants","8.24","2.29","3.60","0.00","21.2 %","5.9 %","15.3 %",".253","1.27",".328","73.1 %","65","54","95","2.75","2.30","0.45","4.22","4.06"
"Rays","8.25","2.25","3.67","0.38","24.2 %","6.6 %","17.6 %",".169","0.83",".217","87.4 %","34","66","96","1.50","2.92","-1.42","4.37","3.88"
"Phillies","10.62","3.54","3.00","0.89","28.9 %","9.6 %","19.3 %",".213","1.18",".286","80.2 %","60","73","83","2.66","3.31","-0.66","3.70","3.60"
"Nationals","10.38","5.19","2.00","0.52","22.5 %","11.2 %","11.2 %",".342","2.13",".448","47.8 %","335","94","139","10.38","3.39","7.00","5.62","4.75"
"Yankees","10.03","4.24","2.36","0.77","26.8 %","11.3 %","15.5 %",".186","1.16",".241","74.4 %","59","75","82","2.70","3.51","-0.81","3.76","3.90"
"Tigers","9.00","1.50","6.00","1.00","26.5 %","4.4 %","22.1 %",".177","0.78",".214","91.6 %","43","79","97","2.00","3.66","-1.66","4.42","3.48"
"Marlins","11.44","3.20","3.57","0.92","28.7 %","8.1 %","20.7 %",".224","1.22",".306","75.4 %","76","85","94","3.20","3.67","-0.47","4.17","3.53"
"Brewers","9.14","1.66","5.50","1.25","26.2 %","4.8 %","21.4 %",".177","0.83",".204","74.3 %","75","82","75","3.32","3.68","-0.35","3.34","3.31"
"Angels","9.53","3.97","2.40","0.79","25.0 %","10.4 %","14.6 %",".200","1.19",".254","87.3 %","53","81","98","2.38","3.70","-1.32","4.48","4.21"
"Blue Jays","10.33","3.67","2.82","1.00","27.4 %","9.7 %","17.7 %",".200","1.15",".258","76.4 %","72","82","103","3.33","3.81","-0.47","4.72","3.96"
"Mets","9.95","4.26","2.33","0.47","21.7 %","9.3 %","12.4 %",".313","1.84",".410","64.8 %","126","89","127","5.21","3.90","1.31","5.62","4.51"
"Padres","10.25","2.73","3.75","1.37","27.3 %","7.3 %","20.0 %",".238","1.22",".299","69.3 %","104","89","82","4.44","3.94","0.51","3.62","3.51"
"Twins","8.74","5.56","1.57","0.40","21.4 %","13.6 %","7.8 %",".241","1.54",".313","75.8 %","77","86","120","3.57","3.96","-0.39","5.50","5.09"
"Indians","10.80","3.93","2.75","0.98","26.8 %","9.8 %","17.1 %",".239","1.36",".319","75.4 %","71","88","102","3.44","4.03","-0.60","4.68","3.98"
"Reds","5.75","4.43","1.30","0.44","14.6 %","11.2 %","3.4 %",".278","1.57",".323","75.2 %","79","89","123","3.54","4.05","-0.51","5.47","5.64"
"Pirates","11.50","5.00","2.30","1.00","28.4 %","12.4 %","16.1 %",".203","1.33",".273","69.0 %","93","93","107","4.00","4.10","-0.10","4.76","4.12"
"Rangers","7.07","3.54","2.00","0.96","18.8 %","9.4 %","9.4 %",".245","1.32",".284","79.3 %","64","89","100","3.21","4.21","-1.00","4.60","4.62"
"White Sox","8.16","3.77","2.17","1.26","20.0 %","9.2 %","10.8 %",".254","1.47",".295","44.0 %","156","95","115","7.53","4.47","3.07","5.43","4.72"
"Rockies","7.11","6.16","1.15","0.47","16.7 %","14.4 %","2.2 %",".276","1.79",".333","80.4 %","66","97","141","3.32","4.53","-1.21","6.25","5.85"
"Red Sox","10.22","2.92","3.50","1.82","25.5 %","7.3 %","18.2 %",".257","1.38",".309","78.6 %","91","103","103","4.38","4.67","-0.30","4.70","3.86"
"Royals","7.79","7.27","1.07","0.52","17.1 %","15.9 %","1.1 %",".310","2.08",".382","69.2 %","143","115","146","6.75","5.18","1.57","6.72","6.03"
"Cardinals","8.31","7.48","1.11","1.25","20.8 %","18.8 %","2.1 %",".158","1.38",".170","75.5 %","108","137","148","4.57","5.94","-1.37","6.52","6.03"
"Dodgers","7.29","2.14","3.40","2.57","18.7 %","5.5 %","13.2 %",".291","1.43",".302","64.8 %","153","139","114","6.43","6.02","0.41","5.06","4.46"
"Mariners","7.07","7.07","1.00","1.29","17.7 %","17.7 %","0.0 %",".140","1.29",".135","61.7 %","87","135","135","3.86","6.07","-2.21","6.20","6.12"
"Cubs","10.80","8.10","1.33","1.93","23.3 %","17.5 %","5.8 %",".323","2.27",".409","56.5 %","203","142","102","8.87","6.30","2.57","4.54","5.19"
"Braves","9.27","5.24","1.77","2.42","23.0 %","13.0 %","10.0 %",".259","1.57",".286","83.9 %","118","152","114","5.24","6.66","-1.42","5.04","4.76"
"Orioles","7.24","3.95","1.83","2.96","17.1 %","9.3 %","7.8 %",".330","1.83",".345","78.7 %","147","155","121","6.91","7.42","-0.51","5.54","5.02"
"Diamondbacks","7.36","4.91","1.50","2.95","15.6 %","10.4 %","5.2 %",".369","2.24",".397","54.9 %","245","178","124","10.80","7.80","3.00","5.49","5.11"
