"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Mets","12.84","3.98","3.22","0.44","33.3 %","10.3 %","23.0 %",".205","1.23",".313","50.9 %","139","53","66","5.75","2.33","3.43","2.96","3.25"
"Angels","10.66","4.03","2.65","0.24","26.8 %","10.1 %","16.7 %",".253","1.45",".356","58.6 %","116","57","93","5.21","2.61","2.60","4.26","3.99"
"Diamondbacks","8.82","2.48","3.56","0.55","24.1 %","6.8 %","17.3 %",".223","1.10",".287","88.4 %","44","71","100","1.93","3.15","-1.22","4.43","3.86"
"Astros","8.27","2.18","3.80","0.87","21.8 %","5.8 %","16.1 %",".256","1.26",".311","60.3 %","107","75","82","4.79","3.36","1.43","3.74","3.70"
"Cubs","10.08","5.76","1.75","0.36","27.5 %","15.7 %","11.8 %",".165","1.20",".232","81.1 %","55","79","92","2.52","3.53","-1.01","4.13","4.55"
"Red Sox","9.58","5.66","1.69","0.44","24.2 %","14.3 %","9.9 %",".282","1.69",".382","74.4 %","81","80","111","3.92","3.60","0.32","5.09","4.89"
"Pirates","9.74","3.98","2.44","0.89","22.5 %","9.2 %","13.3 %",".326","1.87",".415","59.7 %","164","82","109","7.08","3.66","3.43","4.82","4.36"
"Rangers","8.59","4.91","1.75","0.61","20.7 %","11.9 %","8.9 %",".263","1.60",".330","66.4 %","97","83","112","4.91","3.93","0.98","5.15","4.92"
"Giants","9.45","2.25","4.20","1.35","26.6 %","6.3 %","20.3 %",".233","1.10",".286","63.8 %","118","95","90","4.95","3.96","0.99","4.00","3.58"
"White Sox","10.55","3.38","3.13","1.27","29.8 %","9.5 %","20.2 %",".160","0.94",".191","95.2 %","47","85","90","2.11","3.96","-1.85","4.09","3.60"
"Rockies","6.26","2.74","2.29","0.78","16.8 %","7.4 %","9.5 %",".233","1.17",".265","80.2 %","62","88","113","3.13","4.13","-1.00","4.99","4.77"
"Indians","9.92","2.20","4.50","1.65","26.9 %","6.0 %","20.9 %",".222","1.10",".262","94.2 %","54","89","78","2.76","4.13","-1.38","3.57","3.49"
"Marlins","12.18","5.29","2.30","1.06","28.8 %","12.5 %","16.3 %",".265","1.65",".372","58.8 %","177","96","101","7.41","4.16","3.26","4.50","4.10"
"Rays","10.38","4.15","2.50","1.25","26.9 %","10.8 %","16.1 %",".220","1.29",".278","76.6 %","93","96","101","4.15","4.23","-0.08","4.63","4.09"
"Reds","6.41","4.12","1.56","0.46","16.3 %","10.5 %","5.8 %",".257","1.42",".305","71.0 %","102","94","114","4.58","4.28","0.29","5.04","5.05"
"Nationals","9.82","4.09","2.40","1.23","26.4 %","11.0 %","15.4 %",".215","1.23",".269","64.5 %","100","98","97","4.50","4.44","0.06","4.30","4.02"
"Royals","9.00","2.88","3.13","1.44","24.5 %","7.8 %","16.7 %",".207","1.08",".238","89.7 %","61","100","89","2.88","4.49","-1.61","4.08","3.86"
"Cardinals","13.50","2.79","4.83","2.33","35.4 %","7.3 %","28.1 %",".240","1.24",".317","61.1 %","154","108","73","6.52","4.66","1.85","3.26","2.88"
"Padres","11.17","4.19","2.67","1.86","29.6 %","11.1 %","18.5 %",".194","1.19",".227","100.0 %","55","110","94","2.33","4.82","-2.49","4.19","3.85"
"Brewers","9.93","6.35","1.56","1.19","22.3 %","14.3 %","8.0 %",".292","1.94",".368","62.8 %","152","108","116","6.75","4.85","1.90","5.14","5.08"
"Athletics","10.18","4.43","2.30","1.77","25.0 %","10.9 %","14.1 %",".268","1.57",".327","75.8 %","119","112","100","5.31","4.98","0.33","4.58","4.31"
"Twins","10.13","5.06","2.00","1.69","25.0 %","12.5 %","12.5 %",".206","1.38",".238","61.8 %","84","110","88","3.94","5.09","-1.15","4.02","4.32"
"Phillies","7.45","3.72","2.00","1.40","17.4 %","8.7 %","8.7 %",".329","1.81",".381","76.2 %","116","113","117","5.12","5.13","-0.01","5.17","4.80"
"Dodgers","9.68","5.09","1.90","1.53","25.3 %","13.3 %","12.0 %",".190","1.25",".220","85.9 %","85","122","116","3.57","5.31","-1.74","5.13","4.60"
"Braves","7.71","7.23","1.07","0.96","19.5 %","18.3 %","1.2 %",".197","1.50",".229","61.1 %","98","130","141","4.34","5.46","-1.12","6.10","6.06"
"Yankees","10.13","7.13","1.42","1.50","25.5 %","17.9 %","7.6 %",".209","1.54",".255","71.0 %","122","120","114","5.63","5.63","-0.01","5.20","5.27"
"Blue Jays","7.20","4.50","1.60","1.80","18.8 %","11.8 %","7.1 %",".203","1.25",".204","88.2 %","78","126","132","3.60","5.86","-2.26","6.05","5.27"
"Mariners","11.10","6.29","1.76","2.22","25.4 %","14.4 %","11.0 %",".270","1.81",".328","73.8 %","100","137","106","4.44","6.17","-1.73","4.85","4.70"
"Tigers","9.15","5.95","1.54","2.29","19.6 %","12.8 %","6.9 %",".375","2.34",".444","62.5 %","216","142","132","10.07","6.62","3.45","6.05","5.25"
"Orioles","8.57","3.86","2.22","3.00","19.4 %","8.7 %","10.7 %",".304","1.76",".323","68.5 %","155","150","119","7.29","7.21","0.07","5.44","4.63"
