"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Cardinals","12.46","2.77","4.50","0.69","37.5 %","8.3 %","29.2 %",".159","0.85",".240","88.5 %","41","54","70","1.73","2.37","-0.64","3.13","2.73"
"Indians","10.05","1.88","5.33","0.63","29.1 %","5.5 %","23.6 %",".173","0.84",".229","100.0 %","13","55","81","0.63","2.52","-1.89","3.69","3.29"
"Astros","11.93","3.77","3.17","0.63","31.2 %","9.8 %","21.3 %",".236","1.33",".343","62.5 %","84","61","73","3.77","2.73","1.04","3.35","3.47"
"Mets","10.91","2.87","3.80","0.57","26.8 %","7.0 %","19.7 %",".277","1.47",".378","62.0 %","139","63","66","5.74","2.77","2.98","2.95","3.22"
"Yankees","9.75","3.38","2.89","0.38","23.9 %","8.3 %","15.6 %",".273","1.50",".361","73.0 %","73","61","83","3.38","2.84","0.54","3.79","3.82"
"Nationals","7.16","3.31","2.17","0.00","17.3 %","8.0 %","9.3 %",".299","1.59",".370","82.1 %","49","68","100","2.20","3.09","-0.89","4.43","4.09"
"Orioles","10.91","4.02","2.71","0.57","27.1 %","10.0 %","17.1 %",".274","1.53",".381","63.6 %","115","66","81","5.74","3.15","2.59","3.72","3.76"
"Marlins","9.00","2.86","3.14","0.82","21.8 %","6.9 %","14.9 %",".312","1.64",".391","64.3 %","117","81","119","4.91","3.49","1.42","5.29","4.56"
"Braves","9.78","2.79","3.50","0.93","25.9 %","7.4 %","18.5 %",".233","1.19",".300","81.1 %","73","83","91","3.26","3.63","-0.37","4.03","3.76"
"Athletics","10.41","3.47","3.00","1.16","30.0 %","10.0 %","20.0 %",".160","0.94",".196","100.0 %","35","84","86","1.54","3.73","-2.19","3.93","3.65"
"Diamondbacks","12.46","6.23","2.00","1.04","30.4 %","15.2 %","15.2 %",".254","1.67",".366","68.7 %","129","91","93","5.71","4.02","1.69","4.13","4.31"
"Giants","9.82","1.64","6.00","1.64","24.7 %","4.1 %","20.6 %",".286","1.36",".349","64.4 %","146","101","84","6.14","4.21","1.92","3.75","3.34"
"Dodgers","10.31","1.47","7.00","1.96","30.9 %","4.4 %","26.5 %",".172","0.76",".179","95.7 %","58","101","84","2.45","4.41","-1.96","3.75","3.01"
"Blue Jays","8.61","2.33","3.70","1.63","24.3 %","6.6 %","17.8 %",".211","1.03",".235","69.5 %","96","96","92","4.42","4.43","-0.01","4.19","3.87"
"Angels","8.78","3.90","2.25","1.30","22.9 %","10.2 %","12.7 %",".245","1.37",".293","64.8 %","79","97","98","3.58","4.44","-0.86","4.50","4.34"
"Rockies","7.23","3.38","2.14","0.96","17.7 %","8.2 %","9.4 %",".289","1.55",".339","63.8 %","118","93","122","6.27","4.45","1.82","5.50","4.81"
"Phillies","10.89","2.84","3.83","1.89","30.7 %","8.0 %","22.7 %",".203","1.05",".238","69.4 %","108","99","74","4.74","4.48","0.26","3.31","3.30"
"White Sox","7.94","3.57","2.22","1.19","20.8 %","9.4 %","11.5 %",".233","1.28",".270","73.6 %","79","97","105","3.57","4.49","-0.92","4.79","4.55"
"Rays","13.36","3.82","3.50","2.18","33.3 %","9.5 %","23.8 %",".271","1.52",".368","61.9 %","153","106","69","6.82","4.67","2.15","3.14","3.22"
"Pirates","9.98","3.23","3.09","1.76","25.6 %","8.3 %","17.3 %",".273","1.43",".333","84.7 %","95","107","93","4.11","4.71","-0.61","4.12","3.81"
"Twins","9.78","2.35","4.17","1.96","25.5 %","6.1 %","19.4 %",".275","1.35",".328","76.0 %","109","104","88","5.09","4.78","0.31","4.03","3.70"
"Royals","5.00","5.33","0.94","0.67","11.7 %","12.5 %","-0.8 %",".318","1.89",".355","69.7 %","106","113","138","5.00","5.07","-0.07","6.31","6.04"
"Padres","7.85","2.20","3.57","1.57","19.7 %","5.5 %","14.2 %",".263","1.29",".298","63.9 %","125","116","117","5.34","5.10","0.24","5.19","4.27"
"Brewers","7.71","2.81","2.75","1.75","19.1 %","7.0 %","12.2 %",".295","1.52",".333","61.8 %","142","116","118","6.31","5.20","1.11","5.23","4.56"
"Red Sox","10.17","5.87","1.73","1.96","22.4 %","12.9 %","9.5 %",".307","2.00",".371","56.4 %","170","127","113","8.22","5.74","2.48","5.16","4.88"
"Rangers","11.17","6.05","1.85","1.86","23.8 %","12.9 %","10.9 %",".337","2.17",".431","65.1 %","158","118","110","8.38","5.75","2.63","5.12","4.70"
"Tigers","6.58","4.85","1.36","1.73","15.7 %","11.6 %","4.1 %",".252","1.58",".265","64.7 %","119","126","117","5.54","5.87","-0.33","5.36","5.20"
"Mariners","7.71","3.86","2.00","2.31","19.2 %","9.6 %","9.6 %",".287","1.59",".309","62.9 %","142","134","102","6.56","6.13","0.43","4.75","4.75"
"Cubs","6.05","3.72","1.63","1.86","14.6 %","9.0 %","5.6 %",".308","1.66",".328","51.0 %","202","141","120","8.84","6.27","2.58","5.33","4.95"
"Reds","8.62","6.32","1.36","2.30","20.0 %","14.7 %","5.3 %",".270","1.79",".295","55.6 %","204","153","127","9.19","6.92","2.28","5.63","5.42"
