"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Reds","8.22","2.93","2.80","0.00","20.6 %","7.4 %","13.2 %",".317","1.63",".408","72.0 %","92","58","111","4.11","2.37","1.74","4.83","4.44"
"Indians","9.97","2.08","4.80","0.42","27.9 %","5.8 %","22.1 %",".200","0.97",".273","87.4 %","35","53","80","1.66","2.43","-0.77","3.67","3.35"
"Padres","11.96","2.31","5.17","0.77","32.0 %","6.2 %","25.8 %",".233","1.16",".333","79.4 %","72","58","75","3.09","2.57","0.51","3.33","2.99"
"Angels","11.31","1.82","6.20","0.73","33.0 %","5.3 %","27.7 %",".165","0.77",".231","89.1 %","40","63","80","1.82","2.85","-1.02","3.65","2.84"
"Yankees","8.87","3.47","2.56","0.39","22.1 %","8.7 %","13.5 %",".226","1.29",".290","68.6 %","92","69","88","4.24","3.21","1.03","4.02","3.98"
"Giants","6.00","1.71","3.50","0.43","16.3 %","4.7 %","11.6 %",".247","1.14",".288","72.0 %","82","77","103","3.43","3.21","0.21","4.58","4.42"
"Rays","9.00","2.88","3.13","0.72","23.4 %","7.5 %","15.9 %",".245","1.28",".310","69.5 %","97","76","95","4.32","3.33","0.99","4.36","4.03"
"Athletics","8.10","3.04","2.67","0.68","21.4 %","8.0 %","13.4 %",".252","1.31",".312","65.2 %","106","76","99","4.73","3.40","1.32","4.52","4.35"
"Red Sox","8.17","2.13","3.83","1.07","21.7 %","5.7 %","16.0 %",".235","1.14",".278","70.9 %","88","86","99","4.26","3.89","0.38","4.54","4.03"
"Pirates","11.05","2.45","4.50","1.64","30.7 %","6.8 %","23.9 %",".171","0.91",".196","62.5 %","104","89","78","4.50","3.94","0.56","3.48","3.18"
"Blue Jays","10.38","4.67","2.22","1.04","26.3 %","11.8 %","14.5 %",".194","1.27",".244","62.5 %","90","86","99","4.15","3.96","0.19","4.53","4.29"
"Dodgers","7.46","2.49","3.00","1.07","20.4 %","6.8 %","13.6 %",".204","1.03",".232","72.6 %","93","98","111","3.91","4.28","-0.37","4.94","4.39"
"Mariners","8.24","5.03","1.64","0.92","20.7 %","12.6 %","8.1 %",".213","1.37",".255","71.4 %","103","101","106","4.58","4.54","0.04","4.83","4.92"
"Astros","8.83","2.60","3.40","1.56","25.0 %","7.4 %","17.7 %",".210","1.04",".238","94.6 %","58","101","93","2.60","4.54","-1.94","4.24","3.85"
"Rockies","8.20","5.47","1.50","1.03","20.7 %","13.8 %","6.9 %",".220","1.44",".260","68.1 %","88","100","126","4.44","4.70","-0.25","5.56","5.24"
"Phillies","9.15","3.92","2.33","1.74","22.6 %","9.7 %","12.9 %",".265","1.50",".310","75.8 %","109","114","112","4.79","5.15","-0.36","4.94","4.41"
"Twins","4.91","5.73","0.86","0.82","12.1 %","14.1 %","-2.0 %",".238","1.55",".257","77.6 %","79","116","150","3.68","5.35","-1.67","6.88","6.43"
"Cubs","9.36","6.12","1.53","1.44","22.0 %","14.4 %","7.6 %",".270","1.76",".329","60.9 %","165","121","92","7.20","5.37","1.83","4.09","4.76"
"White Sox","10.61","4.50","2.36","2.25","26.4 %","11.2 %","15.2 %",".255","1.50",".300","78.3 %","121","123","99","5.46","5.71","-0.25","4.52","4.15"
"Tigers","8.84","2.95","3.00","2.45","25.4 %","8.5 %","16.9 %",".200","1.04",".190","91.7 %","74","124","89","3.44","5.78","-2.34","4.08","3.94"
"Braves","10.71","5.14","2.08","2.14","26.9 %","12.9 %","14.0 %",".275","1.62",".340","89.3 %","97","132","103","4.29","5.79","-1.50","4.58","4.32"
"Nationals","9.74","3.54","2.75","2.21","24.4 %","8.9 %","15.6 %",".266","1.43",".308","76.0 %","135","137","128","5.75","5.87","-0.12","5.31","4.21"
"Rangers","8.41","3.54","2.38","2.21","21.6 %","9.1 %","12.5 %",".244","1.33",".259","86.4 %","79","126","113","3.98","6.02","-2.03","5.17","4.52"
"Marlins","10.69","4.50","2.38","2.25","24.1 %","10.1 %","13.9 %",".265","1.63",".311","64.1 %","161","143","110","6.75","6.15","0.60","4.89","4.30"
"Diamondbacks","6.75","4.73","1.43","2.03","16.4 %","11.5 %","4.9 %",".278","1.65",".293","67.4 %","153","142","104","6.75","6.21","0.54","4.63","4.91"
"Brewers","9.15","6.86","1.33","1.83","20.8 %","15.6 %","5.2 %",".250","1.78",".286","55.9 %","196","140","118","8.69","6.26","2.43","5.24","5.22"
"Royals","7.58","6.16","1.23","1.42","16.5 %","13.4 %","3.1 %",".316","2.00",".367","61.9 %","191","143","136","9.00","6.42","2.58","6.26","5.69"
"Cardinals","8.74","7.54","1.16","1.99","22.7 %","19.6 %","3.1 %",".154","1.37",".137","83.3 %","84","154","139","3.57","6.66","-3.08","6.16","5.96"
"Mets","9.82","5.89","1.67","2.95","21.1 %","12.6 %","8.4 %",".321","2.07",".364","50.6 %","237","175","144","9.82","7.58","2.24","6.36","5.09"
"Orioles","6.67","4.76","1.40","3.18","15.0 %","10.7 %","4.3 %",".339","1.98",".344","60.9 %","216","174","138","10.16","8.33","1.83","6.34","5.47"
