"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Rays","14.34","3.38","4.25","0.42","39.5 %","9.3 %","30.2 %",".195","1.08",".333","75.2 %","57","44","51","2.53","1.90","0.63","2.32","2.64"
"Cardinals","6.75","0.52","13.00","0.52","22.0 %","1.7 %","20.3 %",".155","0.58",".182","81.4 %","37","60","107","1.56","2.64","-1.08","4.76","4.02"
"Royals","9.00","2.57","3.50","0.64","24.6 %","7.0 %","17.5 %",".226","1.14",".289","89.0 %","41","67","83","1.93","3.00","-1.07","3.78","3.69"
"Phillies","6.97","3.05","2.29","0.44","20.5 %","9.0 %","11.5 %",".171","0.92",".208","80.7 %","49","76","96","2.18","3.46","-1.28","4.27","4.35"
"Pirates","9.64","2.41","4.00","0.96","24.4 %","6.1 %","18.3 %",".307","1.50",".396","66.2 %","134","81","81","5.79","3.59","2.20","3.58","3.59"
"Red Sox","9.00","3.33","2.70","0.67","24.6 %","9.1 %","15.5 %",".206","1.11",".265","72.9 %","69","80","94","3.33","3.62","-0.29","4.28","4.01"
"Astros","10.92","1.82","6.00","1.52","30.5 %","5.1 %","25.4 %",".234","1.08",".300","73.1 %","95","82","65","4.25","3.69","0.56","2.97","2.90"
"Athletics","8.31","4.67","1.78","1.04","21.9 %","12.3 %","9.6 %",".172","1.15",".196","75.6 %","82","99","111","3.63","4.43","-0.79","5.11","4.87"
"Indians","8.10","3.09","2.63","1.54","20.6 %","7.8 %","12.8 %",".290","1.50",".338","79.0 %","88","105","114","4.24","4.80","-0.56","5.21","4.49"
"Tigers","8.44","4.73","1.79","1.35","20.5 %","11.5 %","9.0 %",".264","1.58",".312","65.1 %","123","110","109","5.74","5.09","0.65","5.00","4.82"
"Braves","8.86","2.53","3.50","2.11","18.9 %","5.4 %","13.5 %",".419","2.34",".494","65.1 %","200","117","98","8.86","5.14","3.72","4.33","4.22"
"Diamondbacks","9.09","3.41","2.67","1.71","22.9 %","8.6 %","14.3 %",".250","1.36",".291","80.3 %","103","118","104","4.55","5.17","-0.62","4.59","4.13"
"Mariners","6.45","0.96","6.75","2.15","18.2 %","2.7 %","15.5 %",".250","1.06",".250","87.6 %","86","116","99","3.82","5.21","-1.38","4.53","4.16"
"Reds","8.76","4.01","2.18","1.82","21.4 %","9.8 %","11.6 %",".317","1.74",".375","66.7 %","146","116","102","6.57","5.24","1.33","4.54","4.51"
"White Sox","10.13","6.27","1.62","1.45","23.1 %","14.3 %","8.8 %",".273","1.82",".340","74.7 %","75","114","103","3.38","5.30","-1.93","4.71","4.75"
"Padres","8.46","5.64","1.50","1.21","18.3 %","12.2 %","6.1 %",".327","2.06",".392","60.3 %","199","122","130","8.46","5.36","3.10","5.75","5.26"
"Dodgers","7.13","3.57","2.00","1.53","18.7 %","9.3 %","9.3 %",".242","1.30",".265","62.5 %","138","121","112","6.11","5.36","0.75","5.07","4.63"
"Brewers","7.63","5.28","1.44","1.17","20.6 %","14.3 %","6.4 %",".212","1.30",".243","83.3 %","79","120","124","3.52","5.37","-1.84","5.49","5.29"
"Blue Jays","7.86","4.19","1.88","1.83","21.1 %","11.3 %","9.9 %",".216","1.25",".227","90.6 %","74","121","109","3.41","5.60","-2.19","4.98","4.75"
"Twins","8.27","3.05","2.71","2.18","21.1 %","7.8 %","13.3 %",".280","1.45",".310","66.7 %","121","123","108","5.66","5.68","-0.02","4.94","4.39"
"Angels","8.04","2.59","3.11","2.30","20.1 %","6.5 %","13.7 %",".287","1.47",".312","64.3 %","147","124","95","6.61","5.70","0.90","4.35","4.12"
"Rangers","9.62","3.33","2.89","2.22","23.6 %","8.2 %","15.5 %",".276","1.48",".318","65.4 %","125","121","95","6.29","5.76","0.53","4.35","3.98"
"Yankees","10.00","4.75","2.11","2.25","24.0 %","11.4 %","12.6 %",".286","1.69",".337","58.7 %","179","126","108","8.25","5.91","2.34","4.92","4.49"
"Rockies","8.05","3.32","2.43","2.37","20.5 %","8.4 %","12.1 %",".276","1.47",".296","81.0 %","94","127","100","4.74","5.95","-1.21","4.41","4.36"
"Nationals","8.66","2.55","3.40","2.55","21.0 %","6.2 %","14.8 %",".280","1.47",".302","85.0 %","97","129","123","4.58","5.99","-1.40","5.57","4.49"
"Orioles","5.92","5.18","1.14","1.85","12.7 %","11.1 %","1.6 %",".378","2.30",".411","56.0 %","228","134","139","10.73","6.42","4.31","6.36","5.87"
"Giants","9.39","5.09","1.85","2.74","22.2 %","12.0 %","10.2 %",".284","1.74",".313","79.5 %","149","162","120","6.26","6.78","-0.52","5.33","4.82"
"Mets","10.80","4.32","2.50","3.24","25.0 %","10.0 %","15.0 %",".338","1.92",".400","65.0 %","222","164","106","9.18","7.11","2.07","4.70","4.20"
"Cubs","7.97","4.43","1.80","2.66","19.0 %","10.5 %","8.4 %",".280","1.62",".293","68.8 %","162","163","118","7.08","7.20","-0.12","5.22","4.78"
"Marlins","9.35","8.83","1.06","4.67","19.2 %","18.1 %","1.1 %",".342","2.48",".347","63.7 %","298","257","166","12.46","11.00","1.46","7.35","6.21"
