"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Red Sox","179","6.1 %","14.0 %","0.44",".380",".416",".639","1.054",".259","3.7",".402","-0.3","0.0","0.1","40","17.9",".436","174"
"Pirates","275","7.6 %","15.3 %","0.50",".324",".378",".608",".986",".284","3.9",".335","-0.2","0.0","0.0","55","20.1",".404","153"
"Yankees","180","11.1 %","22.8 %","0.49",".346",".416",".545",".961",".199","4.0",".432","0.0","0.2","0.1","35","12.6",".401","151"
"Blue Jays","232","11.2 %","19.8 %","0.57",".304",".381",".588",".969",".284","4.1",".322","-0.2","0.0","0.1","45","16.1",".400","153"
"Giants","278","8.3 %","17.6 %","0.47",".298",".364",".544",".908",".246","4.2",".333","0.1","0.1","-1.4","48","13.3",".375","135"
"Rockies","239","6.7 %","22.2 %","0.30",".318",".360",".530",".890",".212","6.9",".384","0.1","0.0","0.3","40","9.9",".368","111"
"Dodgers","251","11.2 %","17.5 %","0.64",".275",".361",".500",".861",".225","3.5",".303","0.0","0.1","-0.1","40","8.9",".361","128"
"Orioles","231","7.8 %","29.0 %","0.27",".274",".339",".490",".830",".216","3.8",".356","0.0","0.0","-0.8","35","5.6",".348","115"
"Padres","229","6.6 %","21.8 %","0.30",".260",".316",".524",".840",".264","5.7",".269","0.0","-0.1","0.7","34","5.2",".346","115"
"Cubs","266","7.9 %","22.9 %","0.34",".264",".327",".467",".794",".202","3.4",".314","0.3","-0.2","-0.1","37","3.2",".334","106"
"Athletics","223","9.9 %","23.8 %","0.42",".232",".318",".475",".793",".242","3.8",".256","0.3","0.0","-1.0","31","2.6",".333","111"
"White Sox","146","2.7 %","28.1 %","0.10",".281",".319",".452",".771",".170","4.1",".360","0.2","0.2","-0.5","19","0.6",".325","105"
"Royals","228","6.6 %","26.8 %","0.25",".271",".326",".430",".756",".159","3.2",".352","-0.2","-0.1","-0.8","29","-0.2",".319","96"
"Braves","226","7.1 %","27.0 %","0.26",".249",".314",".429",".743",".180","4.8",".314","0.0","0.2","0.9","27","-1.2",".314","91"
"Astros","235","7.2 %","17.9 %","0.40",".276",".329",".411",".740",".136","3.7",".320","-0.2","-0.1","-0.2","28","-1.5",".313","97"
"Reds","227","6.2 %","19.4 %","0.32",".254",".319",".410",".728",".156","5.3",".286","-0.2","0.0","0.6","27","-1.6",".312","88"
"Phillies","237","9.7 %","23.6 %","0.41",".242",".323",".411",".734",".169","2.9",".290","0.1","0.1","-0.4","28","-1.8",".311","89"
"Nationals","230","8.3 %","19.1 %","0.43",".233",".306",".427",".733",".194","5.3",".253","0.2","-0.1","0.0","27","-1.9",".311","88"
"Mets","231","6.1 %","20.8 %","0.29",".264",".320",".401",".721",".137","3.3",".310","-0.5","-0.2","-0.2","27","-2.4",".308","94"
"Marlins","220","5.5 %","25.5 %","0.21",".262",".305",".413",".717",".150","5.1",".340","-0.5","-0.4","-0.3","25","-3.1",".303","89"
"Diamondbacks","231","6.9 %","21.2 %","0.33",".262",".317",".390",".708",".129","5.4",".321","0.4","0.0","0.7","25","-3.6",".302","83"
"Brewers","255","9.8 %","25.1 %","0.39",".214",".298",".420",".717",".205","3.0",".247","0.0","0.1","-1.0","27","-4.8",".298","79"
"Twins","251","5.6 %","23.5 %","0.24",".242",".287",".424",".711",".182","3.3",".277","-0.3","0.2","-0.8","27","-4.8",".298","84"
"Angels","228","10.1 %","20.2 %","0.50",".235",".320",".365",".685",".130","2.9",".268","-0.1","-0.2","-0.2","24","-4.5",".297","86"
"Indians","186","5.9 %","19.4 %","0.31",".257",".306",".345",".651",".088","3.3",".311","0.1","-0.2","0.3","17","-6.0",".283","70"
"Rays","280","7.9 %","27.5 %","0.29",".203",".279",".359",".637",".155","5.8",".251","0.3","0.3","1.1","24","-11.0",".275","72"
"Mariners","226","10.2 %","29.6 %","0.34",".195",".281",".355",".636",".160","4.7",".254","0.2","0.2","-0.6","19","-9.0",".274","72"
"Tigers","178","6.2 %","26.4 %","0.23",".228",".287",".333",".620",".105","1.6",".298","-0.1","0.1","-0.3","15","-7.8",".269","64"
"Rangers","209","7.7 %","30.6 %","0.25",".195",".257",".368",".625",".173","5.0",".246","0.0","0.2","-0.4","16","-10.5",".262","50"
"Cardinals","188","5.9 %","25.0 %","0.23",".210",".261",".335",".596",".125","2.0",".258","0.3","0.0","-0.5","13","-10.6",".254","56"
