"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rangers","249","7.2 %","29.3 %","0.25",".319",".378",".588",".966",".270","4.0",".414","0.0","0.2","-0.6","48","17.1",".399","143"
"Astros","251","9.2 %","14.3 %","0.64",".314",".376",".596",".972",".283","6.2",".314","-0.2","-0.1","-0.6","49","17.1",".399","156"
"Braves","236","9.7 %","19.1 %","0.51",".317",".386",".512",".898",".195","5.6",".364","0.1","0.2","-0.2","41","11.1",".374","130"
"Red Sox","213","14.1 %","21.1 %","0.67",".290",".390",".486",".876",".197","4.7",".346","-0.1","-0.1","0.2","36","9.3",".370","129"
"Angels","237","8.9 %","16.9 %","0.53",".321",".383",".458",".841",".137","3.5",".367","0.0","-0.3","0.4","38","8.2",".360","129"
"Twins","318","7.9 %","19.5 %","0.40",".289",".349",".518",".867",".229","4.3",".316","-0.5","0.2","-0.2","51","10.9",".360","124"
"Diamondbacks","231","7.8 %","21.6 %","0.36",".290",".349",".517",".866",".227","6.8",".336","0.3","-0.1","1.1","37","7.8",".359","119"
"Brewers","311","13.8 %","22.2 %","0.62",".257",".371",".406",".777",".149","3.9",".315","0.0","-0.1","-0.3","44","4.7",".337","107"
"Athletics","239","10.0 %","21.8 %","0.46",".244",".324",".474",".798",".230","4.4",".264","0.2","-0.2","-0.8","33","2.9",".334","112"
"Mets","188","8.5 %","19.7 %","0.43",".260",".326",".456",".782",".195","2.6",".288","-0.3","-0.1","-0.1","25","1.3",".328","106"
"Orioles","223","7.6 %","24.7 %","0.31",".254",".309",".468",".778",".215","2.4",".293","0.1","-0.1","-0.1","29","1.0",".325","100"
"Cubs","256","8.6 %","25.4 %","0.34",".259",".329",".447",".777",".189","2.2",".312","0.4","-0.1","-0.1","33","1.0",".325","99"
"Indians","229","11.8 %","22.7 %","0.52",".240",".338",".418",".756",".179","4.0",".272","0.4","0.1","-0.9","30","0.7",".323","98"
"Dodgers","181","6.1 %","19.3 %","0.31",".239",".311",".440",".751",".201","3.9",".256","0.1","0.1","0.3","22","-1.0",".314","93"
"Giants","183","6.6 %","25.1 %","0.26",".243",".295",".444",".739",".201","4.0",".297","-0.1","0.1","-0.1","21","-1.7",".309","94"
"Cardinals","229","10.9 %","16.6 %","0.66",".229",".320",".388",".708",".159","1.2",".240","0.1","-0.1","-0.1","26","-2.5",".307","90"
"Rays","188","9.6 %","25.0 %","0.38",".249",".324",".379",".703",".130","1.9",".310","0.1","0.0","-0.6","21","-2.6",".304","92"
"Yankees","175","5.7 %","26.9 %","0.21",".230",".282",".453",".735",".224","2.6",".264","-0.2","-0.2","-0.3","19","-2.8",".302","88"
"White Sox","223","5.8 %","25.1 %","0.23",".260",".312",".392",".704",".132","3.0",".324","0.4","0.1","-0.6","24","-3.7",".300","88"
"Pirates","270","6.3 %","21.9 %","0.29",".259",".311",".386",".698",".127","3.3",".317","-0.1","0.0","-0.6","29","-5.4",".297","83"
"Blue Jays","226","10.2 %","19.5 %","0.52",".220",".302",".390",".692",".170","3.9",".247","-0.2","-0.1","-0.8","24","-4.8",".295","83"
"Nationals","214","7.5 %","22.0 %","0.34",".241",".305",".379",".685",".138","3.2",".294","0.0","-0.1","-0.1","22","-4.9",".293","76"
"Rockies","192","4.7 %","31.8 %","0.15",".230",".272",".433",".705",".202","3.0",".304","0.0","0.1","-0.5","19","-5.1",".289","62"
"Phillies","261","9.6 %","22.2 %","0.43",".233",".312",".349",".661",".116","3.9",".292","0.2","0.3","-0.6","26","-7.0",".289","75"
"Reds","219","5.5 %","27.9 %","0.20",".248",".289",".393",".682",".146","4.8",".319","-0.4","-0.1","0.5","22","-6.0",".288","72"
"Mariners","216","8.3 %","22.2 %","0.38",".190",".264",".421",".684",".231","2.7",".184","-0.2","0.3","-0.5","21","-6.1",".287","80"
"Padres","211","6.2 %","32.7 %","0.19",".218",".273",".394",".667",".176","2.1",".284","-0.4","-0.2","-0.3","20","-6.9",".282","72"
"Royals","221","7.7 %","18.1 %","0.43",".245",".320",".306",".626",".061","4.1",".306","-0.1","0.0","0.6","20","-7.7",".280","70"
"Tigers","285","7.0 %","26.3 %","0.27",".193",".256",".378",".635",".185","5.0",".226","-0.4","0.2","-0.1","23","-12.9",".268","62"
"Marlins","140","4.3 %","26.4 %","0.16",".220",".252",".311",".562",".091","3.6",".295","-0.1","-0.2","0.3","8","-9.5",".241","48"
