"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Mariners","219","9.1 %","22.8 %","0.40",".337",".401",".637","1.038",".301","5.0",".380","-0.2","0.3","0.4","48","20.0",".426","174"
"Twins","199","6.5 %","17.6 %","0.37",".293",".348",".564",".912",".271","5.7",".304","-0.1","0.1","0.1","34","9.4",".375","134"
"Yankees","237","10.5 %","21.9 %","0.48",".268",".354",".545",".900",".278","2.6",".284","-0.1","0.1","-0.6","41","11.1",".374","136"
"Dodgers","244","14.3 %","18.0 %","0.80",".281",".392",".500",".892",".219","4.3",".320","0.1","0.2","-0.6","42","11.0",".372","135"
"Mets","197","8.1 %","26.9 %","0.30",".267",".345",".545",".891",".278","3.7",".315","-0.4","-0.1","-0.8","33","7.9",".366","133"
"Angels","226","13.3 %","16.8 %","0.79",".262",".372",".497",".869",".236","3.5",".262","-0.2","-0.4","0.0","37","8.5",".363","133"
"Nationals","243","13.2 %","21.0 %","0.63",".260",".361",".505",".866",".245","4.0",".280","0.2","-0.1","0.0","39","8.6",".361","120"
"Astros","227","11.0 %","20.7 %","0.53",".291",".366",".482",".848",".191","2.6",".340","-0.2","-0.2","-0.2","36","7.1",".356","126"
"Brewers","231","9.1 %","24.2 %","0.38",".264",".339",".498",".837",".234","4.6",".299","0.1","-0.2","0.7","35","5.7",".348","113"
"Cubs","246","11.0 %","24.8 %","0.44",".263",".355",".460",".815",".197","4.2",".312","-0.1","-0.2","0.0","37","5.6",".346","113"
"Diamondbacks","180","5.0 %","22.2 %","0.23",".284",".320",".515",".835",".231","2.3",".331","0.2","-0.1","-0.5","27","3.9",".345","110"
"Braves","271","12.2 %","18.5 %","0.66",".271",".366",".445",".811",".175","3.5",".306","0.2","0.2","-0.4","39","5.1",".342","108"
"Athletics","275","8.4 %","16.0 %","0.52",".271",".342",".421",".763",".150","3.8",".297","0.2","-0.4","0.0","36","1.5",".326","106"
"Padres","225","12.4 %","22.7 %","0.55",".223",".326",".435",".761",".212","2.6",".248","0.1","-0.1","-0.4","29","0.9",".324","101"
"Rays","256","11.3 %","21.5 %","0.53",".269",".352",".399",".751",".130","5.5",".327","0.1","0.1","1.6","33","0.7",".323","105"
"Phillies","235","12.8 %","18.7 %","0.68",".252",".349",".416",".765",".163","3.4",".288","0.2","0.2","-0.4","30","0.7",".323","98"
"White Sox","236","8.1 %","25.4 %","0.32",".269",".331",".417",".747",".148","4.3",".342","0.1","-0.1","0.7","30","0.1",".320","101"
"Pirates","223","7.2 %","22.0 %","0.33",".266",".326",".414",".740",".148","5.5",".333","0.2","-0.1","0.5","26","-1.7",".311","92"
"Red Sox","229","9.2 %","18.8 %","0.49",".245",".317",".397",".714",".152","3.2",".277","0.1","-0.1","-0.8","25","-3.6",".302","82"
"Rangers","220","8.2 %","29.5 %","0.28",".236",".317",".374",".691",".138","3.8",".328","0.2","0.2","0.3","24","-3.7",".301","76"
"Orioles","225","6.7 %","21.3 %","0.31",".250",".308",".387",".695",".137","5.3",".301","0.0","-0.1","-0.6","24","-4.4",".297","82"
"Rockies","230","10.0 %","21.7 %","0.46",".224",".304",".383",".687",".159","3.7",".257","0.2","0.1","-0.6","24","-5.1",".294","65"
"Cardinals","217","9.2 %","21.7 %","0.43",".212",".287",".399",".686",".187","4.1",".241","0.1","0.0","-0.1","22","-5.4",".291","80"
"Reds","217","6.5 %","26.7 %","0.24",".214",".272",".413",".685",".199","2.3",".248","-0.4","-0.3","-0.7","20","-6.9",".283","70"
"Tigers","180","11.7 %","20.0 %","0.58",".206",".306",".335",".641",".129","5.9",".252","-0.5","0.3","0.7","17","-5.9",".282","72"
"Royals","223","6.7 %","22.4 %","0.30",".235",".287",".373",".660",".137","5.9",".283","-0.2","0.1","-0.4","20","-7.6",".281","70"
"Indians","209","9.6 %","28.7 %","0.33",".205",".279",".373",".652",".168","4.9",".256","0.1","0.0","0.5","18","-7.9",".276","64"
"Blue Jays","216","8.3 %","32.9 %","0.25",".203",".284",".333",".617",".130","3.3",".297","-0.2","0.0","0.1","17","-9.7",".268","63"
"Giants","212","7.1 %","24.1 %","0.29",".205",".271",".311",".582",".105","4.4",".255","-0.1","0.1","0.5","14","-12.3",".253","55"
"Marlins","169","8.3 %","28.4 %","0.29",".187",".254",".310",".564",".123","1.6",".243","-0.3","-0.3","-0.7","10","-10.8",".246","52"
