"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","253","10.7 %","17.8 %","0.60",".311",".394",".721","1.116",".411","4.7",".291","0.1","0.2","0.3","60","27.9",".447","184"
"Red Sox","244","9.8 %","20.1 %","0.49",".316",".387",".581",".968",".265","4.7",".367","-0.1","0.0","-1.7","46","15.8",".395","144"
"Rockies","241","10.0 %","17.4 %","0.57",".303",".380",".558",".937",".255","3.9",".323","0.0","-0.1","0.5","44","13.9",".387","126"
"Giants","248","7.7 %","19.0 %","0.40",".320",".378",".541",".919",".221","4.3",".361","0.1","0.2","-0.6","44","13.1",".381","140"
"Nationals","253","10.3 %","21.3 %","0.48",".295",".375",".541",".915",".245","5.0",".340","-0.3","-0.2","0.2","45","12.9",".379","134"
"Blue Jays","220","7.3 %","20.0 %","0.36",".281",".336",".567",".903",".286","3.8",".301","-0.4","0.0","-1.2","38","9.9",".372","134"
"Twins","255","9.0 %","17.6 %","0.51",".291",".370",".516",".886",".224","3.6",".315","-0.2","0.2","-1.0","43","11.4",".372","133"
"Phillies","236","8.5 %","25.4 %","0.33",".293",".370",".512",".882",".220","5.8",".367","0.1","0.3","0.7","40","9.9",".368","126"
"Indians","283","8.1 %","20.5 %","0.40",".281",".345",".523",".869",".242","2.5",".308","-0.3","-0.1","-0.8","46","10.5",".363","123"
"Diamondbacks","277","6.9 %","18.1 %","0.38",".278",".330",".545",".875",".267","2.9",".278","0.4","-0.1","-0.8","44","9.3",".359","119"
"Yankees","291","7.9 %","17.2 %","0.46",".279",".340",".521",".861",".242","3.5",".290","0.3","0.0","-0.4","46","9.4",".357","125"
"Brewers","222","10.4 %","24.8 %","0.42",".277",".356",".487",".843",".210","4.1",".338","-0.2","0.0","0.8","35","6.7",".355","123"
"Mets","248","6.9 %","19.0 %","0.36",".327",".389",".413",".801",".085","4.5",".406","-0.4","0.0","0.2","37","5.9",".347","118"
"Pirates","238","7.6 %","16.4 %","0.46",".274",".349",".458",".806",".184","4.8",".297","-0.1","0.0","-0.6","34","4.5",".342","112"
"Braves","220","10.5 %","22.3 %","0.47",".256",".338",".467",".805",".210","3.0",".289","0.2","0.3","-0.2","32","4.0",".341","109"
"Cardinals","235","9.8 %","21.7 %","0.45",".261",".340",".430",".770",".169","5.8",".302","0.3","0.2","0.8","31","1.9",".329","105"
"Astros","290","9.7 %","15.5 %","0.62",".253",".331",".455",".786",".202","3.1",".259","0.0","-0.4","0.1","38","1.9",".327","108"
"Athletics","232","4.3 %","30.6 %","0.14",".260",".303",".484",".787",".223","4.0",".328","0.2","-0.4","0.1","31","1.3",".327","106"
"Mariners","220","9.5 %","22.7 %","0.42",".246",".320",".451",".771",".205","3.8",".277","0.5","0.2","-1.9","29","0.9",".325","105"
"Angels","274","11.7 %","25.5 %","0.46",".257",".352",".392",".744",".135","4.5",".340","0.1","0.2","-0.2","35","0.7",".323","103"
"Rangers","270","9.6 %","23.0 %","0.42",".245",".322",".432",".754",".187","4.9",".292","0.2","0.0","0.9","34","-0.2",".319","89"
"Reds","263","7.2 %","19.8 %","0.37",".267",".321",".446",".766",".179","3.7",".300","-0.4","-0.2","0.3","33","-0.2",".319","93"
"White Sox","255","5.5 %","21.2 %","0.26",".274",".316",".439",".755",".165","3.7",".328","0.1","-0.1","-0.1","32","-0.3",".318","99"
"Orioles","263","8.0 %","24.7 %","0.32",".246",".312",".419",".731",".174","4.8",".301","0.2","0.1","0.3","31","-2.3",".310","90"
"Padres","230","10.0 %","26.1 %","0.38",".255",".333",".377",".711",".123","3.3",".343","0.0","-0.2","-0.8","27","-2.4",".308","90"
"Marlins","219","7.3 %","27.4 %","0.27",".236",".307",".344",".651",".108","3.5",".321","-0.4","-0.2","-0.4","21","-6.7",".284","76"
"Rays","239","9.6 %","20.1 %","0.48",".224",".305",".336",".642",".112","2.0",".267","0.1","0.3","-1.0","22","-8.4",".279","74"
"Cubs","213","7.5 %","23.9 %","0.31",".194",".269",".356",".625",".162","3.7",".224","0.2","-0.1","-0.3","17","-9.4",".269","62"
"Royals","173","6.9 %","19.7 %","0.35",".201",".266",".365",".631",".164","4.0",".225","-0.1","-0.1","0.1","14","-7.9",".267","63"
"Tigers","220","2.3 %","34.1 %","0.07",".231",".255",".363",".618",".132","2.9",".336","-0.1","-0.2","-0.3","16","-11.7",".258","56"
