"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Red Sox","293","13.3 %","18.1 %","0.74",".313",".405",".508",".914",".195","4.5",".351","-0.1","0.0","0.6","53","15.9",".383","137"
"Cubs","191","11.5 %","23.6 %","0.49",".278",".358",".562",".920",".284","4.8",".306","0.1","-0.1","-0.3","33","8.6",".372","130"
"Astros","241","7.1 %","17.4 %","0.40",".287",".340",".532",".873",".245","4.5",".299","-0.2","-0.2","-0.2","38","8.1",".359","128"
"Diamondbacks","189","6.9 %","20.1 %","0.34",".272",".317",".538",".855",".266","4.4",".283","0.3","0.0","0.3","28","4.6",".348","116"
"Phillies","186","7.5 %","24.7 %","0.30",".269",".335",".413",".748",".144","3.9",".353","0.1","0.1","-0.1","23","-0.2",".319","94"
"Royals","265","8.7 %","23.8 %","0.37",".246",".314",".445",".759",".199","7.3",".302","0.0","0.1","0.4","33","-0.3",".319","96"
"Dodgers","236","8.9 %","20.3 %","0.44",".251",".323",".417",".740",".166","3.8",".288","0.1","0.2","0.5","29","-0.7",".317","98"
"Reds","280","11.1 %","23.2 %","0.48",".218",".315",".436",".752",".218","4.4",".232","-0.5","-0.2","1.0","34","-1.4",".314","90"
"Angels","183","8.7 %","15.3 %","0.57",".244",".309",".445",".755",".201","5.3",".248","0.0","-0.4","0.7","22","-1.0",".313","97"
"Rockies","270","9.3 %","21.9 %","0.42",".238",".310",".421",".731",".183","6.3",".276","0.1","0.1","0.5","32","-2.4",".310","76"
"Padres","260","6.2 %","26.9 %","0.23",".238",".292",".443",".734",".204","3.6",".282","-0.4","-0.4","-0.1","30","-3.0",".307","89"
"Mariners","183","8.7 %","28.4 %","0.31",".217",".290",".428",".717",".211","2.1",".257","-0.2","0.2","-0.3","20","-3.0",".301","90"
"Tigers","192","8.3 %","24.5 %","0.34",".251",".318",".383",".701",".131","2.6",".317","0.0","0.1","-0.5","21","-3.2",".301","85"
"Pirates","215","7.4 %","21.9 %","0.34",".251",".310",".390",".700",".138","4.6",".306","0.0","0.0","0.3","23","-4.4",".296","82"
"Rays","221","8.1 %","16.7 %","0.49",".242",".312",".374",".686",".131","4.3",".277","0.4","0.1","-0.2","23","-4.6",".296","86"
"Yankees","170","10.6 %","24.1 %","0.44",".221",".314",".356",".669",".134","1.4",".272","0.1","-0.1","-0.5","18","-3.8",".294","81"
"Athletics","249","9.6 %","20.5 %","0.47",".239",".321",".351",".673",".113","4.6",".298","0.3","-0.4","-0.2","26","-5.7",".294","84"
"Orioles","186","7.0 %","24.2 %","0.29",".253",".308",".376",".685",".124","4.5",".320","0.0","0.0","0.3","19","-4.5",".292","78"
"Cardinals","270","8.1 %","24.1 %","0.34",".250",".320",".344",".664",".094","3.8",".326","0.1","0.0","0.1","27","-6.6",".292","80"
"Giants","222","6.3 %","24.8 %","0.25",".254",".299",".385",".684",".132","4.2",".320","-0.1","0.1","0.1","22","-5.5",".291","80"
"Braves","269","8.2 %","16.7 %","0.49",".248",".310",".372",".682",".124","2.7",".278","0.2","0.2","-0.6","27","-6.9",".290","75"
"Rangers","202","11.9 %","21.8 %","0.55",".208",".302",".376",".678",".169","4.9",".236","0.3","0.2","0.1","20","-5.3",".290","70"
"White Sox","261","7.7 %","29.9 %","0.26",".221",".299",".366",".665",".145","3.5",".295","0.1","0.0","-0.6","25","-7.4",".287","79"
"Brewers","278","8.3 %","22.3 %","0.37",".229",".295",".375",".670",".146","2.7",".272","0.0","-0.1","-0.2","27","-8.0",".287","73"
"Twins","243","8.6 %","22.2 %","0.39",".200",".277",".372",".649",".172","4.4",".229","-0.3","0.2","0.1","22","-9.0",".277","69"
"Indians","170","8.2 %","25.3 %","0.33",".199",".263",".358",".621",".159","3.2",".231","0.3","0.0","-0.3","13","-8.1",".265","58"
"Blue Jays","226","8.4 %","26.1 %","0.32",".211",".277",".324",".600",".113","1.8",".275","-0.2","-0.2","-0.1","17","-11.8",".260","59"
"Nationals","256","7.0 %","25.0 %","0.28",".215",".278",".322",".600",".107","2.8",".264","0.0","0.1","-0.4","19","-13.5",".259","54"
"Marlins","185","8.1 %","23.8 %","0.34",".186",".280",".224",".504",".037","2.2",".250","-0.1","-0.2","-0.3","10","-13.5",".236","43"
"Mets","271","6.3 %","29.2 %","0.22",".188",".244",".288",".532",".100","3.3",".256","-0.4","0.0","-0.4","13","-20.8",".231","43"
