"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Nationals","272","11.0 %","17.6 %","0.63",".338",".418",".688","1.106",".351","6.2",".353","-0.3","-0.1","0.6","64","29.7",".446","175"
"Dodgers","249","12.9 %","20.9 %","0.62",".296",".395",".634","1.029",".338","3.5",".305","0.1","0.2","0.3","53","21.5",".420","164"
"Red Sox","189","7.9 %","21.2 %","0.38",".314",".367",".615",".982",".302","5.5",".358","0.0","-0.1","-0.3","36","12.4",".396","146"
"Twins","301","8.3 %","16.6 %","0.50",".315",".383",".566",".949",".251","4.4",".341","-0.2","0.3","-0.4","57","19.0",".393","148"
"Mets","249","6.8 %","18.1 %","0.38",".350",".405",".504",".909",".155","5.1",".417","-0.5","0.0","-0.2","45","13.9",".384","143"
"Rockies","233","9.9 %","19.3 %","0.51",".292",".368",".550",".917",".257","3.3",".308","0.0","0.0","-0.4","41","11.8",".379","120"
"Brewers","266","9.8 %","23.3 %","0.42",".298",".369",".515",".884",".217","3.7",".354","0.0","0.1","0.6","45","11.2",".369","130"
"Indians","239","8.4 %","20.1 %","0.42",".274",".342",".516",".858",".242","3.3",".299","-0.3","-0.1","-0.2","38","8.0",".359","121"
"Mariners","267","10.9 %","21.0 %","0.52",".269",".352",".509",".861",".239","4.4",".295","0.7","0.4","-1.1","43","8.9",".358","128"
"Athletics","232","6.5 %","25.0 %","0.26",".280",".333",".531",".864",".251","4.0",".324","0.2","-0.5","0.1","37","7.5",".357","127"
"Giants","250","7.6 %","20.4 %","0.37",".292",".353",".487",".840",".195","3.5",".333","-0.4","0.1","-0.4","39","7.1",".353","121"
"Astros","290","10.7 %","17.6 %","0.61",".264",".345",".484",".829",".220","2.2",".276","-0.1","-0.3","0.0","43","6.5",".346","120"
"Angels","321","10.3 %","26.5 %","0.39",".264",".345",".468",".813",".204","5.4",".333","0.1","0.4","-0.2","47","6.5",".343","117"
"Braves","218","8.7 %","19.7 %","0.44",".247",".324",".479",".803",".232","3.3",".264","0.2","0.3","-0.1","31","3.4",".338","105"
"Diamondbacks","265","7.2 %","18.9 %","0.38",".258",".309",".508",".818",".250","5.7",".265","0.2","-0.1","0.0","37","3.7",".336","106"
"White Sox","257","4.3 %","21.8 %","0.20",".267",".303",".488",".791",".221","4.6",".305","0.1","-0.1","-0.1","34","1.8",".328","106"
"Phillies","222","5.9 %","24.3 %","0.24",".257",".320",".450",".770",".193","5.1",".312","0.1","0.2","0.5","29","1.1",".326","99"
"Rangers","335","9.9 %","22.4 %","0.44",".262",".341",".416",".757",".154","4.9",".319","0.2","-0.1","1.2","44","1.5",".325","93"
"Yankees","218","5.0 %","24.8 %","0.20",".263",".307",".468",".776",".205","2.6",".307","0.2","0.0","0.1","28","1.0",".325","103"
"Cardinals","268","10.4 %","25.0 %","0.42",".247",".333",".400",".733",".153","5.3",".306","0.4","0.2","0.4","33","-0.7",".317","97"
"Blue Jays","173","7.5 %","23.1 %","0.33",".220",".283",".459",".742",".239","2.4",".236","-0.3","0.0","-0.5","20","-1.6",".309","92"
"Cubs","218","10.6 %","26.1 %","0.40",".209",".303",".424",".727",".215","3.6",".240","0.2","-0.1","-1.0","25","-2.5",".307","88"
"Reds","259","6.9 %","23.9 %","0.29",".252",".314",".393",".707",".141","3.5",".303","-0.2","-0.2","0.5","28","-4.3",".301","82"
"Orioles","222","10.8 %","20.3 %","0.53",".223",".320",".332",".651",".109","3.1",".269","0.2","0.1","0.3","22","-5.9",".289","76"
"Marlins","224","6.7 %","26.8 %","0.25",".241",".299",".369",".669",".128","3.1",".317","-0.5","-0.2","-0.5","22","-6.4",".287","79"
"Padres","221","8.1 %","24.9 %","0.33",".235",".301",".355",".656",".120","3.7",".300","-0.1","-0.2","-0.6","21","-7.0",".283","75"
"Tigers","264","3.4 %","34.1 %","0.10",".251",".277",".375",".651",".124","2.1",".365","-0.2","-0.2","-0.6","23","-10.3",".275","67"
"Rays","225","9.3 %","21.8 %","0.43",".179",".262",".274",".536",".095","1.7",".215","0.1","0.3","-0.3","12","-16.8",".234","45"
"Pirates","209","8.6 %","18.7 %","0.46",".178",".268",".243",".511",".065","3.9",".214","-0.1","0.0","0.1","10","-16.3",".230","38"
"Royals","205","6.8 %","21.5 %","0.32",".187",".241",".262",".503",".075","2.8",".231","-0.1","-0.1","0.1","8","-17.4",".222","33"
