"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","240","9.6 %","14.6 %","0.66",".311",".379",".608",".988",".297","3.7",".309","-0.2","-0.2","-0.4","48","17.5",".404","159"
"Cardinals","237","11.0 %","14.3 %","0.76",".319",".391",".498",".889",".179","5.0",".347","0.2","-0.1","1.1","41","10.7",".372","132"
"Rockies","279","9.0 %","23.3 %","0.38",".293",".361",".516",".877",".224","4.6",".353","0.0","0.1","-1.3","45","10.2",".362","110"
"Tigers","225","8.4 %","25.8 %","0.33",".300",".364",".505",".869",".205","4.5",".388","-0.4","0.2","-0.6","37","8.2",".362","126"
"Orioles","278","6.5 %","18.0 %","0.36",".298",".349",".514",".863",".216","5.5",".325","0.0","-0.1","1.1","44","9.0",".358","123"
"Twins","272","5.9 %","19.1 %","0.31",".265",".313",".542",".854",".277","3.6",".270","-0.3","0.0","-0.1","42","7.4",".351","119"
"Angels","289","8.3 %","17.0 %","0.49",".278",".344",".506",".850",".228","4.3",".296","-0.2","-0.5","0.5","44","7.8",".351","122"
"Mariners","240","13.8 %","21.7 %","0.63",".232",".346",".478",".824",".246","3.7",".239","-0.3","0.3","0.7","36","5.9",".348","122"
"Rangers","227","9.7 %","26.4 %","0.37",".258",".333",".490",".823",".232","6.3",".318","0.4","0.2","0.5","33","4.5",".343","105"
"Diamondbacks","275","6.5 %","21.8 %","0.30",".284",".335",".480",".815",".196","5.0",".335","0.4","0.0","0.0","39","4.8",".340","113"
"Red Sox","241","13.3 %","21.6 %","0.62",".259",".368",".423",".791",".164","3.2",".308","0.0","0.0","-0.7","34","3.8",".338","106"
"Braves","244","8.6 %","25.8 %","0.33",".266",".342",".444",".785",".178","5.0",".340","0.2","0.3","-0.2","33","2.5",".332","102"
"Rays","271","9.2 %","28.4 %","0.32",".243",".325",".448",".772",".205","4.6",".316","0.2","0.0","-1.2","36","1.4",".326","106"
"Royals","267","9.0 %","28.8 %","0.31",".243",".311",".469",".779",".226","6.2",".301","-0.3","0.2","0.2","34","0.5",".322","98"
"Blue Jays","227","5.7 %","24.2 %","0.24",".263",".307",".464",".771",".201","5.4",".308","-0.1","0.0","0.5","29","0.3",".322","99"
"Nationals","263","8.0 %","28.1 %","0.28",".260",".326",".430",".755",".170","5.2",".346","0.1","0.0","0.6","33","0.2",".321","93"
"Yankees","292","9.9 %","22.6 %","0.44",".251",".326",".435",".762",".184","5.4",".290","0.1","0.0","1.0","37","-0.1",".319","99"
"Indians","202","12.4 %","24.3 %","0.51",".253",".368",".347",".715",".094","4.5",".333","0.4","0.1","0.7","25","-0.4",".318","92"
"Cubs","179","12.3 %","17.3 %","0.71",".219",".341",".391",".732",".172","3.6",".250","0.1","-0.1","-0.1","22","-0.6",".316","95"
"Athletics","226","10.6 %","17.7 %","0.60",".260",".341",".383",".723",".122","4.2",".301","0.2","-0.3","-0.2","27","-1.3",".313","97"
"White Sox","237","7.2 %","19.8 %","0.36",".260",".316",".393",".709",".132","5.5",".307","0.1","0.0","0.4","27","-3.1",".305","90"
"Mets","230","8.7 %","21.3 %","0.41",".232",".311",".384",".696",".153","3.8",".265","-0.4","-0.1","-0.2","24","-4.5",".297","85"
"Dodgers","226","14.2 %","24.8 %","0.57",".199",".313",".366",".679",".168","2.6",".234","0.1","0.1","-0.8","24","-4.9",".295","82"
"Phillies","280","7.9 %","24.6 %","0.32",".240",".305",".356",".661",".116","1.6",".311","0.1","0.2","-0.1","27","-8.3",".286","73"
"Brewers","244","8.2 %","33.6 %","0.24",".186",".262",".425",".688",".240","3.9",".203","0.1","-0.2","0.1","23","-7.3",".285","73"
"Pirates","199","8.0 %","23.1 %","0.35",".221",".284",".381",".665",".160","2.9",".269","0.3","-0.1","-0.3","19","-6.5",".282","71"
"Giants","201","7.0 %","21.9 %","0.32",".226",".284",".376",".660",".151","2.0",".265","-0.2","0.2","-1.2","18","-6.8",".281","74"
"Reds","221","9.0 %","25.3 %","0.36",".198",".269",".365",".635",".168","2.0",".218","-0.4","-0.3","-1.2","18","-9.6",".270","60"
"Marlins","182","8.2 %","26.4 %","0.31",".210",".280",".315",".595",".105","4.4",".272","-0.4","-0.2","0.7","14","-9.4",".260","61"
"Padres","202","4.0 %","31.7 %","0.13",".198",".234",".354",".588",".156","4.6",".256","-0.1","-0.5","-0.1","13","-12.5",".248","51"
