"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","216","8.8 %","17.6 %","0.50",".356",".417",".665","1.082",".309","6.2",".389","-0.1","-0.3","0.1","50","23.0",".443","185"
"Yankees","278","7.9 %","18.3 %","0.43",".278",".342",".627",".969",".349","4.7",".263","0.7","-0.1","0.0","52","17.4",".392","148"
"Reds","229","6.6 %","24.9 %","0.26",".300",".356",".599",".955",".300","2.8",".343","-0.4","-0.2","-1.0","43","14.2",".392","139"
"Cubs","277","7.2 %","19.1 %","0.38",".299",".362",".538",".900",".239","3.3",".328","0.4","-0.1","0.2","48","13.5",".376","132"
"Braves","284","10.2 %","24.3 %","0.42",".282",".359",".488",".847",".206","5.7",".335","0.3","0.4","0.4","44","8.7",".355","119"
"Padres","224","8.0 %","24.1 %","0.33",".264",".330",".522",".853",".259","5.6",".299","0.1","-0.1","0.3","35","6.7",".354","119"
"Red Sox","276","9.1 %","21.7 %","0.42",".271",".344",".494",".838",".223","3.0",".313","-0.3","0.0","-1.0","42","7.3",".350","115"
"Mets","253","7.5 %","22.1 %","0.34",".252",".320",".522",".842",".270","3.6",".256","-0.5","0.0","0.3","38","5.8",".346","119"
"Orioles","230","6.5 %","25.7 %","0.25",".282",".330",".507",".838",".225","4.5",".349","0.2","0.1","-0.6","34","5.2",".346","114"
"Royals","274","8.4 %","20.1 %","0.42",".241",".308",".514",".822",".273","5.6",".239","-0.1","-0.1","0.5","39","4.8",".340","111"
"Marlins","302","6.3 %","23.2 %","0.27",".291",".342",".439",".781",".147","2.8",".363","-0.6","-0.4","0.0","41","3.4",".333","109"
"Tigers","304","8.2 %","23.7 %","0.35",".277",".340",".445",".785",".168","4.3",".344","0.0","-0.2","-0.8","42","3.4",".333","106"
"White Sox","273","6.2 %","24.2 %","0.26",".293",".352",".411",".762",".118","4.9",".384","0.2","0.0","0.2","36","1.8",".327","105"
"Nationals","232","9.5 %","23.7 %","0.40",".262",".341",".413",".753",".150","5.7",".319","-0.3","-0.1","1.0","30","0.6",".323","97"
"Brewers","232","9.9 %","25.4 %","0.39",".252",".336",".416",".752",".163","4.6",".317","-0.1","0.1","0.3","29","0.1",".320","95"
"Athletics","231","10.0 %","24.7 %","0.40",".238",".326",".421",".747",".183","2.4",".285","0.4","-0.2","-0.1","29","-0.3",".318","100"
"Giants","251","6.4 %","19.5 %","0.33",".254",".311",".440",".750",".185","4.3",".291","0.0","0.2","-0.1","31","-0.9",".316","96"
"Rockies","229","7.0 %","21.8 %","0.32",".261",".319",".420",".739",".159","3.7",".307","-0.1","-0.2","0.5","28","-1.0",".315","78"
"Dodgers","224","9.4 %","20.5 %","0.46",".247",".324",".428",".752",".180","2.9",".287","0.2","0.3","0.1","27","-1.0",".315","94"
"Diamondbacks","228","7.5 %","19.3 %","0.39",".269",".338",".398",".736",".129","4.3",".309","0.4","0.0","0.0","28","-1.1",".314","90"
"Twins","268","6.3 %","23.1 %","0.27",".261",".310",".442",".751",".181","2.2",".305","-0.3","0.3","-0.1","32","-1.4",".314","93"
"Indians","260","9.2 %","19.6 %","0.47",".250",".320",".405",".726",".155","4.3",".294","-0.3","-0.1","0.2","31","-2.2",".310","87"
"Pirates","224","6.7 %","19.2 %","0.35",".245",".300",".431",".732",".186","4.0",".271","-0.1","0.0","-0.1","26","-2.7",".306","88"
"Blue Jays","255","7.5 %","30.2 %","0.25",".217",".276",".451",".727",".234","4.0",".257","-0.4","-0.1","-0.8","28","-3.8",".303","87"
"Cardinals","211","6.6 %","27.0 %","0.25",".247",".311",".395",".706",".147","5.6",".326","0.5","0.0","0.3","23","-3.2",".302","88"
"Phillies","268","10.4 %","20.5 %","0.51",".243",".320",".366",".686",".123","4.7",".288","0.1","0.3","0.9","27","-6.3",".293","77"
"Angels","223","10.8 %","29.1 %","0.37",".187",".291",".368",".659",".181","2.9",".225","0.1","0.1","-0.3","22","-6.5",".286","78"
"Rays","226","5.8 %","19.9 %","0.29",".225",".277",".368",".645",".144","3.1",".250","0.0","0.3","0.1","19","-9.2",".273","71"
"Mariners","173","5.8 %","37.0 %","0.16",".219",".263",".344",".607",".125","5.0",".333","0.5","0.2","-0.8","13","-9.1",".259","61"
"Rangers","207","10.1 %","30.4 %","0.33",".155",".251",".287",".539",".133","3.9",".193","0.2","0.0","0.3","11","-14.9",".237","34"
