"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Indians","91","8.8 %","25.3 %","0.35",".358",".411",".716","1.127",".358","6.2",".423","0.0","0.0","0.2","22","10.2",".450","183"
"Pirates","128","9.4 %","19.5 %","0.48",".354",".417",".566",".984",".212","5.5",".417","-0.1","0.0","-0.3","26","9.8",".409","154"
"Twins","126","6.3 %","19.8 %","0.32",".322",".373",".591",".964",".270","7.5",".372","-0.1","0.2","0.3","24","8.4",".397","149"
"Nationals","125","12.8 %","14.4 %","0.89",".314",".407",".505",".911",".190","2.9",".345","0.1","0.0","-0.1","22","6.6",".381","133"
"Phillies","124","8.1 %","24.2 %","0.33",".304",".371",".527",".898",".223","5.7",".368","0.1","0.0","1.1","21","5.9",".375","131"
"Red Sox","132","7.6 %","15.2 %","0.50",".339",".382",".517",".899",".178","7.1",".378","-0.2","0.1","0.3","23","5.9",".372","128"
"Astros","163","11.0 %","22.1 %","0.50",".292",".374",".472",".846",".181","3.3",".359","-0.2","-0.1","0.3","26","5.8",".361","129"
"Brewers","121","9.1 %","18.2 %","0.50",".259",".333",".537",".870",".278","2.8",".256","0.0","0.1","-0.1","19","3.7",".355","118"
"Diamondbacks","107","7.5 %","15.9 %","0.47",".306",".355",".500",".855",".194","6.1",".333","0.2","0.0","0.3","17","3.2",".355","118"
"Angels","119","7.6 %","28.6 %","0.26",".266",".319",".541",".861",".275","4.1",".319","-0.2","-0.1","-0.3","18","3.4",".353","124"
"Cardinals","115","5.2 %","20.0 %","0.26",".288",".345",".462",".807",".173","5.8",".338","0.2","0.1","-0.1","17","2.2",".342","111"
"Yankees","117","6.8 %","28.2 %","0.24",".248",".299",".486",".785",".239","2.4",".290","0.1","0.1","-0.5","15","0.7",".327","107"
"Rangers","157","7.6 %","26.8 %","0.29",".269",".325",".434",".759",".166","2.3",".347","0.0","0.2","-0.8","20","0.4",".323","91"
"Tigers","118","6.8 %","26.3 %","0.26",".266",".314",".450",".763",".183","4.1",".333","-0.1","0.0","-0.1","15","0.0",".320","97"
"Rays","116","5.2 %","25.0 %","0.21",".259",".310",".426",".736",".167","4.0",".320","0.3","0.0","0.5","14","-0.7",".313","99"
"Marlins","116","5.2 %","24.1 %","0.21",".282",".319",".409",".728",".127","0.4",".354","-0.2","-0.2","-0.1","14","-0.9",".311","94"
"Cubs","75","14.7 %","18.7 %","0.79",".219",".333",".391",".724",".172","1.1",".265","0.1","0.0","0.0","9","-0.7",".310","91"
"Mets","110","5.5 %","16.4 %","0.33",".240",".309",".390",".699",".150","2.3",".266","-0.2","-0.1","-0.9","12","-1.7",".302","90"
"Braves","107","11.2 %","27.1 %","0.41",".242",".327",".400",".727",".158","2.7",".317","0.0","0.1","0.2","12","-1.9",".299","85"
"Orioles","110","9.1 %","16.4 %","0.56",".222",".294",".394",".688",".172","2.8",".234","0.0","0.0","-0.3","11","-2.5",".294","79"
"White Sox","73","9.6 %","24.7 %","0.39",".222",".310",".349",".659",".127","3.2",".279","0.1","0.1","0.2","7","-1.9",".290","77"
"Mariners","102","2.0 %","19.6 %","0.10",".237",".255",".443",".698",".206","5.5",".243","0.1","0.1","-0.5","10","-3.0",".286","81"
"Athletics","108","7.4 %","17.6 %","0.42",".194",".250",".408",".658",".214","4.3",".173","0.1","0.0","0.2","9","-4.4",".273","72"
"Giants","101","5.9 %","26.7 %","0.22",".217",".267",".380",".648",".163","6.2",".254","0.0","0.0","0.2","9","-4.1",".273","69"
"Royals","120","5.8 %","26.7 %","0.22",".241",".292",".313",".604",".071","5.7",".338","-0.2","-0.1","0.3","9","-6.1",".261","58"
"Padres","102","2.0 %","30.4 %","0.06",".188",".220",".396",".616",".208","1.7",".203","0.0","0.0","0.0","7","-5.6",".256","55"
"Blue Jays","100","7.0 %","25.0 %","0.28",".172",".230",".323",".553",".151","6.9",".212","-0.1","0.0","0.4","5","-7.3",".236","44"
"Dodgers","105","1.9 %","22.9 %","0.08",".190",".221",".290",".511",".100","3.0",".230","0.0","0.1","0.2","4","-9.1",".220","34"
"Rockies","102","6.9 %","31.4 %","0.22",".151",".210",".312",".522",".161","2.4",".175","0.1","0.0","0.2","4","-8.9",".219","18"
"Reds","68","5.9 %","30.9 %","0.19",".143",".206",".238",".444",".095","0.6",".195","-0.1","0.0","0.0","1","-7.2",".197","17"
