"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Braves","307","10.7 %","21.5 %","0.50",".301",".392",".590",".982",".289","5.1",".344","0.0","0.3","-1.5","61","22.3",".404","149"
"Rockies","289","8.3 %","18.0 %","0.46",".324",".390",".530",".920",".206","5.5",".366","0.2","0.0","0.0","52","16.0",".384","122"
"Twins","236","8.1 %","16.9 %","0.48",".292",".360",".552",".912",".259","2.4",".302","-0.3","0.2","-0.6","41","11.7",".377","137"
"Diamondbacks","280","10.4 %","19.6 %","0.53",".267",".343",".575",".918",".308","4.8",".263","0.4","-0.1","0.3","48","12.8",".373","130"
"Red Sox","286","9.4 %","24.5 %","0.39",".286",".358",".537",".895",".251","4.8",".339","-0.5","0.1","-0.4","49","12.7",".371","128"
"Astros","204","12.3 %","22.5 %","0.54",".264",".363",".517",".880",".253","6.4",".294","-0.1","0.1","0.2","34","8.4",".367","135"
"Yankees","246","11.8 %","22.4 %","0.53",".284",".366",".484",".850",".200","3.8",".340","-0.3","0.2","-0.6","39","7.6",".356","123"
"Mariners","253","9.5 %","20.9 %","0.45",".266",".341",".482",".823",".216","3.9",".298","0.3","0.2","-0.2","37","5.2",".344","118"
"Padres","252","7.1 %","24.2 %","0.30",".286",".337",".470",".807",".184","6.1",".358","-0.1","0.0","0.7","36","4.5",".340","112"
"Nationals","226","5.8 %","16.8 %","0.34",".265",".316",".500",".816",".235","5.4",".266","0.0","-0.1","-0.2","32","3.3",".337","104"
"Giants","179","7.3 %","25.1 %","0.29",".292",".339",".447",".786",".155","6.2",".368","0.0","0.2","0.5","24","1.7",".331","105"
"White Sox","220","7.7 %","18.6 %","0.41",".271",".327",".458",".785",".187","1.8",".301","0.1","0.0","-0.1","30","2.0",".330","107"
"Dodgers","220","8.6 %","23.2 %","0.37",".249",".324",".447",".771",".198","1.4",".281","0.1","0.2","-0.4","29","1.5",".328","104"
"Brewers","213","9.4 %","24.9 %","0.38",".246",".319",".460",".779",".214","4.4",".276","0.0","-0.2","0.7","28","1.1",".326","99"
"Phillies","226","8.4 %","17.7 %","0.48",".250",".315",".460",".775",".210","4.7",".263","0.2","0.1","-0.6","29","1.0",".325","100"
"Pirates","280","7.9 %","18.6 %","0.42",".285",".338",".451",".789",".166","5.5",".330","-0.2","0.0","-0.2","36","1.2",".325","99"
"Rays","267","6.7 %","22.1 %","0.31",".273",".330",".429",".758",".155","3.5",".322","0.2","0.1","0.2","34","0.5",".322","103"
"Athletics","232","8.6 %","19.4 %","0.44",".255",".336",".412",".748",".157","5.0",".292","0.2","-0.1","0.0","29","0.0",".320","102"
"Mets","234","6.8 %","23.5 %","0.29",".251",".316",".431",".748",".180","6.2",".295","-0.4","-0.1","0.7","29","-0.9",".315","98"
"Cardinals","267","8.6 %","21.7 %","0.40",".252",".322",".419",".741",".167","6.4",".301","0.2","0.0","1.8","32","-1.2",".315","96"
"Indians","207","9.7 %","19.8 %","0.49",".243",".316",".427",".743",".184","6.7",".275","0.4","0.1","1.1","25","-1.2",".313","89"
"Rangers","292","10.6 %","28.8 %","0.37",".246",".337",".373",".710",".127","6.1",".351","0.0","0.3","0.8","33","-3.6",".306","80"
"Angels","223","8.1 %","26.0 %","0.31",".218",".297",".437",".734",".218","4.7",".252","0.0","0.0","0.3","25","-3.1",".304","89"
"Orioles","222","8.1 %","23.9 %","0.34",".260",".326",".375",".701",".115","2.7",".338","-0.1","0.0","-1.2","25","-3.1",".304","85"
"Cubs","257","6.2 %","22.2 %","0.28",".233",".295",".418",".713",".185","2.1",".256","0.3","-0.2","-1.0","28","-4.2",".301","82"
"Marlins","231","4.8 %","22.5 %","0.21",".269",".320",".354",".674",".085","3.5",".344","-0.5","-0.5","0.1","24","-5.2",".294","82"
"Blue Jays","230","8.3 %","27.0 %","0.31",".240",".304",".380",".684",".139","4.1",".310","-0.1","0.0","0.5","24","-5.2",".294","81"
"Reds","186","10.2 %","26.9 %","0.38",".205",".286",".380",".666",".175","0.7",".248","-0.3","0.0","-0.1","18","-5.8",".284","71"
"Royals","217","7.4 %","24.9 %","0.30",".216",".276",".347",".623",".131","4.9",".270","-0.1","0.0","1.7","18","-9.6",".269","63"
"Tigers","216","7.4 %","28.2 %","0.26",".201",".264",".335",".599",".134","2.7",".263","-0.3","0.0","-0.1","15","-11.8",".257","55"
