"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rangers","243","11.1 %","22.2 %","0.50",".287",".374",".545",".920",".258","6.6",".324","-0.2","-0.3","1.4","43","12.7",".381","131"
"Twins","236","8.9 %","18.2 %","0.49",".296",".360",".516",".877",".221","5.5",".329","0.0","0.3","0.3","39","9.0",".364","129"
"Nationals","301","13.6 %","23.9 %","0.57",".277",".375",".482",".857",".205","3.1",".331","-0.4","-0.2","-0.2","48","9.7",".357","118"
"Orioles","265","11.3 %","20.0 %","0.57",".255",".348",".485",".833",".229","4.9",".274","0.4","-0.1","0.4","41","7.4",".352","119"
"White Sox","226","7.5 %","25.7 %","0.29",".290",".347",".478",".825",".188","3.0",".364","0.0","0.1","-0.8","34","5.6",".348","120"
"Dodgers","221","8.1 %","26.2 %","0.31",".247",".318",".520",".838",".273","4.1",".276","0.1","0.3","-0.1","33","4.8",".345","116"
"Brewers","234","11.1 %","26.1 %","0.43",".257",".349",".460",".810",".203","2.2",".323","0.0","0.2","-0.8","34","4.9",".344","110"
"Astros","245","12.2 %","18.0 %","0.68",".232",".339",".474",".813",".242","5.2",".234","-0.1","-0.2","0.9","36","5.1",".344","118"
"Red Sox","284","8.8 %","23.2 %","0.38",".285",".352",".439",".791",".154","3.5",".348","-0.3","0.2","-0.7","40","4.0",".336","105"
"Rockies","262","8.8 %","27.9 %","0.32",".247",".323",".468",".790",".221","5.9",".303","0.3","0.0","1.1","36","3.0",".333","87"
"Mets","268","9.7 %","24.3 %","0.40",".245",".332",".459",".791",".215","3.1",".288","-0.3","0.0","-0.4","36","2.3",".330","109"
"Royals","182","7.1 %","31.3 %","0.23",".276",".335",".442",".777",".166","6.8",".396","-0.1","-0.1","0.5","24","1.2",".328","103"
"Cubs","236","8.1 %","22.9 %","0.35",".265",".336",".436",".772",".171","3.5",".320","0.3","-0.2","0.1","31","1.6",".328","100"
"Blue Jays","241","8.7 %","25.3 %","0.34",".215",".311",".445",".756",".230","4.5",".234","-0.3","0.0","0.2","30","-0.3",".318","97"
"Rays","223","9.4 %","30.9 %","0.30",".230",".309",".440",".749",".210","1.8",".286","0.1","0.3","-1.2","28","-0.4",".318","101"
"Yankees","191","7.9 %","27.7 %","0.28",".233",".298",".453",".752",".221","3.1",".270","0.0","0.1","-0.1","23","-0.9",".314","96"
"Cardinals","274","9.5 %","31.4 %","0.30",".226",".314",".414",".728",".188","5.9",".297","0.0","0.0","0.7","32","-2.2",".310","93"
"Diamondbacks","269","13.0 %","24.9 %","0.52",".222",".328",".391",".720",".170","3.9",".276","0.8","0.0","-0.4","31","-2.8",".308","87"
"Athletics","227","8.8 %","22.9 %","0.38",".236",".314",".394",".708",".158","2.3",".285","0.5","-0.2","0.3","26","-2.9",".305","92"
"Reds","249","12.4 %","22.9 %","0.54",".223",".325",".372",".697",".149","3.0",".279","-0.3","0.0","0.5","28","-3.6",".303","83"
"Indians","222","8.1 %","27.0 %","0.30",".215",".282",".430",".712",".215","3.6",".246","0.1","0.0","0.1","24","-4.0",".299","80"
"Marlins","284","4.9 %","24.3 %","0.20",".243",".288",".430",".718",".186","6.2",".292","-0.1","-0.2","0.4","31","-5.3",".299","86"
"Braves","199","9.0 %","26.1 %","0.35",".246",".328",".349",".677",".103","5.4",".336","-0.1","0.3","0.3","21","-4.2",".296","78"
"Giants","252","8.3 %","22.2 %","0.38",".232",".300",".366",".666",".134","4.4",".279","0.3","0.2","0.4","23","-8.3",".282","74"
"Padres","225","8.4 %","32.9 %","0.26",".210",".287",".370",".657",".160","4.8",".298","0.1","-0.2","-0.1","20","-8.0",".279","71"
"Pirates","227","4.8 %","20.7 %","0.23",".254",".292",".362",".654",".108","5.3",".311","0.2","0.1","-0.6","20","-8.2",".278","71"
"Phillies","304","7.2 %","25.7 %","0.28",".209",".273",".370",".643",".161","4.1",".255","0.3","-0.1","0.5","25","-13.0",".270","64"
"Tigers","210","2.9 %","27.1 %","0.11",".228",".252",".386",".639",".158","4.6",".286","-0.3","-0.2","-0.1","17","-9.6",".267","62"
"Angels","221","7.2 %","24.9 %","0.29",".194",".258",".308",".566",".114","4.3",".248","0.0","-0.7","0.1","13","-14.5",".244","50"
"Mariners","196","4.6 %","29.6 %","0.16",".167",".209",".220",".430",".054","3.2",".242","0.6","0.4","-0.1","3","-21.9",".190","15"
