"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Red Sox","245","5.7 %","23.3 %","0.25",".351",".384",".645","1.028",".294","5.2",".420","-0.2","0.0","0.1","52","21.1",".419","161"
"Phillies","196","6.6 %","25.5 %","0.26",".313",".362",".533",".895",".220","3.8",".385","0.4","0.1","0.1","34","9.0",".373","130"
"Mariners","239","10.0 %","28.9 %","0.35",".284",".366",".502",".868",".218","7.2",".388","0.9","0.3","0.4","39","8.9",".363","132"
"Rays","212","10.4 %","26.9 %","0.39",".291",".363",".503",".866",".212","5.6",".376","0.1","0.2","0.3","34","7.7",".362","131"
"Nationals","315","14.0 %","18.7 %","0.75",".260",".373",".466",".839",".206","5.1",".292","0.1","-0.2","0.6","50","10.1",".357","117"
"Cardinals","229","7.0 %","21.4 %","0.33",".261",".320",".512",".832",".251","4.3",".279","0.4","0.0","0.7","34","4.9",".345","115"
"Yankees","236","7.6 %","24.6 %","0.31",".274",".331",".488",".819",".214","4.0",".338","0.2","0.0","-0.5","34","4.1",".340","112"
"Braves","243","9.5 %","24.7 %","0.38",".270",".340",".470",".810",".200","5.2",".322","0.2","0.3","-0.2","35","4.2",".340","107"
"Twins","229","8.7 %","22.7 %","0.38",".249",".314",".512",".827",".263","2.4",".255","-0.1","0.3","-0.5","33","3.8",".339","111"
"Astros","188","7.4 %","26.6 %","0.28",".260",".328",".473",".801",".213","3.1",".324","-0.1","-0.2","-0.5","27","2.9",".337","115"
"Rangers","234","6.4 %","20.1 %","0.32",".287",".338",".449",".787",".162","4.7",".341","0.1","0.3","-1.2","32","2.3",".331","97"
"Rockies","311","9.3 %","23.8 %","0.39",".271",".338",".444",".782",".173","4.1",".340","0.1","-0.1","-1.1","42","2.7",".330","88"
"Blue Jays","246","9.3 %","23.2 %","0.40",".244",".321",".457",".778",".213","3.7",".276","-0.2","0.1","-0.4","33","1.9",".329","105"
"Padres","264","8.0 %","26.1 %","0.30",".260",".327",".447",".774",".187","3.4",".316","0.1","-0.2","-1.9","35","1.3",".326","102"
"Orioles","310","8.1 %","24.2 %","0.33",".268",".332",".407",".739",".139","5.0",".333","0.2","0.2","1.4","38","-0.6",".318","95"
"Indians","252","7.5 %","19.4 %","0.39",".265",".324",".442",".766",".177","4.5",".298","0.3","0.1","-0.2","31","-0.5",".317","92"
"Pirates","268","7.5 %","19.4 %","0.38",".248",".311",".438",".749",".190","3.9",".275","-0.2","0.0","0.0","33","-0.9",".316","94"
"Reds","218","6.4 %","21.6 %","0.30",".260",".318",".410",".728",".150","3.2",".308","-0.6","0.0","-0.2","26","-1.5",".312","88"
"Mets","228","9.6 %","20.2 %","0.48",".232",".322",".419",".741",".187","4.0",".255","-0.5","-0.2","-0.1","27","-1.7",".312","94"
"Diamondbacks","228","10.5 %","19.3 %","0.55",".231",".325",".392",".717",".161","4.4",".257","0.3","-0.2","0.0","26","-2.6",".307","89"
"Angels","286","9.1 %","18.5 %","0.49",".223",".297",".426",".723",".203","5.0",".233","-0.3","-0.1","0.9","32","-3.9",".304","90"
"Giants","193","8.8 %","24.4 %","0.36",".225",".298",".347",".645",".121","1.7",".293","0.0","-0.3","-0.3","18","-6.4",".281","73"
"Brewers","185","11.4 %","23.2 %","0.49",".197",".306",".338",".644",".140","4.2",".229","0.1","0.0","0.7","17","-6.3",".280","68"
"Dodgers","219","10.5 %","21.9 %","0.48",".193",".284",".370",".654",".177","2.5",".212","0.2","0.2","-0.5","20","-7.5",".280","73"
"Marlins","206","4.9 %","22.3 %","0.22",".234",".275",".388",".663",".154","3.2",".266","-0.5","-0.4","0.1","19","-7.3",".279","73"
"Cubs","185","7.6 %","28.6 %","0.26",".202",".272",".381",".653",".179","2.3",".236","0.3","-0.1","-0.8","16","-6.9",".277","69"
"Royals","285","8.1 %","19.3 %","0.42",".237",".309",".307",".616",".070","1.2",".294","-0.3","-0.2","-0.2","25","-11.3",".274","66"
"Athletics","217","10.1 %","26.3 %","0.39",".195",".286",".347",".633",".153","3.3",".234","0.2","-0.1","0.1","19","-8.7",".274","71"
"Tigers","251","4.8 %","28.7 %","0.17",".205",".243",".326",".569",".121","3.1",".267","-0.1","0.1","-0.1","15","-16.6",".243","46"
"White Sox","219","4.1 %","26.5 %","0.16",".213",".253",".287",".541",".074","3.9",".278","0.3","0.0","0.9","11","-16.4",".233","44"
