"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rockies","274","6.2 %","17.5 %","0.35",".385",".424",".615","1.040",".231","4.7",".438","0.1","0.0","-0.8","60","25.4",".427","150"
"Braves","284","8.5 %","19.7 %","0.43",".323",".394",".578",".971",".255","4.1",".365","0.0","0.2","-0.6","56","20.1",".402","147"
"Indians","259","10.0 %","17.4 %","0.58",".323",".391",".572",".964",".249","7.2",".356","0.4","0.1","1.2","50","17.5",".398","147"
"Padres","302","8.9 %","22.8 %","0.39",".331",".392",".570",".962",".239","7.0",".406","-0.1","-0.1","0.4","58","20.1",".397","147"
"Athletics","232","7.8 %","14.7 %","0.53",".287",".358",".550",".908",".263","5.4",".303","0.2","-0.1","0.1","41","11.5",".377","141"
"Red Sox","324","9.3 %","20.1 %","0.46",".302",".372",".528",".899",".226","5.0",".340","-0.4","0.2","0.4","56","15.5",".375","131"
"Dodgers","259","10.4 %","20.5 %","0.51",".272",".348",".518",".865",".246","2.5",".292","0.0","0.1","0.1","41","8.6",".358","122"
"Angels","283","7.8 %","18.0 %","0.43",".268",".335",".524",".859",".256","4.0",".277","0.0","0.0","-0.2","44","8.2",".353","123"
"Pirates","235","6.0 %","14.5 %","0.41",".302",".348",".516",".864",".214","5.4",".337","-0.2","0.0","-0.8","36","6.4",".351","119"
"Yankees","271","11.4 %","21.8 %","0.53",".280",".365",".458",".823",".178","3.0",".327","-0.2","0.2","-0.6","41","7.0",".350","119"
"White Sox","225","7.6 %","24.9 %","0.30",".282",".342",".485",".828",".204","3.8",".343","0.2","0.0","-0.4","34","5.6",".348","120"
"Astros","224","12.1 %","20.5 %","0.59",".263",".357",".454",".811",".191","3.3",".305","-0.1","0.1","0.3","33","5.0",".346","121"
"Mets","275","9.5 %","21.1 %","0.45",".272",".349",".440",".789",".169","4.8",".324","-0.5","-0.2","1.4","38","3.8",".336","111"
"Diamondbacks","237","7.2 %","18.1 %","0.40",".262",".325",".472",".797",".210","4.6",".278","0.5","0.0","0.5","32","2.6",".333","104"
"Twins","301","9.6 %","21.3 %","0.45",".259",".343",".425",".768",".165","1.3",".307","-0.5","0.2","-0.6","40","1.8",".327","102"
"Reds","215","8.4 %","23.7 %","0.35",".246",".322",".449",".771",".203","2.7",".287","-0.3","0.0","-0.5","28","1.1",".326","100"
"Nationals","210","6.2 %","21.0 %","0.30",".253",".303",".484",".787",".232","6.5",".263","0.0","-0.1","0.9","27","0.4",".322","92"
"Blue Jays","267","8.2 %","21.7 %","0.38",".245",".307",".465",".772",".220","4.1",".262","-0.1","0.1","0.1","34","0.5",".322","100"
"Rangers","274","11.7 %","26.6 %","0.44",".229",".332",".390",".722",".161","4.6",".295","-0.1","0.3","1.0","33","-1.7",".313","85"
"Mariners","270","8.9 %","22.2 %","0.40",".241",".319",".397",".715",".156","3.5",".287","0.3","0.2","-0.8","31","-3.1",".306","93"
"Brewers","227","10.6 %","19.8 %","0.53",".228",".314",".365",".680",".137","3.8",".257","-0.1","-0.2","0.7","24","-4.9",".295","78"
"Royals","265","6.0 %","23.0 %","0.26",".242",".288",".393",".681",".152","4.4",".287","-0.6","0.0","0.5","26","-7.2",".288","76"
"Cardinals","264","8.7 %","23.9 %","0.37",".210",".286",".391",".677",".180","5.5",".235","0.1","0.0","1.8","26","-7.6",".287","76"
"Giants","212","8.5 %","23.1 %","0.37",".228",".294",".376",".670",".148","5.1",".275","0.0","0.2","-0.1","20","-6.3",".286","77"
"Cubs","212","4.7 %","25.9 %","0.18",".232",".271",".399",".670",".167","2.3",".274","0.3","-0.1","-0.1","20","-6.8",".283","71"
"Phillies","185","10.3 %","25.4 %","0.40",".206",".297",".350",".647",".144","4.0",".257","0.2","0.2","-0.1","17","-6.0",".282","70"
"Rays","250","6.4 %","24.8 %","0.26",".225",".280",".346",".626",".121","4.5",".289","0.3","0.2","-0.1","21","-10.8",".270","68"
"Marlins","218","4.1 %","23.9 %","0.17",".239",".281",".327",".608",".088","1.8",".307","-0.3","-0.4","-0.3","17","-10.5",".264","64"
"Tigers","217","6.5 %","28.6 %","0.23",".207",".264",".338",".602",".131","4.9",".276","-0.3","0.1","-0.8","16","-11.6",".258","57"
"Orioles","261","5.7 %","23.8 %","0.24",".221",".270",".313",".583",".092","4.0",".274","-0.1","0.0","0.2","18","-15.0",".253","52"
