"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","283","9.9 %","16.6 %","0.60",".316",".383",".604",".987",".288","5.5",".324","-0.2","-0.2","-0.6","56","20.7",".405","160"
"Red Sox","219","14.2 %","18.3 %","0.78",".314",".411",".559",".969",".245","4.5",".350","-0.1","-0.1","-0.2","43","15.8",".404","151"
"Angels","287","8.0 %","15.3 %","0.52",".331",".386",".545",".931",".214","5.2",".355","0.0","-0.3","0.6","53","16.9",".388","148"
"Rockies","249","8.0 %","30.9 %","0.26",".302",".364",".536",".900",".234","4.2",".416","0.0","0.0","-0.8","42","10.9",".371","114"
"Mets","152","11.2 %","19.1 %","0.59",".275",".371",".458",".829",".183","1.6",".305","-0.2","-0.1","-0.1","24","4.7",".356","123"
"Twins","272","10.7 %","17.6 %","0.60",".267",".353",".496",".849",".229","4.7",".285","-0.4","0.1","0.0","43","8.4",".356","122"
"Cardinals","245","12.2 %","17.6 %","0.70",".271",".370",".405",".775",".133","2.1",".317","0.1","-0.1","-0.2","35","4.0",".339","110"
"Diamondbacks","272","8.1 %","22.4 %","0.36",".267",".333",".473",".807",".206","6.6",".316","0.4","-0.1","1.3","39","4.4",".339","106"
"Indians","222","10.4 %","23.4 %","0.44",".255",".333",".458",".792",".203","3.5",".293","0.4","0.1","-0.9","30","2.3",".332","103"
"Giants","228","11.0 %","25.9 %","0.42",".224",".311",".428",".739",".204","4.6",".274","0.0","0.2","0.1","27","-1.2",".314","96"
"Brewers","261","14.6 %","21.1 %","0.69",".239",".354",".353",".707",".115","3.8",".294","0.0","-0.2","-0.5","31","-2.3",".310","88"
"Rays","185","10.3 %","27.0 %","0.38",".242",".324",".394",".718",".152","1.3",".306","0.1","0.0","-0.8","22","-1.8",".309","95"
"Pirates","268","6.0 %","23.5 %","0.25",".268",".317",".400",".717",".132","3.1",".337","-0.1","-0.1","-0.6","30","-3.6",".304","89"
"Reds","227","5.7 %","26.4 %","0.22",".250",".296",".429",".726",".179","6.2",".313","-0.5","-0.1","0.4","25","-3.1",".304","83"
"Royals","182","7.7 %","17.0 %","0.45",".255",".328",".366",".694",".112","4.0",".297","-0.1","0.0","-0.4","20","-2.7",".303","85"
"Dodgers","216","7.9 %","19.4 %","0.40",".230",".316",".390",".706",".160","5.0",".259","0.0","0.2","0.7","24","-3.4",".302","85"
"Rangers","221","6.8 %","33.5 %","0.20",".223",".290",".416",".705",".193","3.3",".308","0.1","0.2","-0.8","24","-4.0",".299","75"
"Braves","217","6.9 %","23.5 %","0.29",".234",".296",".391",".687",".157","5.1",".284","0.1","0.2","-0.6","22","-5.0",".293","77"
"Cubs","243","9.1 %","22.2 %","0.41",".241",".311",".380",".691",".139","1.9",".287","0.5","-0.1","-0.6","25","-5.7",".293","78"
"White Sox","201","4.5 %","27.4 %","0.16",".239",".281",".410",".691",".170","3.8",".296","0.3","0.1","0.0","20","-4.8",".292","82"
"Orioles","181","7.2 %","28.2 %","0.25",".222",".276",".419",".695",".198","2.0",".259","0.1","-0.1","-0.1","18","-4.4",".292","78"
"Athletics","234","11.1 %","22.2 %","0.50",".209",".300",".369",".669",".160","2.7",".240","0.2","-0.2","-0.6","23","-6.3",".289","81"
"Phillies","229","11.4 %","22.3 %","0.51",".229",".320",".313",".634",".085","4.4",".297","0.2","0.2","0.3","22","-7.2",".283","71"
"Yankees","210","5.7 %","26.2 %","0.22",".228",".282",".389",".671",".161","3.1",".280","-0.1","-0.2","-0.6","19","-7.0",".282","74"
"Blue Jays","180","11.1 %","22.2 %","0.50",".195",".289",".352",".641",".157","3.4",".228","-0.1","-0.1","-1.2","16","-6.3",".279","72"
"Padres","184","4.3 %","29.3 %","0.15",".243",".279",".370",".649",".127","2.0",".322","-0.3","-0.2","-0.3","16","-7.0",".276","69"
"Mariners","212","8.5 %","24.1 %","0.35",".178",".255",".372",".626",".194","3.2",".189","-0.3","0.3","-1.0","17","-9.8",".266","67"
"Tigers","280","6.4 %","25.4 %","0.25",".183",".239",".354",".593",".171","4.5",".211","-0.2","0.3","0.3","18","-16.8",".251","50"
"Marlins","182","9.3 %","28.6 %","0.33",".201",".275",".244",".519",".043","3.1",".292","-0.2","-0.2","0.7","10","-13.3",".236","45"
"Nationals","204","5.4 %","23.5 %","0.23",".186",".243",".293",".535",".106","3.1",".228","0.0","0.0","-0.6","11","-15.2",".234","37"
