"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"White Sox","165","9.1 %","21.8 %","0.42",".336",".415",".538",".953",".203","3.7",".412","0.1","0.0","0.3","32","11.2",".398","155"
"Rangers","269","10.4 %","24.9 %","0.42",".277",".354",".492",".846",".214","4.0",".333","0.6","0.3","0.0","42","8.2",".355","113"
"Cubs","255","8.2 %","24.3 %","0.34",".252",".333",".500",".833",".248","3.0",".289","0.2","-0.2","-0.4","38","5.4",".345","112"
"Red Sox","230","12.6 %","20.4 %","0.62",".269",".365",".426",".792",".157","3.9",".327","0.0","0.0","-0.2","33","3.6",".338","107"
"Angels","222","9.9 %","13.5 %","0.73",".256",".336",".456",".793",".200","4.8",".256","0.0","-0.4","-0.4","31","2.8",".334","111"
"Braves","269","9.7 %","17.1 %","0.57",".261",".340",".450",".789",".189","2.4",".280","0.2","0.2","-0.4","37","3.3",".334","104"
"Diamondbacks","248","8.9 %","21.4 %","0.42",".255",".324",".477",".801",".223","6.2",".301","0.4","-0.1","0.3","34","2.9",".333","103"
"Rockies","232","8.6 %","20.3 %","0.43",".245",".316",".490",".806",".245","5.5",".273","0.1","0.1","0.1","32","2.3",".331","89"
"Yankees","237","9.7 %","23.6 %","0.41",".280",".359",".401",".760",".121","5.3",".361","0.1","0.1","1.2","32","2.1",".330","105"
"Royals","190","9.5 %","20.5 %","0.46",".269",".337",".419",".756",".150","5.9",".326","-0.1","0.1","-0.6","23","-0.6",".316","95"
"Cardinals","223","10.3 %","20.6 %","0.50",".260",".353",".370",".723",".109","3.1",".322","0.1","0.0","-0.4","27","-1.0",".315","95"
"Phillies","225","9.8 %","24.0 %","0.41",".216",".315",".418",".733",".201","4.9",".258","0.1","0.1","0.1","27","-1.5",".312","91"
"Astros","262","10.7 %","21.4 %","0.50",".236",".319",".415",".734",".179","2.4",".267","-0.1","-0.3","-0.6","31","-1.8",".312","97"
"Dodgers","258","10.5 %","20.9 %","0.50",".241",".324",".402",".726",".161","5.1",".279","0.1","0.1","0.1","31","-2.0",".311","96"
"Tigers","196","12.8 %","32.1 %","0.40",".219",".316",".396",".713",".178","3.4",".297","-0.2","0.1","-0.3","22","-2.3",".306","88"
"Reds","265","10.6 %","22.6 %","0.47",".247",".333",".379",".712",".132","2.9",".301","-0.6","-0.3","-0.4","30","-3.4",".305","82"
"Twins","205","8.3 %","24.9 %","0.33",".196",".270",".462",".732",".266","2.8",".183","-0.2","0.1","0.3","23","-2.9",".303","88"
"Brewers","216","7.9 %","24.1 %","0.33",".245",".315",".393",".708",".148","5.0",".299","0.0","-0.1","0.7","24","-3.4",".301","84"
"Mets","230","10.9 %","25.7 %","0.42",".245",".336",".355",".691",".110","2.9",".331","-0.3","0.0","-0.4","25","-3.8",".301","88"
"Indians","229","8.3 %","23.1 %","0.36",".234",".302",".408",".710",".174","4.6",".262","0.4","0.1","1.3","25","-4.0",".300","80"
"Rays","152","11.8 %","24.3 %","0.49",".221",".329",".351",".680",".130","6.2",".293","0.1","-0.1","0.3","16","-2.9",".298","87"
"Nationals","243","9.1 %","26.7 %","0.34",".221",".302",".387",".689",".166","3.4",".262","0.0","0.1","0.7","25","-5.1",".295","78"
"Mariners","232","12.9 %","27.6 %","0.47",".204",".319",".321",".640",".117","3.5",".277","-0.4","0.2","0.3","23","-6.7",".286","80"
"Marlins","224","6.3 %","20.1 %","0.31",".252",".305",".347",".651",".094","1.4",".303","-0.3","-0.3","-0.6","21","-7.2",".283","76"
"Giants","221","9.5 %","21.3 %","0.45",".221",".294",".352",".646",".131","3.7",".268","0.0","0.0","0.1","20","-8.0",".278","72"
"Pirates","228","3.9 %","25.0 %","0.16",".236",".270",".380",".650",".144","0.7",".289","0.2","0.0","-0.1","20","-8.8",".275","67"
"Blue Jays","187","7.0 %","24.1 %","0.29",".222",".276",".357",".632",".135","2.9",".270","-0.2","-0.1","0.1","16","-7.9",".271","67"
"Athletics","233","13.7 %","24.0 %","0.57",".186",".300",".286",".587",".101","1.8",".236","0.2","-0.4","-1.0","18","-11.2",".264","65"
"Padres","216","6.0 %","30.6 %","0.20",".202",".252",".369",".621",".167","4.2",".248","-0.1","-0.2","0.5","16","-10.7",".263","60"
"Orioles","176","4.5 %","25.0 %","0.18",".226",".269",".329",".598",".104","4.2",".288","0.0","0.0","0.3","13","-9.5",".258","55"
