"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","206","10.2 %","17.5 %","0.58",".278",".358",".631",".989",".352","3.5",".268","0.2","0.2","-0.1","39","13.5",".396","147"
"Astros","253","9.1 %","15.0 %","0.61",".317",".387",".568",".956",".251","5.0",".339","0.0","-0.3","0.1","48","16.3",".395","153"
"Red Sox","287","8.7 %","21.6 %","0.40",".300",".369",".568",".937",".268","3.9",".343","-0.2","0.0","-1.7","52","16.1",".385","139"
"Nationals","228","7.9 %","25.9 %","0.31",".314",".370",".551",".921",".237","6.0",".387","-0.3","-0.1","0.2","41","12.2",".382","134"
"Reds","275","6.9 %","21.1 %","0.33",".295",".349",".578",".927",".283","3.3",".324","-0.5","-0.3","-0.2","49","14.3",".380","133"
"Blue Jays","262","10.3 %","24.8 %","0.42",".256",".336",".538",".874",".282","4.2",".292","-0.4","0.0","-0.8","42","9.5",".362","127"
"Yankees","300","8.7 %","17.3 %","0.50",".275",".343",".524",".867",".249","3.2",".286","0.4","-0.1","-0.6","48","10.2",".359","126"
"Pirates","237","5.5 %","19.0 %","0.29",".290",".346",".495",".841",".206","4.8",".321","-0.1","0.0","-0.6","36","6.3",".351","118"
"Padres","267","10.5 %","26.6 %","0.39",".268",".351",".464",".815",".196","4.9",".344","0.1","-0.2","-0.2","39","5.8",".345","115"
"Giants","215","8.8 %","19.5 %","0.45",".266",".336",".490",".826",".224","4.8",".296","0.1","0.2","-0.6","32","4.5",".344","116"
"Diamondbacks","237","7.6 %","20.3 %","0.38",".273",".335",".486",".821",".213","3.8",".297","0.4","0.0","-0.6","34","4.6",".342","109"
"Athletics","196","9.2 %","27.6 %","0.33",".266",".347",".457",".804",".191","2.3",".339","0.3","-0.2","-0.1","28","3.4",".340","116"
"Rockies","281","7.1 %","21.4 %","0.33",".287",".348",".454",".802",".167","3.8",".344","0.0","-0.1","0.6","40","4.8",".340","94"
"Tigers","226","7.5 %","26.5 %","0.28",".282",".342",".456",".799",".175","3.6",".362","0.0","-0.1","-0.8","32","3.4",".337","109"
"Orioles","267","8.2 %","27.0 %","0.31",".259",".322",".477",".799",".218","4.3",".319","0.3","0.1","-0.2","37","3.0",".333","105"
"Cardinals","180","8.3 %","21.1 %","0.39",".277",".341",".434",".775",".157","6.4",".328","0.4","0.1","-0.2","24","1.3",".329","104"
"Twins","232","9.5 %","22.0 %","0.43",".245",".329",".446",".775",".201","3.3",".283","-0.2","0.3","-0.6","30","1.2",".326","103"
"Indians","279","10.0 %","21.5 %","0.47",".258",".335",".427",".762",".169","3.9",".306","-0.2","-0.1","0.0","36","1.4",".326","98"
"Brewers","193","11.9 %","22.3 %","0.53",".253",".354",".380",".734",".127","3.6",".319","-0.2","0.0","0.5","24","0.1",".321","95"
"Braves","227","10.6 %","22.0 %","0.48",".251",".339",".412",".751",".161","4.7",".296","0.2","0.3","0.0","29","0.1",".321","96"
"Cubs","233","8.6 %","21.9 %","0.39",".243",".323",".417",".741",".175","2.5",".279","0.3","-0.1","-0.2","29","-0.5",".317","94"
"Mets","190","5.8 %","22.1 %","0.26",".270",".321",".420",".741",".149","3.6",".320","-0.4","0.0","0.3","23","-1.2",".313","96"
"Phillies","225","10.7 %","23.1 %","0.46",".238",".321",".415",".736",".176","6.4",".281","0.1","0.3","0.7","26","-2.2",".309","88"
"Rays","233","8.2 %","18.0 %","0.45",".251",".319",".403",".722",".152","3.3",".280","0.0","0.3","-0.4","27","-2.3",".309","94"
"Marlins","225","5.8 %","25.8 %","0.22",".271",".321",".396",".718",".126","3.4",".347","-0.4","-0.3","0.3","26","-2.3",".308","92"
"Mariners","183","7.1 %","31.1 %","0.23",".238",".291",".435",".726",".196","3.5",".301","0.4","0.2","-1.6","21","-2.4",".305","92"
"Royals","219","7.8 %","19.2 %","0.40",".205",".274",".450",".724",".245","4.7",".199","-0.1","-0.1","0.1","24","-3.8",".300","84"
"Rangers","230","13.0 %","24.3 %","0.54",".185",".304",".379",".684",".195","4.0",".200","0.1","0.0","1.3","24","-4.8",".296","73"
"Angels","265","9.8 %","24.5 %","0.40",".230",".322",".343",".665",".113","4.4",".301","0.1","0.1","-0.6","27","-6.1",".293","83"
"White Sox","206","4.9 %","24.8 %","0.20",".253",".299",".358",".657",".105","4.2",".328","0.1","0.0","0.5","19","-6.8",".281","74"
