"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","251","12.4 %","17.9 %","0.69",".315",".406",".587",".992",".272","4.5",".348","-0.1","-0.2","-1.0","51","19.2",".408","162"
"Pirates","287","5.9 %","15.3 %","0.39",".335",".387",".556",".943",".222","5.4",".368","-0.2","0.0","-1.3","54","17.9",".392","142"
"Cardinals","202","13.4 %","18.3 %","0.73",".300",".398",".529",".927",".229","5.2",".333","0.3","0.1","-0.2","37","12.1",".389","143"
"Athletics","295","9.2 %","18.6 %","0.49",".304",".386",".529",".915",".226","4.2",".346","-0.1","-0.4","-0.8","54","16.4",".384","145"
"Twins","244","9.4 %","23.0 %","0.41",".306",".377",".546",".923",".241","2.4",".351","-0.3","0.1","-0.1","44","13.1",".382","139"
"Phillies","247","9.3 %","21.1 %","0.44",".305",".370",".532",".902",".227","5.1",".360","0.0","0.2","0.0","42","11.3",".373","130"
"Orioles","196","6.6 %","20.9 %","0.32",".330",".378",".517",".895",".188","5.1",".382","0.0","0.1","0.6","33","8.6",".370","133"
"Cubs","229","7.0 %","28.8 %","0.24",".261",".323",".522",".845",".261","2.5",".320","0.5","-0.2","-0.8","35","6.1",".351","121"
"Braves","237","12.2 %","21.1 %","0.58",".256",".353",".468",".821",".212","5.2",".301","0.1","0.2","0.7","35","5.5",".347","111"
"Indians","229","10.0 %","18.3 %","0.55",".246",".330",".487",".818",".241","4.3",".252","-0.4","-0.2","-0.2","33","3.7",".339","106"
"Red Sox","216","10.2 %","19.4 %","0.52",".233",".324",".476",".800",".243","3.2",".235","-0.2","0.0","-1.0","30","3.0",".336","106"
"Blue Jays","191","13.1 %","20.4 %","0.64",".244",".347",".421",".768",".177","1.3",".286","-0.3","-0.1","-0.5","26","1.9",".332","108"
"Nationals","206","10.7 %","16.0 %","0.67",".275",".363",".388",".750",".112","6.5",".326","-0.3","-0.1","0.4","27","0.8",".324","95"
"Mets","230","6.1 %","19.1 %","0.32",".261",".319",".445",".764",".185","3.0",".291","-0.4","0.0","-1.0","30","0.8",".324","103"
"Rockies","264","7.6 %","25.4 %","0.30",".269",".323",".438",".761",".169","3.3",".339","0.3","-0.1","-0.6","34","0.5",".322","83"
"Reds","240","6.7 %","23.8 %","0.28",".244",".310",".456",".766",".212","5.9",".275","-0.2","-0.1","0.4","31","0.4",".322","94"
"Yankees","228","7.0 %","22.4 %","0.31",".238",".298",".471",".770",".233","4.6",".253","0.1","0.0","0.5","29","0.3",".322","100"
"Diamondbacks","232","7.8 %","21.6 %","0.36",".263",".328",".426",".753",".163","5.6",".316","0.4","0.0","0.9","29","0.0",".320","94"
"Royals","269","7.1 %","21.9 %","0.32",".249",".316",".404",".720",".155","2.4",".298","-0.1","-0.1","-1.2","31","-2.5",".309","89"
"Dodgers","274","9.9 %","25.5 %","0.39",".241",".325",".398",".723",".158","4.5",".307","0.1","0.2","0.2","31","-3.4",".306","91"
"Giants","235","6.0 %","20.9 %","0.29",".262",".315",".402",".717",".140","3.5",".309","-0.3","0.0","-0.2","27","-2.9",".306","91"
"Brewers","222","10.4 %","24.3 %","0.43",".226",".311",".379",".690",".154","4.0",".283","-0.1","0.1","0.3","23","-4.6",".296","80"
"Rays","219","5.0 %","28.3 %","0.18",".254",".292",".415",".707",".161","3.8",".326","-0.1","0.2","0.1","23","-4.6",".296","85"
"Marlins","258","8.1 %","28.3 %","0.29",".215",".285",".382",".667",".167","3.6",".267","-0.4","-0.2","-0.4","25","-7.9",".284","76"
"Angels","203","14.3 %","22.2 %","0.64",".174",".300",".302",".603",".128","0.9",".198","0.0","-0.1","-0.5","17","-9.0",".269","67"
"Padres","242","8.7 %","26.0 %","0.33",".188",".272",".338",".610",".150","4.9",".234","-0.1","-0.2","0.0","19","-11.4",".265","61"
"White Sox","221","5.0 %","31.7 %","0.16",".230",".286",".304",".590",".074","1.2",".341","0.3","0.1","-0.1","16","-11.3",".261","60"
"Tigers","209","2.4 %","31.6 %","0.08",".234",".254",".353",".607",".119","2.9",".323","-0.1","-0.3","-0.1","15","-11.6",".256","54"
"Mariners","249","9.6 %","23.7 %","0.41",".177",".262",".300",".562",".123","4.5",".215","0.6","0.4","-0.2","16","-15.6",".248","53"
"Rangers","217","7.8 %","26.7 %","0.29",".188",".255",".310",".564",".122","3.7",".237","0.0","-0.1","0.5","13","-14.3",".244","38"
