"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Cardinals","277","14.1 %","14.1 %","1.00",".313",".415",".535",".949",".222","4.5",".330","0.4","0.1","-0.3","54","18.9",".399","150"
"Astros","230","9.6 %","16.5 %","0.58",".318",".392",".572",".964",".254","4.7",".351","-0.1","-0.1","-1.4","44","15.5",".398","155"
"Athletics","236","10.2 %","19.1 %","0.53",".290",".374",".517",".891",".227","4.4",".329","0.0","-0.3","-1.0","41","11.3",".375","140"
"Phillies","251","13.5 %","20.7 %","0.65",".257",".364",".467",".831",".210","4.0",".305","0.0","0.2","-0.4","38","6.8",".351","115"
"Nationals","264","11.0 %","16.7 %","0.66",".293",".376",".445",".822",".153","5.6",".337","-0.2","-0.1","0.8","40","7.2",".351","115"
"Yankees","273","6.2 %","23.8 %","0.26",".269",".319",".530",".848",".261","4.0",".297","0.2","-0.1","0.3","41","6.9",".349","119"
"Reds","235","6.8 %","24.3 %","0.28",".275",".339",".488",".827",".213","6.1",".326","-0.2","-0.1","1.1","35","5.6",".347","111"
"Red Sox","201","10.9 %","17.4 %","0.63",".264",".347",".471",".818",".207","2.3",".286","-0.1","-0.1","-1.0","30","4.3",".345","111"
"Brewers","231","13.0 %","23.4 %","0.56",".249",".355",".426",".781",".178","4.1",".307","-0.1","0.1","0.2","32","3.1",".335","105"
"Orioles","217","6.5 %","19.8 %","0.33",".258",".324",".464",".788",".206","2.4",".280","0.0","0.1","-0.8","29","1.6",".328","103"
"Indians","224","9.8 %","17.4 %","0.56",".242",".320",".465",".784",".222","4.8",".253","-0.3","-0.1","-0.1","29","1.2",".326","98"
"Pirates","269","7.1 %","15.6 %","0.45",".278",".337",".432",".769",".154","6.1",".314","-0.2","0.0","-0.5","35","1.4",".326","99"
"Rays","223","7.6 %","17.9 %","0.43",".262",".323",".441",".763",".178","3.6",".293","0.0","0.2","0.5","28","0.2",".321","102"
"Marlins","261","7.3 %","24.9 %","0.29",".257",".323",".418",".741",".160","4.7",".323","-0.5","-0.2","0.0","32","-0.7",".317","98"
"Twins","178","7.9 %","30.9 %","0.25",".222",".292",".463",".755",".241","1.6",".260","-0.2","0.1","-0.1","22","-0.6",".316","95"
"Angels","187","10.2 %","16.6 %","0.61",".236",".321",".376",".697",".139","1.7",".262","0.1","0.0","-0.5","20","-3.1",".301","88"
"Cubs","219","8.7 %","24.7 %","0.35",".223",".298",".396",".694",".173","3.4",".267","0.4","-0.1","-0.1","23","-4.2",".297","81"
"White Sox","218","4.6 %","27.5 %","0.17",".258",".307",".384",".691",".126","3.7",".346","0.4","0.2","0.1","23","-4.5",".296","84"
"Giants","231","5.6 %","22.1 %","0.25",".245",".294",".406",".700",".160","4.8",".287","-0.5","0.1","-0.1","24","-4.8",".296","84"
"Rockies","258","7.4 %","23.6 %","0.31",".249",".307",".369",".676",".120","2.8",".308","0.2","0.0","-0.2","26","-6.4",".291","63"
"Mariners","218","9.6 %","23.4 %","0.41",".202",".286",".399",".685",".197","6.8",".235","0.5","0.3","0.7","22","-5.5",".291","83"
"Dodgers","253","9.1 %","28.5 %","0.32",".212",".294",".385",".679",".173","4.2",".274","0.1","0.2","0.3","25","-6.9",".289","80"
"Blue Jays","220","9.1 %","24.5 %","0.37",".221",".295",".352",".647",".131","1.8",".279","-0.4","-0.1","-0.3","20","-7.3",".282","74"
"Royals","225","7.6 %","24.4 %","0.31",".232",".293",".353",".646",".121","2.6",".293","-0.1","0.0","-0.8","21","-7.8",".280","69"
"Braves","275","11.3 %","30.9 %","0.36",".190",".288",".359",".646",".169","5.8",".255","0.2","0.2","1.0","25","-10.1",".277","65"
"Tigers","218","5.0 %","31.2 %","0.16",".234",".275",".376",".651",".141","4.1",".318","0.0","-0.2","0.5","19","-8.2",".277","69"
"Mets","228","5.7 %","20.6 %","0.28",".210",".265",".324",".589",".114","3.9",".252","-0.4","0.0","0.1","15","-13.4",".252","56"
"Diamondbacks","218","8.7 %","21.1 %","0.41",".188",".263",".305",".567",".117","3.4",".214","0.4","0.0","0.5","14","-13.2",".250","49"
"Rangers","211","5.7 %","30.3 %","0.19",".188",".242",".310",".551",".122","4.4",".244","0.1","0.0","0.7","11","-15.2",".237","35"
"Padres","196","7.7 %","27.0 %","0.28",".182",".254",".278",".532",".097","3.2",".242","-0.1","-0.2","0.1","11","-14.2",".236","42"
