"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Mariners","199","10.6 %","21.1 %","0.50",".287",".369",".546",".915",".259","5.6",".314","-0.2","0.2","1.3","36","10.5",".381","143"
"Diamondbacks","235","6.4 %","20.9 %","0.31",".313",".356",".562",".918",".249","3.9",".361","0.2","-0.1","0.1","42","11.9",".379","133"
"Dodgers","236","12.3 %","17.4 %","0.71",".291",".375",".541",".916",".250","4.7",".311","0.1","0.2","-0.6","41","11.1",".374","135"
"Yankees","232","10.3 %","22.0 %","0.47",".266",".353",".552",".905",".286","3.0",".277","0.0","0.0","-0.4","40","10.8",".374","135"
"Astros","232","10.8 %","17.2 %","0.63",".296",".372",".463",".835",".167","2.8",".335","-0.2","-0.2","-0.2","36","6.9",".354","124"
"Braves","234","14.5 %","19.7 %","0.74",".273",".384",".454",".837",".180","2.3",".317","0.2","0.2","-0.4","36","6.8",".354","117"
"Brewers","237","12.2 %","23.2 %","0.53",".272",".363",".470",".834",".198","4.4",".324","0.1","-0.2","0.9","36","5.7",".348","114"
"Cubs","243","11.1 %","22.6 %","0.49",".269",".358",".453",".811",".184","3.3",".313","0.0","-0.2","0.0","36","5.6",".347","113"
"Nationals","198","15.2 %","26.8 %","0.57",".241",".362",".426",".788",".185","4.0",".301","0.1","0.0","0.0","28","3.2",".339","105"
"Mets","236","6.8 %","28.8 %","0.24",".259",".335",".462",".797",".203","4.2",".336","-0.3","-0.1","-0.6","33","3.1",".335","112"
"Phillies","201","13.4 %","19.9 %","0.68",".269",".368",".427",".795",".158","3.2",".326","0.1","0.2","0.1","27","2.1",".332","105"
"Twins","202","8.4 %","18.8 %","0.45",".268",".347",".430",".777",".162","3.9",".309","-0.2","0.1","-0.2","27","2.0",".331","105"
"Padres","228","11.8 %","24.1 %","0.49",".231",".320",".432",".752",".201","3.3",".265","0.3","-0.1","0.5","29","-0.1",".319","98"
"Pirates","234","9.0 %","19.7 %","0.46",".257",".333",".427",".761",".170","5.5",".308","0.2","-0.2","0.5","29","-0.4",".318","96"
"White Sox","199","8.5 %","24.6 %","0.35",".251",".323",".413",".737",".162","4.0",".315","0.1","-0.1","0.3","24","-0.7",".316","98"
"Athletics","257","8.9 %","17.9 %","0.50",".235",".315",".404",".720",".170","3.4",".253","0.3","-0.5","0.2","30","-2.6",".308","94"
"Cardinals","202","10.9 %","23.8 %","0.46",".218",".313",".391",".704",".172","3.4",".262","0.1","0.0","-0.8","23","-2.9",".303","89"
"Angels","221","9.5 %","16.7 %","0.57",".231",".321",".385",".706",".154","3.5",".247","-0.2","-0.4","0.5","24","-3.5",".302","92"
"Rays","240","9.6 %","23.3 %","0.41",".249",".325",".366",".691",".117","5.2",".312","0.1","0.1","1.1","26","-4.3",".299","88"
"Rangers","248","8.5 %","28.2 %","0.30",".223",".308",".377",".685",".155","4.4",".294","0.2","0.2","-0.2","26","-4.9",".297","74"
"Marlins","220","6.8 %","21.8 %","0.31",".248",".306",".381",".687",".134","2.2",".297","-0.3","-0.5","0.1","23","-4.6",".296","84"
"Royals","184","5.4 %","22.8 %","0.24",".234",".277",".415",".692",".181","6.2",".266","-0.2","0.1","-0.4","18","-4.8",".289","77"
"Tigers","217","12.9 %","22.6 %","0.57",".200",".309",".324",".633",".124","5.2",".257","-0.7","0.3","0.7","20","-7.3",".281","71"
"Orioles","224","7.1 %","25.4 %","0.28",".224",".295",".348",".643",".124","3.3",".284","0.0","-0.2","-0.3","20","-8.2",".277","67"
"Red Sox","256","8.2 %","21.9 %","0.38",".229",".295",".346",".642",".117","4.3",".281","0.0","0.0","0.2","22","-10.2",".274","63"
"Giants","213","4.7 %","22.5 %","0.21",".227",".274",".348",".622",".121","3.5",".274","-0.3","0.1","0.3","17","-9.7",".267","65"
"Blue Jays","245","9.0 %","31.0 %","0.29",".187",".269",".347",".616",".160","2.0",".248","-0.2","0.0","-0.5","19","-11.7",".265","62"
"Rockies","221","9.0 %","27.1 %","0.33",".200",".281",".323",".604",".123","3.9",".256","0.1","0.0","-1.0","17","-10.8",".264","45"
"Indians","209","10.0 %","27.8 %","0.36",".205",".284",".314",".597",".108","4.8",".278","0.1","0.0","0.7","15","-11.1",".258","53"
"Reds","247","6.9 %","27.1 %","0.25",".171",".235",".294",".529",".123","1.6",".213","-0.4","-0.3","-0.8","11","-19.9",".227","33"
