"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Reds","296","6.1 %","19.9 %","0.31",".326",".386",".564",".951",".239","6.6",".381","-0.6","0.1","-0.2","56","19.1",".394","142"
"Dodgers","310","11.3 %","23.9 %","0.47",".275",".373",".561",".934",".286","5.5",".304","0.1","0.2","0.6","56","17.4",".385","141"
"Athletics","227","7.5 %","18.1 %","0.41",".300",".357",".560",".917",".261","5.9",".323","0.2","-0.1","0.0","40","11.7",".379","142"
"Astros","298","11.1 %","19.8 %","0.56",".294",".386",".506",".892",".212","4.6",".333","-0.4","-0.1","0.4","52","14.2",".375","139"
"Royals","265","9.4 %","17.0 %","0.56",".328",".398",".483",".881",".155","6.5",".388","-0.3","-0.1","0.4","46","12.5",".374","133"
"Indians","253","6.7 %","17.0 %","0.40",".307",".356",".541",".897",".234","4.7",".330","0.2","-0.2","0.2","43","11.0",".370","128"
"Cubs","225","9.8 %","25.8 %","0.38",".285",".356",".540",".896",".255","3.0",".336","0.3","-0.2","0.1","37","9.2",".367","126"
"Diamondbacks","250","12.0 %","18.8 %","0.64",".283",".380",".491",".871",".208","6.2",".321","0.6","0.0","0.6","42","10.1",".366","125"
"Brewers","269","7.8 %","20.8 %","0.38",".289",".347",".521",".868",".231","7.3",".335","0.0","0.0","1.4","43","8.7",".357","119"
"Giants","362","9.4 %","22.9 %","0.41",".296",".364",".475",".839",".179","3.9",".368","0.1","0.3","-1.7","56","10.3",".353","119"
"Yankees","257","10.1 %","23.0 %","0.44",".271",".350",".476",".826",".205","2.2",".312","-0.1","0.1","-0.4","39","6.4",".349","118"
"Red Sox","283","11.3 %","21.2 %","0.53",".269",".355",".434",".788",".165","2.8",".322","-0.3","0.1","0.0","39","3.7",".335","104"
"Padres","242","10.3 %","26.4 %","0.39",".263",".346",".440",".786",".177","3.2",".331","0.0","-0.1","-0.2","33","2.5",".332","107"
"Rockies","265","5.7 %","25.3 %","0.22",".270",".314",".464",".778",".194","5.5",".333","0.1","0.0","0.5","35","1.5",".327","87"
"Nationals","240","9.2 %","21.7 %","0.42",".265",".343",".417",".760",".152","6.1",".327","0.2","-0.1","1.0","32","1.3",".326","97"
"Twins","228","8.3 %","22.8 %","0.37",".249",".327",".443",".770",".194","1.4",".286","-0.2","0.2","-0.6","30","1.2",".326","101"
"Cardinals","254","8.7 %","21.3 %","0.41",".258",".327",".439",".766",".181","3.4",".290","0.3","0.1","-1.0","33","0.7",".323","101"
"Mariners","180","6.7 %","25.0 %","0.27",".253",".306",".464",".769",".211","6.7",".310","0.5","0.1","0.3","23","0.1",".321","103"
"Rays","293","8.5 %","25.6 %","0.33",".221",".294",".464",".757",".243","4.6",".241","0.6","0.2","0.9","36","-1.1",".316","99"
"Blue Jays","275","7.3 %","22.9 %","0.32",".252",".316",".412",".728",".160","5.6",".302","-0.2","0.1","0.5","33","-2.1",".311","93"
"Angels","252","9.1 %","22.2 %","0.41",".240",".310",".422",".732",".182","6.9",".285","-0.2","-0.2","0.9","29","-2.4",".309","94"
"Phillies","267","8.6 %","24.3 %","0.35",".237",".308",".419",".728",".182","4.3",".283","0.4","0.1","-0.4","30","-3.5",".305","87"
"Orioles","215","4.7 %","22.3 %","0.21",".266",".307",".407",".714",".141","4.4",".313","0.0","0.0","-0.2","24","-3.2",".302","86"
"White Sox","261","5.7 %","26.8 %","0.21",".266",".309",".398",".706",".131","2.4",".351","0.1","0.3","-0.6","29","-4.1",".302","89"
"Mets","260","6.5 %","21.9 %","0.30",".245",".304",".414",".717",".169","3.0",".287","-0.5","-0.2","-1.0","29","-4.2",".301","89"
"Braves","275","9.8 %","23.3 %","0.42",".244",".320",".378",".698",".134","4.7",".301","0.1","0.3","0.6","30","-4.5",".301","82"
"Marlins","225","7.6 %","27.1 %","0.28",".240",".305",".377",".682",".137","5.5",".319","-0.6","-0.4","0.5","23","-5.0",".294","82"
"Tigers","254","3.9 %","28.0 %","0.14",".241",".276",".402",".678",".162","4.6",".307","-0.4","0.1","0.5","24","-7.6",".285","75"
"Rangers","191","8.4 %","29.3 %","0.29",".192",".262",".384",".646",".192","4.1",".220","0.1","0.3","0.7","16","-7.7",".273","58"
"Pirates","214","4.7 %","17.3 %","0.27",".254",".291",".348",".639",".095","2.1",".292","-0.1","0.0","-0.6","18","-9.3",".270","67"
