"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Brewers","233","11.2 %","17.2 %","0.65",".308",".390",".562",".952",".254","4.3",".327","0.1","-0.1","0.9","45","15.2",".396","142"
"Twins","237","7.2 %","21.5 %","0.33",".279",".342",".581",".923",".302","3.8",".295","-0.4","0.2","-0.3","42","11.8",".377","136"
"Mariners","265","10.6 %","24.9 %","0.42",".266",".355",".524",".878",".258","3.9",".295","0.4","0.2","0.2","44","11.0",".368","135"
"Diamondbacks","249","11.6 %","18.1 %","0.64",".263",".349",".539",".889",".276","5.3",".259","0.4","0.0","-0.2","41","10.0",".366","126"
"Braves","283","10.2 %","22.6 %","0.45",".255",".342",".518",".860",".263","3.6",".280","0.0","0.2","-0.6","45","9.1",".357","119"
"Mets","261","8.0 %","19.5 %","0.41",".274",".342",".509",".851",".235","5.4",".294","-0.5","-0.1","0.7","41","7.8",".354","124"
"Angels","272","9.6 %","19.9 %","0.48",".271",".349",".504",".853",".233","4.9",".293","0.0","0.0","0.5","42","7.9",".353","124"
"Phillies","222","8.1 %","18.0 %","0.45",".265",".327",".485",".812",".220","5.9",".289","0.2","0.1","-0.4","31","3.4",".338","107"
"Rays","313","8.0 %","24.3 %","0.33",".270",".340",".459",".799",".189","3.2",".323","0.3","0.3","-1.3","44","4.8",".338","114"
"Nationals","269","7.4 %","17.5 %","0.43",".263",".327",".475",".802",".213","4.3",".283","0.0","-0.2","-1.2","38","3.8",".336","103"
"Yankees","277","9.4 %","20.6 %","0.46",".253",".321",".458",".779",".205","3.5",".284","-0.5","0.1","-0.4","36","1.5",".326","103"
"Indians","222","7.7 %","22.5 %","0.34",".235",".290",".505",".795",".270","5.1",".236","0.3","0.0","0.1","28","0.2",".321","96"
"Pirates","252","5.6 %","26.2 %","0.21",".264",".307",".455",".762",".191","6.5",".329","-0.2","0.0","1.1","31","-0.5",".318","96"
"Cubs","249","8.8 %","22.5 %","0.39",".242",".321",".416",".737",".174","4.5",".288","0.3","-0.1","-0.8","30","-1.3",".314","90"
"Rangers","322","8.4 %","25.2 %","0.33",".262",".330",".406",".736",".143","5.8",".340","0.1","0.3","-0.5","39","-1.8",".314","85"
"Athletics","307","7.5 %","23.8 %","0.32",".250",".313",".409",".722",".159","2.6",".299","0.3","-0.3","-0.8","35","-3.4",".307","94"
"Rockies","258","7.0 %","24.4 %","0.29",".254",".315",".401",".716",".147","5.9",".319","0.3","0.0","0.6","29","-3.2",".306","72"
"Tigers","220","5.5 %","24.5 %","0.22",".260",".309",".397",".706",".137","4.8",".329","-0.2","0.0","0.9","24","-3.5",".302","85"
"Astros","243","9.5 %","17.3 %","0.55",".223",".298",".417",".715",".194","5.7",".224","0.0","0.2","0.7","26","-4.5",".299","87"
"Red Sox","306","9.5 %","24.2 %","0.39",".228",".303",".371",".674",".143","4.7",".289","-0.4","0.1","0.2","30","-8.5",".288","72"
"Dodgers","237","8.0 %","22.8 %","0.35",".235",".308",".366",".674",".131","1.0",".286","0.1","0.3","-0.6","23","-6.6",".288","78"
"White Sox","214","4.7 %","18.2 %","0.26",".240",".276",".407",".683",".167","1.4",".261","0.2","0.1","-0.1","21","-6.3",".286","79"
"Blue Jays","213","7.5 %","24.4 %","0.31",".204",".268",".372",".640",".168","3.3",".235","-0.1","0.0","0.1","18","-8.6",".273","68"
"Padres","217","9.2 %","25.8 %","0.36",".221",".292",".344",".635",".123","5.6",".276","-0.1","-0.1","1.1","18","-8.9",".272","67"
"Cardinals","217","6.9 %","27.6 %","0.25",".223",".280",".355",".636",".132","5.3",".293","0.2","0.1","0.7","18","-9.1",".271","68"
"Orioles","232","6.0 %","28.4 %","0.21",".217",".281",".335",".616",".118","2.4",".291","-0.1","-0.1","-0.4","19","-10.3",".269","64"
"Royals","209","4.8 %","28.2 %","0.17",".227",".264",".354",".618",".126","4.7",".299","-0.1","-0.1","1.5","16","-10.1",".264","58"
"Marlins","264","6.4 %","27.7 %","0.23",".208",".274",".300",".574",".092","2.5",".289","-0.6","-0.6","-0.2","18","-15.3",".253","57"
"Reds","185","10.3 %","22.7 %","0.45",".200",".281",".273",".554",".073","2.7",".260","-0.4","-0.1","0.3","10","-12.9",".239","41"
"Giants","205","7.3 %","26.8 %","0.27",".198",".260",".283",".543",".086","2.8",".256","0.1","0.3","0.3","11","-14.6",".238","45"
