"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Indians","132","9.8 %","21.2 %","0.46",".357",".415",".696","1.111",".339","5.2",".400","0.1","-0.1","-0.1","31","14.1",".443","177"
"Astros","128","12.5 %","18.8 %","0.67",".315",".406",".541",".947",".225","3.9",".366","-0.2","-0.1","0.3","25","8.7",".399","155"
"Cubs","119","10.9 %","22.7 %","0.48",".276",".361",".571",".933",".295","4.2",".329","0.2","-0.1","-0.1","21","6.4",".382","138"
"Twins","166","6.6 %","19.9 %","0.33",".318",".370",".536",".906",".219","6.1",".377","-0.1","0.2","0.1","29","8.3",".378","137"
"Nationals","161","11.2 %","16.8 %","0.67",".299",".390",".504",".894",".204","3.4",".333","0.1","-0.1","0.1","28","7.3",".372","127"
"Phillies","166","8.4 %","23.5 %","0.36",".309",".380",".503",".883",".195","5.4",".379","0.1","0.1","1.3","28","7.5",".372","130"
"Pirates","162","8.0 %","19.8 %","0.41",".319",".373",".500",".873",".181","5.0",".373","-0.1","0.0","-0.3","26","6.1",".363","125"
"Braves","147","11.6 %","26.5 %","0.44",".271",".356",".543",".899",".271","3.0",".329","0.0","0.1","0.1","24","5.4",".362","122"
"Red Sox","171","8.2 %","15.8 %","0.52",".314",".365",".510",".875",".196","6.7",".341","-0.2","0.1","0.3","28","6.3",".362","122"
"Diamondbacks","107","7.5 %","15.9 %","0.47",".306",".355",".500",".855",".194","6.1",".333","0.2","0.0","0.3","17","3.2",".355","118"
"Tigers","162","4.9 %","23.5 %","0.21",".289",".327",".513",".840",".224","5.8",".343","-0.2","0.1","0.1","24","4.0",".348","117"
"Rangers","162","8.0 %","28.4 %","0.28",".284",".340",".486",".826",".203","3.0",".365","0.0","0.2","-0.6","24","3.7",".346","107"
"Cardinals","152","5.9 %","20.4 %","0.29",".290",".347",".478",".825",".188","5.3",".337","0.2","0.1","-0.1","23","3.5",".346","114"
"Angels","158","7.0 %","25.3 %","0.28",".267",".316",".500",".816",".233","3.3",".313","-0.2","-0.1","-0.3","22","2.6",".339","115"
"Yankees","158","7.6 %","28.5 %","0.27",".240",".297",".466",".763",".226","2.6",".283","0.1","0.1","-1.0","20","-0.1",".319","98"
"White Sox","114","7.0 %","29.8 %","0.24",".265",".321",".412",".733",".147","2.8",".354","0.2","0.2","0.1","14","-0.7",".313","95"
"Marlins","158","6.3 %","21.5 %","0.29",".277",".323",".405",".728",".128","0.3",".336","-0.2","-0.2","-0.1","19","-1.1",".312","95"
"Athletics","148","7.4 %","16.9 %","0.44",".233",".297",".444",".741",".211","3.8",".225","0.2","0.0","0.1","17","-1.2",".310","96"
"Brewers","153","7.8 %","20.9 %","0.38",".219",".296",".445",".741",".226","3.1",".227","0.0","0.1","0.1","18","-1.6",".308","87"
"Rays","162","8.6 %","24.7 %","0.35",".247",".321",".390",".711",".144","4.0",".314","0.3","0.0","0.7","19","-1.7",".307","95"
"Mariners","138","3.6 %","18.8 %","0.19",".254",".283",".462",".744",".208","4.0",".263","0.2","0.1","-1.0","16","-1.5",".307","94"
"Mets","110","5.5 %","16.4 %","0.33",".240",".309",".390",".699",".150","2.3",".266","-0.2","-0.1","-0.9","12","-1.7",".302","90"
"Orioles","110","9.1 %","16.4 %","0.56",".222",".294",".394",".688",".172","2.8",".234","0.0","0.0","-0.3","11","-2.5",".294","79"
"Blue Jays","143","8.4 %","22.4 %","0.38",".206",".273",".420",".693",".214","6.2",".234","-0.1","0.1","0.3","14","-3.6",".291","79"
"Giants","101","5.9 %","26.7 %","0.22",".217",".267",".380",".648",".163","6.2",".254","0.0","0.0","0.2","9","-4.1",".273","69"
"Royals","158","7.0 %","24.7 %","0.28",".228",".287",".317",".604",".090","5.2",".305","-0.2","-0.1","0.3","12","-7.9",".262","58"
"Dodgers","139","2.9 %","25.2 %","0.11",".195",".239",".328",".567",".133","3.2",".231","0.1","0.1","0.1","8","-9.4",".242","48"
"Padres","136","3.7 %","31.6 %","0.12",".181",".224",".339",".562",".157","1.2",".218","0.0","-0.1","0.0","8","-9.5",".239","44"
"Rockies","102","6.9 %","31.4 %","0.22",".151",".210",".312",".522",".161","2.4",".175","0.1","0.0","0.2","4","-8.9",".219","18"
"Reds","99","5.1 %","29.3 %","0.17",".183",".232",".258",".490",".075","0.4",".254","-0.2","0.0","0.0","4","-8.9",".216","29"
