"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Twins","249","7.2 %","19.7 %","0.37",".313",".369",".581",".951",".269","2.2",".341","-0.4","0.2","-0.6","47","15.5",".392","147"
"Braves","302","10.9 %","20.5 %","0.53",".290",".385",".541",".926",".251","4.7",".332","0.0","0.3","-1.1","55","17.1",".385","138"
"Brewers","218","10.6 %","23.9 %","0.44",".289",".369",".563",".932",".274","3.9",".331","0.1","-0.1","0.5","40","12.3",".385","136"
"Diamondbacks","276","10.5 %","17.0 %","0.62",".266",".341",".533",".873",".266","4.1",".258","0.4","-0.1","-0.4","44","9.5",".360","121"
"Mariners","250","9.6 %","23.6 %","0.41",".262",".341",".511",".853",".249","3.3",".295","0.4","0.2","-0.4","39","7.5",".355","126"
"Angels","227","9.3 %","22.0 %","0.42",".242",".332",".495",".827",".253","4.8",".263","0.1","0.0","0.1","33","4.5",".343","116"
"Cubs","260","10.0 %","20.0 %","0.50",".258",".342",".462",".805",".204","3.8",".287","0.3","-0.2","-1.0","37","4.0",".338","106"
"Rockies","261","7.7 %","25.7 %","0.30",".267",".340",".440",".779",".172","4.9",".338","0.2","0.0","0.0","35","2.6",".331","89"
"Nationals","226","6.2 %","15.0 %","0.41",".261",".323",".458",".781",".197","4.0",".273","0.0","-0.2","-0.8","30","1.8",".329","98"
"Dodgers","231","8.2 %","23.4 %","0.35",".262",".335",".442",".777",".180","1.1",".313","0.1","0.2","-0.6","30","1.2",".326","103"
"Yankees","234","8.5 %","22.6 %","0.38",".259",".321",".448",".769",".189","3.6",".307","-0.3","0.1","-0.8","30","0.4",".322","100"
"Rangers","326","10.4 %","27.0 %","0.39",".257",".346",".404",".749",".146","6.5",".351","0.2","0.4","-0.1","41","-0.1",".320","89"
"Rays","307","6.2 %","26.4 %","0.23",".273",".329",".415",".744",".142","3.0",".346","0.3","0.2","-0.2","38","-0.6",".318","100"
"Tigers","230","8.3 %","24.3 %","0.34",".256",".326",".414",".740",".158","4.8",".322","-0.3","0.0","0.3","28","-1.0",".315","94"
"Indians","183","7.7 %","24.0 %","0.32",".230",".286",".473",".758",".242","3.8",".246","0.3","0.0","-0.3","21","-1.9",".308","87"
"Mets","222","6.8 %","24.3 %","0.28",".240",".297",".431",".729",".191","5.5",".282","-0.4","-0.1","0.5","25","-2.8",".305","91"
"Phillies","212","7.5 %","16.5 %","0.46",".234",".295",".417",".712",".182","5.2",".247","0.2","0.1","-0.4","23","-3.8",".299","83"
"Blue Jays","228","8.8 %","23.7 %","0.37",".237",".303",".396",".699",".159","4.4",".286","-0.2","0.0","0.3","24","-4.2",".298","84"
"Athletics","260","6.5 %","23.5 %","0.28",".229",".292",".407",".699",".178","3.2",".259","0.2","-0.1","-0.2","27","-5.5",".295","85"
"Red Sox","295","8.1 %","26.1 %","0.31",".228",".290",".414",".704",".187","4.2",".284","-0.4","0.1","-0.6","31","-6.4",".295","79"
"Pirates","271","8.1 %","24.0 %","0.34",".248",".307",".394",".702",".146","5.3",".307","-0.2","0.0","0.2","28","-6.2",".294","80"
"White Sox","213","7.5 %","15.5 %","0.48",".228",".286",".396",".682",".168","1.5",".242","0.2","0.1","-0.1","21","-5.8",".288","79"
"Orioles","225","7.1 %","25.8 %","0.28",".233",".298",".369",".667",".136","3.0",".301","0.0","0.0","-1.2","22","-6.2",".288","75"
"Royals","217","7.8 %","26.7 %","0.29",".232",".296",".348",".645",".116","5.4",".314","0.1","0.0","2.1","20","-7.4",".280","70"
"Reds","189","10.1 %","24.9 %","0.40",".218",".296",".365",".661",".147","2.2",".271","-0.4","-0.1","0.1","17","-6.6",".280","68"
"Astros","198","11.1 %","21.7 %","0.51",".186",".283",".343",".626",".157","5.6",".202","-0.2","0.1","0.2","17","-8.1",".273","70"
"Padres","216","4.6 %","27.8 %","0.17",".233",".269",".364",".633",".131","6.3",".305","-0.1","-0.1","0.9","17","-9.9",".267","63"
"Giants","176","8.5 %","27.3 %","0.31",".233",".297",".314",".612",".082","3.1",".312","0.1","0.2","0.3","14","-8.1",".267","64"
"Marlins","224","5.4 %","23.7 %","0.23",".228",".281",".330",".611",".102","3.5",".293","-0.6","-0.5","0.1","18","-10.6",".265","64"
"Cardinals","252","7.1 %","26.2 %","0.27",".210",".272",".336",".608",".127","4.9",".270","0.2","0.1","0.5","19","-12.4",".263","63"
