"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Red Sox","254","7.1 %","16.9 %","0.42",".335",".379",".592",".972",".258","3.5",".356","-0.3","0.0","0.1","50","17.9",".401","150"
"Blue Jays","272","11.8 %","19.1 %","0.62",".280",".365",".568",".933",".288","4.9",".294","-0.2","0.1","0.3","49","15.2",".384","143"
"Giants","246","8.5 %","20.7 %","0.41",".306",".371",".553",".924",".247","3.8",".352","0.1","0.1","-0.6","44","13.2",".382","140"
"Twins","247","5.3 %","19.8 %","0.27",".302",".341",".560",".902",".259","3.1",".331","-0.2","0.3","-0.6","42","11.4",".373","133"
"Yankees","261","9.6 %","23.8 %","0.40",".300",".367",".528",".895",".227","3.1",".363","0.1","0.3","-0.8","45","11.9",".373","133"
"Cubs","240","7.9 %","25.8 %","0.31",".284",".350",".537",".887",".252","3.3",".347","0.2","-0.1","-0.1","40","10.2",".369","129"
"Pirates","266","4.9 %","16.9 %","0.29",".299",".338",".500",".838",".201","3.1",".325","-0.1","0.0","-0.6","40","6.5",".348","116"
"Braves","223","8.1 %","25.1 %","0.32",".267",".333",".510",".843",".243","3.7",".319","0.0","0.2","0.1","33","5.0",".346","110"
"Athletics","241","11.6 %","21.6 %","0.54",".254",".349",".455",".803",".201","3.9",".295","0.3","0.0","-0.4","35","4.6",".342","117"
"White Sox","196","5.1 %","26.5 %","0.19",".291",".328",".497",".825",".207","4.4",".352","0.2","0.3","0.1","28","3.7",".342","116"
"Nationals","240","11.3 %","17.9 %","0.63",".252",".350",".432",".782",".180","3.8",".284","0.1","-0.1","-0.4","33","2.5",".332","101"
"Cardinals","235","7.7 %","24.7 %","0.31",".262",".321",".472",".792",".210","3.9",".308","0.3","0.1","-0.8","32","2.2",".331","106"
"Indians","195","9.2 %","15.4 %","0.60",".279",".351",".424",".775",".145","3.7",".314","0.2","-0.2","-0.6","26","1.7",".330","101"
"Rays","273","8.8 %","24.2 %","0.36",".257",".330",".441",".770",".184","5.6",".316","0.4","0.2","0.6","36","1.7",".327","107"
"Phillies","240","9.6 %","21.3 %","0.45",".274",".347",".410",".758",".137","4.5",".331","0.1","0.2","0.4","32","1.3",".326","99"
"Astros","194","8.8 %","17.5 %","0.50",".254",".325",".445",".770",".191","5.7",".281","-0.1","-0.1","0.5","25","0.5",".323","105"
"Tigers","243","7.0 %","23.5 %","0.30",".269",".331",".425",".755",".155","3.6",".331","-0.2","0.1","-0.2","31","0.4",".322","99"
"Orioles","229","8.7 %","30.6 %","0.29",".246",".323",".429",".752",".182","3.8",".331","0.0","-0.1","-0.8","29","0.2",".321","97"
"Angels","231","8.2 %","21.2 %","0.39",".244",".312",".431",".742",".187","2.0",".272","-0.3","-0.2","-0.4","28","-1.0",".315","97"
"Dodgers","236","8.9 %","23.3 %","0.38",".249",".330",".390",".721",".141","3.6",".313","0.1","0.1","-0.1","28","-1.7",".312","96"
"Mets","186","5.4 %","21.5 %","0.25",".271",".324",".406",".730",".135","2.6",".325","-0.4","-0.1","-0.6","22","-1.4",".311","95"
"Diamondbacks","192","6.8 %","22.9 %","0.30",".264",".319",".397",".716",".132","4.4",".323","0.3","0.0","0.1","22","-2.6",".304","85"
"Reds","218","4.1 %","21.1 %","0.20",".259",".309",".398",".707",".139","4.4",".302","-0.2","0.0","0.0","24","-3.6",".301","82"
"Marlins","227","6.2 %","26.4 %","0.23",".262",".313",".381",".694",".119","2.5",".351","-0.5","-0.4","-0.6","24","-4.3",".298","86"
"Royals","275","8.0 %","22.2 %","0.36",".251",".315",".377",".692",".126","4.8",".311","-0.3","-0.1","-0.6","29","-5.5",".297","81"
"Padres","265","5.7 %","26.4 %","0.21",".238",".285",".414",".699",".176","4.2",".285","0.0","-0.1","0.3","28","-5.8",".294","81"
"Brewers","266","9.8 %","25.9 %","0.38",".203",".297",".398",".695",".195","4.6",".237","0.0","0.2","0.7","27","-6.8",".290","77"
"Mariners","214","9.3 %","29.4 %","0.32",".212",".285",".383",".668",".171","2.2",".256","0.2","0.2","-1.5","20","-6.6",".284","78"
"Rangers","214","6.5 %","29.9 %","0.22",".223",".274",".389",".662",".166","4.6",".286","0.1","0.2","0.2","19","-7.6",".279","64"
"Rockies","184","6.0 %","26.1 %","0.23",".240",".286",".351",".637",".111","4.4",".317","0.1","0.0","0.1","16","-7.3",".274","51"
