"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rockies","233","8.2 %","21.0 %","0.39",".290",".354",".556",".909",".266","6.4",".336","0.0","0.0","0.3","40","10.7",".373","115"
"Tigers","235","10.6 %","27.2 %","0.39",".293",".366",".514",".880",".221","3.4",".380","-0.5","0.2","-1.0","39","9.8",".368","130"
"Rangers","293","10.2 %","23.5 %","0.43",".282",".361",".498",".859",".216","4.8",".343","0.6","0.3","0.4","47","9.9",".359","116"
"Braves","243","7.8 %","18.5 %","0.42",".298",".360",".491",".850",".193","4.7",".341","0.1","0.2","0.5","38","7.7",".356","118"
"Cardinals","228","9.2 %","14.9 %","0.62",".313",".388",".443",".830",".129","4.0",".352","0.2","0.0","0.2","36","7.0",".355","121"
"Astros","270","11.5 %","17.0 %","0.67",".265",".349",".500",".849",".235","2.9",".271","-0.2","-0.3","-0.8","42","8.2",".355","126"
"White Sox","201","7.0 %","22.9 %","0.30",".306",".358",".473",".831",".167","5.3",".381","0.1","0.0","0.2","31","5.4",".351","121"
"Cubs","219","9.6 %","21.9 %","0.44",".249",".338",".492",".830",".244","3.5",".281","0.1","-0.2","-0.3","32","4.6",".344","113"
"Royals","229","8.7 %","25.8 %","0.34",".272",".336",".476",".812",".204","5.9",".340","-0.2","0.1","-0.6","32","3.4",".337","109"
"Red Sox","241","14.9 %","20.3 %","0.73",".247",".372",".394",".766",".146","3.0",".299","-0.1","-0.1","-0.7","33","3.0",".334","103"
"Angels","283","11.3 %","14.8 %","0.76",".244",".337",".459",".796",".215","4.2",".245","-0.1","-0.5","0.0","39","3.4",".334","111"
"Twins","223","6.3 %","17.5 %","0.36",".249",".300",".502",".803",".254","3.4",".240","-0.3","0.1","-0.1","30","2.2",".331","105"
"Reds","224","11.6 %","25.0 %","0.46",".259",".347",".429",".776",".169","2.0",".315","-0.4","-0.2","-1.0","30","2.0",".330","98"
"Diamondbacks","266","7.5 %","19.2 %","0.39",".261",".321",".461",".781",".199","6.5",".303","0.5","0.0","0.3","35","1.7",".327","100"
"Yankees","303","9.9 %","22.8 %","0.43",".266",".344",".418",".763",".152","6.1",".328","0.1","0.0","2.0","39","1.3",".325","101"
"Brewers","229","10.5 %","30.6 %","0.34",".224",".319",".443",".762",".219","6.2",".277","0.1","-0.1","0.9","29","-0.2",".319","96"
"Mets","231","8.7 %","24.7 %","0.35",".249",".329",".410",".739",".161","2.4",".300","-0.4","-0.1","-0.6","28","-1.0",".315","98"
"Athletics","227","11.9 %","18.5 %","0.64",".246",".339",".385",".724",".138","4.2",".285","0.2","-0.4","-0.2","27","-1.1",".314","98"
"Nationals","231","8.7 %","26.8 %","0.32",".234",".306",".410",".715",".176","5.5",".287","0.1","0.0","0.8","26","-3.1",".304","84"
"Blue Jays","185","6.5 %","22.7 %","0.29",".262",".308",".411",".718",".149","5.5",".317","-0.2","0.0","0.5","21","-2.5",".304","88"
"Giants","189","8.5 %","19.0 %","0.44",".233",".296",".424",".721",".192","2.1",".248","0.0","0.1","-0.8","21","-2.9",".302","88"
"Dodgers","220","10.9 %","27.3 %","0.40",".221",".312",".384",".696",".163","4.9",".280","0.1","0.1","-0.2","24","-3.8",".300","86"
"Mariners","232","12.1 %","25.4 %","0.47",".213",".319",".365",".684",".152","4.1",".267","-0.3","0.2","0.5","25","-4.2",".299","88"
"Orioles","221","5.4 %","24.0 %","0.23",".259",".308",".390",".698",".132","4.8",".320","0.0","0.0","0.7","23","-4.4",".297","82"
"Rays","186","11.3 %","28.5 %","0.40",".217",".312",".373",".684",".155","4.8",".286","0.2","-0.1","0.1","20","-3.8",".296","86"
"Phillies","258","9.3 %","25.2 %","0.37",".212",".296",".398",".695",".186","2.1",".257","0.1","0.1","-0.1","27","-5.3",".296","79"
"Indians","229","8.7 %","25.8 %","0.34",".222",".300",".374",".674",".153","3.8",".265","0.4","0.1","0.7","23","-6.0",".289","74"
"Marlins","224","6.3 %","22.8 %","0.27",".250",".297",".348",".645",".098","1.7",".309","-0.4","-0.3","-0.4","20","-8.0",".278","72"
"Padres","170","4.1 %","28.8 %","0.14",".220",".254",".415",".670",".195","3.4",".260","0.0","-0.1","-0.3","15","-6.2",".278","70"
"Pirates","249","6.4 %","23.7 %","0.27",".211",".262",".328",".590",".116","1.3",".266","0.3","-0.1","-0.1","17","-14.5",".253","53"
