"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","305","12.5 %","22.3 %","0.56",".272",".376",".545",".921",".272","4.4",".297","0.1","0.2","0.6","55","16.3",".382","140"
"Astros","285","10.2 %","17.9 %","0.57",".296",".382",".522",".905",".227","4.3",".321","-0.3","-0.1","0.6","51","14.9",".380","143"
"Red Sox","300","12.0 %","19.0 %","0.63",".299",".388",".521",".909",".222","3.4",".340","-0.3","0.1","0.0","53","15.6",".380","135"
"Diamondbacks","248","11.3 %","19.4 %","0.58",".292",".381",".505",".885",".212","7.1",".340","0.5","0.0","0.7","42","10.9",".371","128"
"Yankees","262","10.7 %","23.7 %","0.45",".292",".370",".506",".877",".215","3.3",".348","-0.1","0.1","-0.2","44","11.0",".369","132"
"Royals","266","8.6 %","15.0 %","0.58",".314",".380",".483",".863",".169","5.9",".356","-0.4","-0.1","0.0","44","10.4",".365","129"
"Athletics","227","5.7 %","19.8 %","0.29",".286",".339",".533",".873",".248","4.8",".309","0.2","-0.1","0.1","37","8.5",".363","131"
"Giants","358","8.1 %","21.5 %","0.38",".300",".362",".494",".855",".194","3.8",".361","0.1","0.2","-1.3","57","11.8",".358","123"
"Indians","253","7.1 %","19.8 %","0.36",".299",".348",".511",".859",".212","4.7",".339","0.2","-0.1","0.2","40","7.9",".356","119"
"Cubs","219","8.7 %","26.0 %","0.33",".279",".342",".528",".870",".249","3.8",".331","0.4","-0.2","0.1","34","6.8",".356","119"
"Brewers","268","8.6 %","21.6 %","0.40",".271",".337",".513",".850",".242","7.0",".308","0.0","0.1","0.6","40","6.4",".348","113"
"Reds","275","6.2 %","20.4 %","0.30",".283",".354",".467",".821",".184","4.5",".331","-0.7","0.1","-0.2","41","6.5",".347","112"
"Padres","237","8.4 %","25.7 %","0.33",".280",".340",".469",".810",".190","2.7",".347","0.0","-0.1","-0.4","34","4.2",".340","111"
"Orioles","188","5.3 %","18.6 %","0.29",".291",".335",".477",".812",".186","4.7",".323","0.0","0.0","-0.3","27","3.1",".339","110"
"Nationals","240","9.2 %","20.0 %","0.46",".280",".356",".431",".787",".152","6.0",".338","0.2","-0.1","1.0","33","3.3",".336","104"
"Blue Jays","277","7.2 %","22.4 %","0.32",".266",".329",".456",".785",".190","4.4",".311","-0.2","0.1","-0.4","38","2.8",".332","107"
"Twins","223","9.0 %","17.9 %","0.50",".245",".329",".449",".778",".204","1.4",".259","-0.3","0.2","-1.0","29","1.4",".327","102"
"Mets","265","4.5 %","20.8 %","0.22",".272",".317",".463",".780",".191","4.1",".311","-0.5","-0.2","-0.8","34","1.0",".324","104"
"Cardinals","250","8.0 %","22.0 %","0.36",".253",".317",".443",".761",".190","3.5",".286","0.3","0.1","-0.6","31","-0.1",".319","99"
"Mariners","179","5.6 %","25.7 %","0.22",".250",".299",".445",".745",".195","6.2",".310","0.5","0.1","-0.1","21","-1.3",".312","97"
"Tigers","259","4.2 %","28.6 %","0.15",".249",".286",".437",".722",".188","3.8",".315","-0.3","0.1","0.5","29","-3.9",".302","86"
"White Sox","265","5.3 %","27.5 %","0.19",".265",".304",".406",".710",".141","2.9",".349","0.1","0.2","-0.4","29","-4.1",".302","89"
"Marlins","229","8.7 %","27.1 %","0.32",".240",".313",".387",".700",".147","5.0",".314","-0.6","-0.4","0.5","25","-3.7",".301","86"
"Rockies","258","5.0 %","25.6 %","0.20",".243",".284",".416",".700",".173","5.2",".302","0.1","0.0","0.3","27","-5.6",".295","65"
"Braves","269","9.7 %","23.4 %","0.41",".237",".316",".357",".673",".120","5.4",".297","0.1","0.2","1.4","28","-6.3",".293","77"
"Phillies","264","8.7 %","24.6 %","0.35",".223",".300",".382",".682",".159","3.5",".270","0.4","0.1","-0.4","26","-6.9",".290","76"
"Angels","255","9.8 %","22.4 %","0.44",".221",".298",".367",".665",".146","6.3",".269","-0.2","-0.2","0.9","25","-7.4",".286","78"
"Rays","260","8.8 %","28.1 %","0.32",".209",".281",".383",".664",".174","3.6",".255","0.5","0.2","0.2","25","-8.2",".283","77"
"Pirates","216","5.1 %","16.2 %","0.31",".264",".307",".338",".645",".075","2.3",".313","-0.1","0.0","-0.6","18","-8.8",".273","70"
"Rangers","175","7.4 %","32.6 %","0.23",".180",".240",".335",".575",".155","3.6",".224","0.1","0.3","0.5","11","-11.2",".246","40"
