"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rangers","234","11.1 %","22.2 %","0.50",".277",".359",".524",".883",".248","4.4",".310","0.5","0.3","0.0","39","9.6",".367","122"
"Phillies","183","10.4 %","20.8 %","0.50",".274",".374",".484",".858",".210","4.7",".321","0.1","0.1","0.1","30","6.9",".363","125"
"Cubs","228","8.8 %","24.1 %","0.36",".268",".342",".545",".888",".278","3.9",".296","0.2","-0.1","0.1","37","8.1",".361","123"
"White Sox","238","8.4 %","26.1 %","0.32",".302",".371",".491",".862",".189","4.3",".387","0.2","0.0","-0.2","38","8.4",".361","129"
"Rockies","278","8.6 %","21.2 %","0.41",".252",".321",".508",".829",".256","5.6",".274","0.1","0.1","0.5","41","5.7",".344","98"
"Yankees","193","8.8 %","19.7 %","0.45",".287",".358",".439",".796",".152","3.3",".344","0.1","0.1","-0.1","28","3.7",".342","113"
"Tigers","160","11.3 %","33.8 %","0.33",".255",".338",".454",".791",".199","3.3",".358","-0.2","0.1","-0.8","22","1.8",".333","108"
"Twins","243","8.2 %","21.8 %","0.38",".227",".298",".514",".811",".287","5.9",".225","-0.3","0.1","0.5","33","2.6",".332","107"
"Angels","224","9.8 %","12.9 %","0.76",".265",".342",".434",".776",".168","5.4",".278","0.0","-0.4","0.4","30","1.5",".328","107"
"Braves","261","8.0 %","17.6 %","0.46",".258",".322",".453",".775",".195","3.6",".280","0.2","0.2","-0.4","34","1.4",".326","99"
"Red Sox","228","11.8 %","21.5 %","0.55",".250",".344",".401",".745",".151","4.3",".291","0.0","0.0","0.9","28","-0.5",".317","92"
"Brewers","263","9.5 %","24.7 %","0.38",".258",".335",".403",".737",".144","4.6",".325","0.0","-0.1","0.6","32","-1.0",".316","94"
"Dodgers","221","8.6 %","20.8 %","0.41",".254",".320",".396",".716",".142","6.3",".299","0.1","0.2","0.7","25","-2.5",".307","92"
"Cardinals","264","9.5 %","23.9 %","0.40",".260",".344",".338",".681",".078","2.9",".347","0.1","0.0","-0.4","29","-4.2",".301","86"
"Indians","190","6.8 %","24.7 %","0.28",".235",".289",".418",".706",".182","3.8",".265","0.3","0.1","0.5","20","-3.8",".297","78"
"Diamondbacks","200","11.0 %","23.0 %","0.48",".210",".300",".381",".681",".170","5.4",".254","0.3","-0.1","0.3","21","-4.7",".293","79"
"Padres","269","5.9 %","29.0 %","0.21",".236",".285",".411",".695",".175","4.7",".294","-0.2","-0.3","0.3","28","-6.3",".293","80"
"Pirates","198","5.6 %","25.3 %","0.22",".246",".292",".388",".680",".142","3.0",".313","0.0","0.0","0.1","20","-5.1",".290","76"
"Marlins","183","6.0 %","19.7 %","0.31",".267",".322",".333",".656",".067","1.8",".328","-0.1","-0.2","-0.5","18","-5.0",".288","80"
"Royals","248","8.5 %","22.2 %","0.38",".230",".298",".374",".672",".144","6.8",".287","-0.1","0.1","0.0","24","-7.0",".287","75"
"Astros","265","7.9 %","24.2 %","0.33",".232",".297",".371",".668",".139","3.0",".284","-0.2","-0.3","0.3","25","-7.9",".285","79"
"Reds","264","8.3 %","23.1 %","0.36",".231",".303",".368",".670",".137","3.4",".275","-0.5","-0.3","0.2","25","-7.9",".285","70"
"Mets","255","9.4 %","27.1 %","0.35",".229",".307",".352",".660",".123","2.9",".310","-0.4","0.0","-0.4","24","-7.8",".284","77"
"Orioles","230","6.5 %","27.0 %","0.24",".244",".303",".354",".657",".110","4.3",".326","0.0","0.1","0.5","22","-7.3",".283","73"
"Blue Jays","229","6.6 %","25.8 %","0.25",".227",".278",".384",".661",".156","2.7",".281","-0.2","-0.1","0.1","21","-7.7",".281","73"
"Rays","217","9.2 %","21.2 %","0.43",".214",".290",".357",".647",".143","5.2",".255","0.3","0.0","0.1","20","-7.8",".278","74"
"Nationals","270","8.5 %","27.0 %","0.32",".206",".283",".333",".616",".128","3.1",".250","0.0","0.1","0.7","22","-12.1",".268","59"
"Giants","214","7.5 %","23.8 %","0.31",".224",".280",".327",".607",".102","3.7",".285","0.0","0.0","0.1","16","-10.5",".263","63"
"Mariners","185","11.9 %","31.4 %","0.38",".155",".265",".248",".513",".093","3.0",".220","-0.3","0.2","0.3","10","-13.4",".236","47"
"Athletics","227","11.5 %","25.6 %","0.45",".167",".269",".247",".516",".081","1.7",".223","0.2","-0.3","-0.8","12","-16.8",".235","45"
