"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","273","10.6 %","14.3 %","0.74",".293",".370",".569",".939",".276","3.0",".289","-0.2","-0.3","-0.8","50","15.8",".387","147"
"Cardinals","237","11.0 %","14.3 %","0.76",".319",".391",".498",".889",".179","5.0",".347","0.2","-0.1","1.1","41","10.7",".372","132"
"Twins","234","5.6 %","18.4 %","0.30",".271",".316",".560",".876",".289","3.2",".273","-0.3","0.0","-0.3","37","7.9",".359","124"
"Rockies","242","8.7 %","25.2 %","0.34",".285",".354",".509",".864",".224","5.4",".356","0.0","0.1","-0.4","38","7.6",".356","105"
"Orioles","227","5.7 %","18.9 %","0.30",".290",".339",".514",".853",".224","5.3",".314","0.0","-0.1","0.9","35","6.8",".354","120"
"Mariners","235","12.8 %","21.7 %","0.59",".241",".345",".487",".832",".246","3.5",".259","-0.3","0.3","0.3","35","5.9",".349","122"
"Red Sox","277","12.6 %","20.9 %","0.60",".265",".367",".444",".812",".179","3.3",".314","0.0","0.0","-0.7","41","5.9",".345","111"
"Braves","244","8.6 %","22.1 %","0.39",".282",".350",".463",".813",".181","4.7",".342","0.1","0.2","-0.2","35","4.6",".342","108"
"Angels","283","9.5 %","16.6 %","0.57",".260",".337",".484",".821",".224","4.9",".271","-0.2","-0.5","0.0","41","5.0",".340","115"
"Diamondbacks","268","6.0 %","22.4 %","0.27",".286",".328",".490",".818",".204","5.2",".341","0.5","0.0","-0.4","38","4.7",".340","110"
"Yankees","301","11.0 %","21.3 %","0.52",".265",".350",".458",".808",".192","6.0",".303","0.1","0.0","2.0","43","5.1",".340","112"
"Tigers","222","9.5 %","27.0 %","0.35",".265",".333",".465",".798",".200","3.2",".343","-0.4","0.2","-1.0","31","3.1",".336","108"
"Rangers","264","9.1 %","27.3 %","0.33",".258",".328",".459",".787",".202","5.9",".329","0.4","0.2","0.4","36","2.5",".331","97"
"Rays","225","8.9 %","28.0 %","0.32",".247",".329",".455",".783",".207","4.2",".323","0.2","-0.1","-0.6","30","1.9",".330","109"
"Blue Jays","191","6.3 %","25.7 %","0.24",".264",".312",".448",".760",".184","5.7",".325","-0.1","0.0","0.5","24","-0.2",".319","97"
"Royals","228","10.1 %","27.6 %","0.37",".232",".311",".453",".765",".222","6.3",".282","-0.2","0.2","0.0","28","-0.4",".318","96"
"Athletics","226","10.6 %","17.7 %","0.60",".260",".341",".383",".723",".122","4.2",".301","0.2","-0.3","-0.2","27","-1.3",".313","97"
"Cubs","215","11.6 %","20.0 %","0.58",".219",".335",".383",".717",".164","3.4",".259","0.1","-0.1","-0.5","25","-1.7",".311","91"
"Nationals","226","7.1 %","27.4 %","0.26",".259",".316",".415",".730",".156","5.1",".338","0.1","0.0","0.5","27","-1.9",".310","87"
"Indians","235","11.9 %","25.1 %","0.47",".235",".346",".345",".691",".110","4.4",".304","0.4","0.1","0.8","27","-2.9",".306","84"
"White Sox","195","7.7 %","22.6 %","0.34",".263",".323",".369",".692",".106","5.4",".333","0.1","0.0","0.3","21","-3.3",".300","88"
"Brewers","211","8.5 %","33.2 %","0.26",".189",".270",".453",".723",".263","3.7",".200","0.1","-0.1","-0.1","23","-4.0",".298","82"
"Giants","168","7.7 %","19.6 %","0.39",".239",".298",".406",".704",".168","1.8",".267","-0.2","0.1","-0.7","18","-3.3",".297","85"
"Mets","230","8.7 %","21.3 %","0.41",".232",".311",".384",".696",".153","3.8",".265","-0.4","-0.1","-0.2","24","-4.5",".297","85"
"Phillies","280","7.5 %","25.0 %","0.30",".234",".295",".357",".652",".123","1.5",".303","0.1","0.1","-0.1","26","-9.7",".280","70"
"Marlins","224","7.6 %","24.6 %","0.31",".231",".297",".342",".639",".111","3.6",".294","-0.5","-0.3","0.3","20","-8.2",".278","72"
"Reds","221","11.3 %","25.3 %","0.45",".206",".298",".339",".637",".132","2.0",".248","-0.4","-0.2","-1.2","20","-8.2",".277","64"
"Dodgers","226","13.7 %","27.0 %","0.51",".188",".302",".325",".627",".136","3.1",".238","0.0","0.1","-0.4","20","-8.5",".276","70"
"Pirates","232","7.3 %","23.7 %","0.31",".211",".270",".347",".617",".136","2.6",".261","0.4","0.0","-0.3","18","-11.3",".264","64"
"Padres","170","3.5 %","30.0 %","0.12",".198",".231",".370",".601",".173","5.0",".240","0.0","-0.4","-0.1","11","-10.0",".252","54"
