"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Yankees","207","9.7 %","20.8 %","0.47",".346",".411",".622","1.032",".276","4.0",".397","-0.1","0.2","-0.1","45","18.7",".425","170"
"Padres","208","9.6 %","20.7 %","0.47",".301",".382",".617",".999",".317","5.3",".315","0.0","-0.1","0.4","42","16.2",".410","156"
"Orioles","203","9.9 %","21.2 %","0.47",".309",".386",".573",".959",".264","4.7",".357","-0.1","0.0","0.1","39","13.7",".398","149"
"Red Sox","208","8.2 %","16.8 %","0.49",".332",".389",".529",".919",".198","2.6",".374","-0.3","0.0","-0.4","37","10.9",".381","137"
"Pirates","251","7.6 %","15.9 %","0.48",".307",".361",".529",".890",".222","3.3",".331","-0.2","0.0","-0.2","42","10.4",".368","130"
"Blue Jays","230","8.7 %","26.1 %","0.33",".285",".345",".522",".867",".237","3.7",".338","-0.2","0.0","0.0","37","7.7",".359","126"
"Cubs","252","8.7 %","23.8 %","0.37",".264",".333",".471",".805",".207","6.0",".316","0.3","-0.2","-0.2","35","3.7",".337","108"
"Phillies","274","10.2 %","22.6 %","0.45",".241",".327",".477",".804",".236","4.8",".262","0.2","0.2","0.3","38","3.0",".333","103"
"Mets","277","6.9 %","19.1 %","0.36",".264",".324",".464",".788",".200","2.6",".285","-0.5","-0.2","0.0","38","2.7",".331","108"
"Marlins","223","6.7 %","24.2 %","0.28",".282",".336",".447",".783",".165","4.2",".356","-0.5","-0.4","0.1","30","2.1",".331","107"
"Dodgers","279","9.0 %","20.8 %","0.43",".247",".325",".474",".799",".227","4.8",".271","0.1","0.2","0.5","37","2.2",".329","103"
"Astros","230","6.1 %","17.4 %","0.35",".280",".325",".455",".780",".175","1.8",".305","-0.2","-0.1","-0.4","30","1.3",".326","107"
"Twins","259","6.2 %","22.8 %","0.27",".273",".328",".441",".769",".168","3.1",".324","-0.4","0.1","-0.8","34","1.2",".325","102"
"Mariners","245","11.4 %","21.2 %","0.54",".239",".335",".416",".751",".177","5.7",".283","0.2","0.2","-0.4","31","0.4",".322","104"
"Rockies","264","6.4 %","27.3 %","0.24",".269",".313",".459",".772",".190","5.9",".341","0.1","0.0","0.0","33","-0.2",".319","80"
"Indians","217","6.0 %","23.5 %","0.25",".259",".306",".433",".738",".174","3.1",".308","0.1","-0.3","0.1","26","-1.6",".312","89"
"Royals","228","5.7 %","27.2 %","0.21",".256",".314",".420",".734",".164","3.6",".336","-0.2","-0.1","0.1","27","-2.1",".309","89"
"Rangers","219","6.8 %","24.2 %","0.28",".251",".301",".446",".747",".195","3.7",".295","0.0","0.2","-1.0","25","-2.1",".309","82"
"White Sox","227","4.4 %","27.8 %","0.16",".269",".313",".418",".731",".149","4.4",".350","0.3","0.2","-0.2","26","-2.3",".308","92"
"Angels","222","9.0 %","18.5 %","0.49",".266",".333",".377",".710",".111","2.2",".305","-0.1","-0.1","-0.4","25","-2.6",".306","92"
"Braves","263","6.5 %","26.6 %","0.24",".229",".293",".438",".730",".208","4.6",".266","0.0","0.2","0.9","30","-3.1",".306","86"
"Nationals","231","6.9 %","20.3 %","0.34",".244",".306",".411",".717",".167","4.4",".273","0.1","-0.1","0.0","26","-2.9",".305","83"
"Reds","180","7.8 %","23.9 %","0.33",".248",".318",".366",".685",".118","2.5",".313","-0.2","0.0","-0.4","19","-3.4",".298","78"
"Diamondbacks","264","6.8 %","17.4 %","0.39",".261",".313",".382",".695",".120","4.8",".302","0.5","0.0","1.1","28","-5.3",".297","81"
"Brewers","211","7.6 %","26.5 %","0.29",".230",".292",".414",".705",".183","3.5",".287","-0.1","0.0","-0.6","22","-4.3",".296","79"
"Athletics","217","6.9 %","24.4 %","0.28",".215",".276",".425",".701",".210","2.1",".235","0.2","-0.1","-1.0","23","-4.6",".295","85"
"Giants","247","7.7 %","19.4 %","0.40",".215",".282",".381",".663",".166","3.3",".247","0.1","0.0","-1.2","22","-8.7",".279","73"
"Tigers","216","6.9 %","21.3 %","0.33",".235",".296",".347",".643",".112","2.7",".284","-0.2","0.1","-0.3","20","-7.7",".279","71"
"Rays","250","6.8 %","24.0 %","0.28",".204",".276",".358",".634",".155","2.6",".239","0.3","0.2","-0.1","21","-10.0",".274","71"
"Cardinals","187","5.9 %","23.5 %","0.25",".223",".269",".320",".589",".097","4.5",".287","0.3","0.0","0.3","13","-10.9",".252","56"
