"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","249","11.2 %","16.1 %","0.70",".307",".396",".717","1.113",".410","4.3",".280","0.2","0.3","0.1","58","27.0",".445","180"
"Red Sox","252","9.1 %","19.4 %","0.47",".317",".386",".566",".952",".249","4.8",".367","-0.2","0.0","-1.7","47","15.0",".389","141"
"Astros","304","9.2 %","14.5 %","0.64",".294",".365",".551",".917",".257","3.9",".297","0.0","-0.4","0.0","53","15.0",".377","142"
"Giants","232","8.2 %","19.4 %","0.42",".282",".352",".534",".886",".252","4.1",".307","0.1","0.1","-0.6","38","9.2",".366","131"
"Blue Jays","220","9.5 %","23.6 %","0.40",".268",".341",".540",".881",".273","4.6",".306","-0.4","0.0","-0.8","36","8.6",".365","130"
"Twins","240","9.2 %","17.9 %","0.51",".270",".351",".512",".863",".242","3.8",".287","-0.2","0.3","-1.0","39","8.6",".361","126"
"Indians","283","7.8 %","21.6 %","0.36",".276",".338",".525",".863",".249","2.3",".302","-0.2","-0.1","-0.4","45","9.7",".360","121"
"Reds","271","7.0 %","18.8 %","0.37",".286",".342",".528",".870",".242","3.2",".311","-0.5","-0.2","-0.2","43","9.1",".359","120"
"Phillies","231","8.7 %","25.1 %","0.34",".284",".361",".493",".853",".209","5.8",".350","0.1","0.3","0.7","37","7.4",".357","119"
"Nationals","219","8.2 %","22.4 %","0.37",".282",".350",".497",".848",".215","5.3",".328","-0.3","-0.1","0.4","34","6.9",".356","118"
"Yankees","296","9.5 %","16.9 %","0.56",".269",".341",".492",".834",".223","2.9",".282","0.3","0.0","-0.6","44","7.2",".348","118"
"Rockies","240","8.8 %","20.4 %","0.43",".275",".347",".479",".826",".204","4.1",".314","-0.1","-0.1","0.7","36","5.7",".347","100"
"Pirates","235","6.0 %","18.3 %","0.33",".280",".340",".472",".812",".192","5.0",".309","-0.1","0.0","-0.6","34","4.4",".342","112"
"Mets","239","6.7 %","19.7 %","0.34",".310",".366",".426",".791",".116","3.4",".373","-0.5","-0.1","0.0","34","3.9",".339","113"
"Cardinals","227","9.3 %","22.0 %","0.42",".270",".345",".435",".780",".165","5.9",".319","0.3","0.1","0.4","31","2.6",".333","107"
"Diamondbacks","269","6.7 %","17.8 %","0.38",".253",".306",".494",".800",".241","3.0",".250","0.4","-0.1","-1.0","36","2.4",".330","101"
"Braves","230","12.2 %","22.2 %","0.55",".249",".343",".423",".766",".174","3.8",".286","0.2","0.3","0.2","31","1.7",".329","101"
"Padres","227","10.1 %","27.8 %","0.37",".252",".332",".441",".772",".188","4.4",".333","0.0","-0.1","-0.3","30","1.4",".327","103"
"Angels","280","10.0 %","24.3 %","0.41",".266",".351",".402",".753",".135","5.0",".343","0.1","0.2","-0.2","37","1.5",".326","105"
"Mariners","221","7.7 %","27.1 %","0.28",".254",".314",".448",".761",".194","4.9",".316","0.5","0.2","-1.1","28","0.1",".321","102"
"Brewers","194","10.3 %","22.2 %","0.47",".256",".346",".381",".727",".125","3.5",".322","-0.2","0.0","0.7","24","-0.3",".318","96"
"Orioles","265","8.3 %","25.7 %","0.32",".249",".313",".443",".756",".194","4.8",".305","0.3","0.1","0.3","33","-0.6",".317","95"
"Athletics","234","6.0 %","30.8 %","0.19",".247",".300",".460",".761",".214","3.3",".311","0.3","-0.4","0.1","29","-0.6",".317","100"
"White Sox","249","4.8 %","21.3 %","0.23",".272",".309",".435",".744",".164","5.0",".324","0.1","-0.1","0.3","30","-1.7",".312","95"
"Rangers","264","9.8 %","24.6 %","0.40",".230",".311",".417",".728",".187","4.3",".278","0.2","0.0","0.4","31","-2.6",".309","82"
"Rays","226","8.0 %","17.7 %","0.45",".243",".310",".398",".708",".155","2.7",".266","0.0","0.3","-0.8","25","-3.1",".304","91"
"Marlins","224","7.1 %","25.4 %","0.28",".256",".323",".352",".675",".095","4.1",".343","-0.4","-0.2","0.1","23","-5.0",".294","83"
"Royals","179","8.4 %","19.6 %","0.43",".204",".279",".401",".681",".198","6.1",".223","-0.1","-0.1","0.3","17","-5.2",".287","76"
"Cubs","218","8.3 %","22.9 %","0.36",".205",".281",".374",".655",".169","3.4",".237","0.2","-0.1","-0.3","20","-7.4",".281","70"
"Tigers","210","2.4 %","31.0 %","0.08",".256",".276",".384",".660",".128","2.7",".356","0.0","-0.1","-0.8","19","-7.9",".277","68"
