"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","231","6.9 %","19.9 %","0.35",".286",".341",".614",".955",".329","5.0",".286","0.1","0.2","0.3","42","13.3",".386","144"
"Pirates","253","7.5 %","15.8 %","0.48",".321",".384",".540",".924",".219","3.1",".349","-0.1","0.0","-0.6","46","13.7",".383","140"
"Mets","247","9.7 %","16.6 %","0.59",".292",".366",".521",".886",".228","4.0",".311","-0.4","0.1","0.3","42","10.7",".370","134"
"Cubs","228","11.0 %","21.1 %","0.52",".269",".370",".487",".857",".218","4.6",".312","0.2","-0.2","0.2","37","7.8",".360","123"
"Athletics","239","14.6 %","19.2 %","0.76",".230",".364",".469",".833",".240","6.7",".254","0.1","-0.3","0.5","37","6.6",".352","124"
"Braves","221","13.6 %","21.7 %","0.63",".262",".371",".444",".815",".182","7.0",".316","0.3","0.2","1.3","33","5.5",".349","114"
"Twins","287","11.1 %","24.4 %","0.46",".273",".366",".442",".808",".169","2.7",".337","-0.4","0.2","-0.2","43","6.8",".347","116"
"Tigers","263","3.4 %","26.2 %","0.13",".309",".332",".498",".830",".189","4.1",".391","-0.3","-0.3","-0.2","39","5.7",".345","114"
"Diamondbacks","227","7.5 %","24.7 %","0.30",".272",".336",".490",".827",".218","5.2",".329","0.6","0.0","-0.1","33","4.7",".344","110"
"Royals","225","8.9 %","20.0 %","0.44",".290",".353",".455",".808",".165","5.6",".338","0.0","0.0","0.8","32","4.0",".340","112"
"Rays","254","7.5 %","18.5 %","0.40",".265",".339",".469",".808",".204","6.5",".292","0.2","0.3","0.8","36","4.2",".339","115"
"Nationals","259","6.9 %","19.3 %","0.36",".256",".320",".483",".803",".226","4.8",".279","-0.4","-0.2","0.5","36","3.5",".335","102"
"White Sox","281","8.9 %","24.2 %","0.37",".271",".348",".425",".773",".154","3.5",".345","0.3","0.1","-0.4","38","2.8",".331","107"
"Rockies","225","5.3 %","25.8 %","0.21",".248",".295",".481",".775",".233","4.3",".286","0.3","0.0","0.3","28","0.1",".320","83"
"Cardinals","293","8.2 %","20.1 %","0.41",".259",".323",".430",".753",".171","7.4",".307","0.3","0.1","0.8","37","-0.3",".319","99"
"Phillies","269","7.8 %","24.9 %","0.31",".249",".305",".473",".778",".224","6.2",".293","0.0","0.2","1.1","33","-0.5",".318","94"
"Mariners","248","8.5 %","24.6 %","0.34",".256",".331",".395",".725",".139","5.0",".323","0.6","0.4","0.4","30","-1.3",".314","99"
"Angels","256","10.5 %","25.0 %","0.42",".243",".325",".416",".741",".173","3.5",".299","0.1","-0.2","0.2","31","-1.5",".313","96"
"Orioles","263","4.6 %","17.9 %","0.26",".286",".319",".420",".740",".135","4.5",".323","0.0","0.0","0.8","31","-1.6",".313","92"
"Astros","245","9.8 %","22.4 %","0.44",".237",".318",".414",".732",".177","4.1",".277","-0.2","-0.2","-0.4","29","-1.7",".312","96"
"Padres","225","8.0 %","23.1 %","0.35",".252",".316",".408",".723",".155","4.6",".306","-0.1","0.0","-0.4","26","-2.1",".309","92"
"Indians","258","10.5 %","23.6 %","0.44",".240",".323",".391",".714",".151","3.9",".294","-0.4","-0.1","0.2","30","-2.8",".308","87"
"Yankees","212","8.0 %","24.5 %","0.33",".214",".283",".432",".715",".219","1.2",".219","0.1","0.1","-0.1","23","-3.5",".301","86"
"Marlins","235","9.8 %","27.2 %","0.36",".227",".309",".396",".705",".169","3.6",".287","-0.2","-0.3","0.1","25","-4.1",".299","85"
"Red Sox","240","8.3 %","21.7 %","0.38",".210",".291",".405",".696",".195","2.4",".227","-0.2","0.1","-0.3","25","-5.3",".294","77"
"Reds","293","8.5 %","25.3 %","0.34",".204",".283",".408",".691",".204","2.8",".227","-0.2","-0.1","-0.4","30","-7.3",".291","75"
"Blue Jays","211","9.5 %","28.4 %","0.33",".197",".276",".404",".680",".207","4.1",".227","-0.3","0.0","0.3","21","-5.8",".288","79"
"Brewers","230","9.6 %","28.7 %","0.33",".214",".293",".359",".652",".146","2.2",".278","0.1","-0.1","-0.1","22","-7.4",".283","70"
"Giants","255","4.7 %","23.1 %","0.20",".229",".271",".375",".646",".146","1.0",".266","0.2","0.2","-0.1","22","-10.0",".274","71"
"Rangers","249","6.4 %","24.5 %","0.26",".216",".274",".366",".640",".150","3.6",".261","-0.1","-0.3","0.1","21","-10.4",".272","57"
