"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","234","12.0 %","20.1 %","0.60",".335",".410",".576",".987",".241","4.6",".385","-0.2","-0.3","0.4","47","17.8",".408","161"
"Mariners","303","8.3 %","22.1 %","0.37",".328",".385",".612",".997",".284","7.0",".369","-0.4","0.4","0.8","61","23.0",".408","162"
"Mets","202","13.9 %","23.8 %","0.58",".271",".395",".554",".949",".283","3.8",".305","-0.4","-0.1","-0.4","39","13.5",".397","151"
"Yankees","201","10.4 %","19.9 %","0.53",".278",".358",".574",".932",".295","3.0",".282","-0.1","0.1","0.1","36","11.0",".383","141"
"Nationals","215","12.6 %","20.0 %","0.63",".290",".379",".503",".881",".213","4.5",".328","0.1","0.0","-0.4","36","9.1",".369","124"
"Rays","257","10.9 %","21.0 %","0.52",".302",".377",".489",".866",".187","5.4",".358","0.1","0.1","1.0","43","10.2",".366","133"
"Athletics","278","6.1 %","17.3 %","0.35",".286",".338",".533",".871",".247","3.3",".292","0.2","-0.4","-0.8","45","10.0",".361","130"
"Twins","193","4.7 %","18.1 %","0.26",".282",".319",".564",".883",".282","6.1",".286","-0.1","0.1","-0.1","31","6.8",".361","123"
"Dodgers","280","11.4 %","20.0 %","0.57",".273",".366",".506",".872",".234","4.5",".304","0.2","0.2","-0.6","45","9.8",".360","128"
"Brewers","234","8.1 %","21.8 %","0.37",".283",".352",".512",".864",".229","3.3",".315","0.1","-0.2","-0.2","38","8.1",".360","120"
"Angels","214","11.2 %","18.2 %","0.62",".255",".355",".467",".823",".212","4.3",".267","-0.2","-0.4","0.2","32","4.7",".345","121"
"Diamondbacks","228","7.5 %","22.8 %","0.33",".268",".336",".454",".790",".185","2.8",".319","0.3","0.0","-0.4","32","2.8",".334","104"
"Reds","214","7.5 %","26.6 %","0.28",".242",".310",".490",".800",".247","2.9",".274","-0.3","-0.3","-1.0","29","2.0",".330","100"
"Padres","263","10.3 %","24.7 %","0.42",".229",".319",".458",".777",".229","3.7",".258","0.1","-0.2","-0.4","35","1.7",".327","102"
"Braves","229","9.6 %","21.8 %","0.44",".249",".330",".443",".773",".194","4.4",".287","0.2","0.1","0.1","30","0.7",".324","97"
"Cubs","237","10.1 %","27.4 %","0.37",".236",".322",".423",".745",".188","5.6",".291","-0.1","-0.2","1.1","29","-0.6",".317","95"
"Cardinals","252","8.7 %","21.8 %","0.40",".244",".317",".416",".734",".172","5.5",".290","0.1","0.1","0.2","30","-1.7",".312","92"
"Indians","216","11.6 %","26.4 %","0.44",".222",".315",".407",".722",".185","4.4",".278","0.1","0.0","0.4","25","-1.9",".309","87"
"Phillies","227","13.2 %","20.3 %","0.65",".228",".335",".383",".718",".155","3.0",".261","0.2","0.2","-0.4","27","-2.1",".309","89"
"Red Sox","192","11.5 %","19.8 %","0.58",".234",".325",".395",".720",".162","2.6",".266","0.2","-0.1","-0.3","22","-2.5",".305","84"
"Royals","232","7.8 %","22.4 %","0.35",".234",".302",".426",".728",".191","6.0",".272","-0.1","0.2","0.0","26","-3.2",".304","85"
"White Sox","226","7.1 %","28.3 %","0.25",".244",".301",".383",".684",".139","4.4",".324","0.0","-0.1","0.9","23","-5.1",".294","83"
"Pirates","217","5.5 %","26.7 %","0.21",".250",".302",".390",".692",".140","4.3",".328","0.3","-0.1","-0.2","22","-5.4",".291","78"
"Rockies","222","9.9 %","20.3 %","0.49",".222",".302",".371",".673",".149","3.4",".252","0.2","0.0","-0.1","22","-5.9",".289","62"
"Tigers","180","7.8 %","21.1 %","0.37",".232",".300",".360",".660",".128","3.9",".285","-0.6","0.2","0.1","17","-5.3",".286","75"
"Orioles","225","8.0 %","16.4 %","0.49",".214",".286",".368",".654",".154","5.9",".231","0.1","-0.1","-0.1","21","-7.7",".280","70"
"Blue Jays","180","7.2 %","35.0 %","0.21",".210",".279",".358",".637",".148","4.2",".305","-0.2","0.0","0.5","15","-7.4",".272","66"
"Rangers","183","7.7 %","31.1 %","0.25",".210",".285",".321",".606",".111","3.5",".304","0.2","0.2","0.3","15","-8.4",".267","54"
"Giants","246","7.7 %","24.8 %","0.31",".208",".275",".321",".596",".113","3.3",".266","-0.1","0.1","0.1","18","-13.2",".258","58"
"Marlins","198","9.6 %","28.8 %","0.33",".168",".247",".274",".521",".106","1.5",".214","-0.3","-0.4","-0.6","10","-15.0",".232","43"
