"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Brewers","252","9.9 %","22.2 %","0.45",".290",".364",".566",".930",".276","4.3",".318","0.1","-0.1","0.9","46","13.9",".384","135"
"Braves","301","11.3 %","21.3 %","0.53",".279",".375",".531",".906",".252","4.3",".317","0.0","0.3","-0.9","53","14.8",".377","132"
"Twins","242","6.2 %","20.7 %","0.30",".287",".339",".570",".908",".283","2.6",".304","-0.4","0.2","-0.3","41","11.0",".373","133"
"Diamondbacks","241","10.8 %","17.8 %","0.60",".274",".349",".542",".891",".269","4.4",".269","0.4","-0.1","-0.4","40","9.7",".366","126"
"Mets","224","7.6 %","18.8 %","0.40",".276",".341",".498",".838",".222","5.6",".300","-0.4","-0.1","0.7","34","5.9",".350","122"
"Mariners","272","9.9 %","25.0 %","0.40",".258",".339",".488",".827",".229","3.7",".297","0.4","0.2","0.0","40","6.2",".346","120"
"Angels","228","9.6 %","21.5 %","0.45",".255",".338",".480",".818",".225","4.5",".282","0.0","0.0","0.3","33","4.0",".340","115"
"Rays","310","6.1 %","25.8 %","0.24",".285",".340",".465",".805",".180","2.3",".351","0.2","0.2","-1.3","44","5.2",".339","115"
"Nationals","232","7.3 %","16.8 %","0.44",".261",".328",".478",".806",".217","4.2",".277","0.0","-0.2","-0.8","33","3.6",".338","104"
"Yankees","237","9.3 %","20.3 %","0.46",".254",".321",".465",".785",".211","3.8",".285","-0.4","0.1","-0.3","31","1.6",".328","104"
"Cubs","258","9.7 %","21.7 %","0.45",".246",".329",".424",".754",".179","4.5",".286","0.3","-0.2","-0.4","32","-0.2",".319","94"
"Tigers","224","7.1 %","24.6 %","0.29",".262",".321",".421",".742",".158","4.7",".331","-0.2","0.0","0.7","27","-1.0",".315","94"
"Rangers","311","8.7 %","26.4 %","0.33",".259",".327",".412",".739",".153","6.3",".340","0.1","0.3","-0.5","37","-2.1",".312","84"
"Pirates","264","7.2 %","25.4 %","0.28",".252",".304",".426",".730",".174","5.8",".310","-0.2","0.0","0.7","30","-3.5",".305","88"
"Dodgers","195","8.2 %","23.1 %","0.36",".247",".323",".385",".708",".138","1.1",".304","0.1","0.2","-0.5","21","-3.3",".301","86"
"Phillies","212","7.5 %","16.5 %","0.46",".234",".295",".417",".712",".182","5.2",".247","0.2","0.1","-0.4","23","-3.8",".299","83"
"Athletics","303","7.6 %","23.4 %","0.32",".232",".300",".402",".703",".170","3.1",".266","0.3","-0.2","-0.2","32","-5.8",".298","87"
"Astros","259","11.6 %","19.7 %","0.59",".208",".302",".389",".691",".181","5.4",".218","-0.2","0.2","0.2","27","-5.8",".294","84"
"Orioles","224","8.0 %","26.3 %","0.31",".229",".305",".373",".678",".144","3.0",".299","-0.1","0.0","-1.2","23","-5.1",".294","79"
"Indians","218","7.3 %","24.3 %","0.30",".213",".267",".452",".719",".239","3.6",".221","0.4","0.0","-0.3","22","-5.2",".292","76"
"Rockies","253","5.9 %","26.1 %","0.23",".240",".302",".376",".677",".135","4.3",".308","0.2","0.0","0.4","26","-6.2",".291","63"
"Royals","220","6.4 %","25.9 %","0.25",".245",".297",".382",".679",".137","5.1",".317","0.0","-0.1","2.3","22","-5.5",".291","77"
"Red Sox","300","9.3 %","25.7 %","0.36",".228",".302",".377",".679",".149","5.3",".299","-0.4","0.1","-0.2","29","-8.3",".288","72"
"White Sox","176","5.1 %","14.8 %","0.35",".228",".267",".377",".644",".150","1.6",".243","0.2","0.1","-0.1","15","-7.5",".271","69"
"Reds","225","10.2 %","23.6 %","0.43",".209",".289",".348",".637",".139","2.6",".257","-0.5","-0.1","0.3","18","-9.9",".269","61"
"Marlins","259","5.4 %","25.9 %","0.21",".218",".273",".324",".597",".105","3.3",".292","-0.6","-0.6","0.1","19","-13.5",".260","60"
"Cardinals","247","7.3 %","27.1 %","0.27",".210",".270",".330",".601",".121","4.9",".275","0.2","0.1","0.7","18","-13.1",".258","60"
"Giants","208","7.7 %","27.4 %","0.28",".212",".275",".312",".588",".101","3.0",".273","0.1","0.3","0.3","15","-11.6",".255","57"
"Padres","211","8.1 %","27.0 %","0.30",".212",".275",".311",".586",".098","5.4",".278","-0.1","-0.1","0.9","15","-12.0",".254","55"
"Blue Jays","215","7.4 %","25.1 %","0.30",".201",".260",".327",".587",".126","3.9",".250","-0.1","0.0","0.3","15","-12.2",".254","54"
