"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"White Sox","244","5.7 %","25.8 %","0.22",".339",".377",".548",".925",".209","4.3",".437","0.2","0.1","-0.8","45","13.8",".385","145"
"Astros","243","9.5 %","15.2 %","0.62",".257",".342",".514",".856",".257","3.9",".250","0.0","-0.2","0.7","38","7.8",".357","127"
"Brewers","233","12.9 %","25.3 %","0.51",".258",".368",".464",".832",".206","5.7",".320","-0.1","0.1","0.2","36","7.0",".355","117"
"Dodgers","226","8.4 %","25.7 %","0.33",".264",".341",".508",".848",".244","5.2",".310","0.1","0.3","0.2","35","6.6",".354","119"
"Athletics","241","11.2 %","24.1 %","0.47",".278",".367",".459",".826",".182","2.6",".347","0.5","-0.3","0.1","37","6.8",".353","124"
"Royals","204","6.9 %","26.0 %","0.26",".306",".369",".461",".831",".156","7.0",".409","0.0","-0.1","1.1","31","5.8",".353","118"
"Nationals","310","13.2 %","22.9 %","0.58",".269",".364",".454",".817",".185","4.0",".317","-0.4","-0.1","0.6","45","6.4",".344","108"
"Twins","238","10.1 %","18.9 %","0.53",".269",".345",".472",".816",".203","6.0",".306","-0.1","0.3","0.1","34","4.4",".341","113"
"Braves","194","12.4 %","22.7 %","0.55",".251",".345",".437",".782",".186","3.4",".303","-0.1","0.2","-0.1","27","2.3",".334","104"
"Rangers","223","7.6 %","22.0 %","0.35",".251",".318",".482",".801",".231","5.6",".270","-0.1","-0.2","0.7","31","2.6",".333","99"
"Red Sox","297","8.1 %","26.3 %","0.31",".265",".327",".448",".774",".183","4.4",".326","-0.3","0.2","-0.7","39","1.5",".326","98"
"Orioles","268","8.6 %","20.5 %","0.42",".241",".323",".435",".758",".194","4.6",".265","0.4","0.0","-0.2","35","0.8",".323","100"
"Cardinals","277","10.8 %","28.9 %","0.38",".235",".329",".429",".757",".193","5.3",".298","0.0","0.1","0.0","35","0.5",".322","100"
"Rays","233","8.2 %","30.9 %","0.26",".242",".313",".436",".749",".194","2.2",".313","0.1","0.3","-2.3","29","-0.3",".318","101"
"Mets","280","9.6 %","24.3 %","0.40",".235",".323",".428",".751",".193","3.6",".280","-0.4","0.0","0.0","34","-1.4",".314","97"
"Rockies","255","7.5 %","29.0 %","0.26",".232",".303",".439",".741",".206","4.9",".284","0.3","0.0","1.1","31","-1.4",".314","78"
"Cubs","225","9.3 %","21.3 %","0.44",".245",".321",".390",".711",".145","2.0",".297","0.2","-0.2","-0.1","26","-2.6",".307","87"
"Blue Jays","240","6.7 %","28.3 %","0.24",".214",".288",".442",".729",".228","3.6",".243","-0.2","0.0","0.1","27","-3.2",".304","89"
"Marlins","267","6.4 %","23.6 %","0.27",".233",".289",".433",".722",".200","6.3",".276","-0.1","-0.2","0.9","29","-4.5",".300","87"
"Diamondbacks","276","11.2 %","27.2 %","0.41",".229",".318",".367",".684",".138","5.7",".309","1.0","0.0","0.0","28","-6.4",".293","77"
"Angels","237","8.0 %","23.6 %","0.34",".238",".304",".369",".673",".131","5.4",".301","0.0","-0.7","0.5","23","-6.5",".288","80"
"Indians","220","9.1 %","25.9 %","0.35",".217",".292",".379",".671",".162","5.1",".263","0.0","-0.1","0.7","21","-6.3",".287","73"
"Tigers","212","2.8 %","25.5 %","0.11",".249",".269",".376",".644",".127","4.9",".318","-0.3","-0.1","0.3","18","-8.9",".272","66"
"Reds","222","8.1 %","23.9 %","0.34",".219",".288",".338",".627",".119","3.8",".271","-0.4","0.0","1.1","19","-9.4",".271","63"
"Yankees","182","7.1 %","31.9 %","0.22",".193",".258",".367",".626",".175","2.6",".245","0.1","0.1","-0.3","15","-8.4",".267","64"
"Pirates","214","3.7 %","22.0 %","0.17",".249",".276",".346",".622",".098","6.5",".312","0.1","0.1","0.3","17","-10.1",".265","62"
"Phillies","277","5.1 %","27.1 %","0.19",".204",".244",".381",".624",".177","3.5",".244","0.3","0.0","0.5","21","-14.3",".260","56"
"Giants","237","5.9 %","18.6 %","0.32",".218",".264",".350",".614",".132","4.8",".246","0.3","0.3","0.5","17","-13.0",".257","57"
"Padres","220","9.1 %","33.2 %","0.27",".169",".260",".262",".522",".092","3.6",".252","0.1","-0.2","0.1","11","-16.4",".234","42"
"Mariners","211","3.8 %","27.5 %","0.14",".158",".194",".248",".442",".089","3.0",".206","0.6","0.4","-0.7","3","-23.5",".191","16"
