"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rays","227","10.6 %","27.3 %","0.39",".322",".392",".589",".981",".267","3.7",".411","0.1","0.3","-0.1","45","16.8",".406","160"
"Astros","244","11.5 %","18.0 %","0.64",".299",".387",".578",".965",".280","3.4",".318","-0.1","-0.3","-0.6","48","16.8",".400","157"
"Blue Jays","308","10.4 %","20.8 %","0.50",".292",".370",".577",".947",".285","4.3",".312","-0.3","0.1","0.0","58","19.2",".392","147"
"Rangers","196","5.1 %","18.9 %","0.27",".332",".367",".543",".911",".212","5.1",".383","0.1","0.2","-0.6","34","9.5",".376","127"
"Padres","226","8.4 %","23.0 %","0.37",".291",".363",".508",".871",".216","3.2",".343","0.1","-0.2","-1.9","37","9.0",".366","127"
"Braves","272","7.4 %","24.6 %","0.30",".277",".330",".534",".864",".257","5.1",".317","0.2","0.4","0.0","42","8.2",".355","117"
"Nationals","236","13.6 %","20.3 %","0.67",".253",".363",".470",".833",".217","4.9",".284","0.0","-0.1","-0.2","36","6.7",".353","113"
"Mariners","208","11.1 %","29.3 %","0.38",".273",".361",".454",".814",".180","6.8",".379","0.5","0.2","1.1","31","4.7",".346","121"
"Red Sox","236","5.9 %","25.0 %","0.24",".289",".326",".505",".831",".216","3.7",".346","-0.2","0.0","0.1","34","4.8",".343","110"
"Phillies","256","9.0 %","23.8 %","0.38",".276",".344",".461",".805",".185","4.2",".331","0.5","0.1","0.9","36","3.9",".338","107"
"Athletics","185","10.8 %","19.5 %","0.56",".226",".324",".465",".790",".239","3.7",".233","0.2","-0.1","0.3","25","1.6",".330","110"
"Reds","245","7.8 %","18.4 %","0.42",".272",".340",".424",".764",".152","3.3",".309","-0.6","-0.1","-0.6","33","1.7",".328","97"
"Pirates","227","8.8 %","18.9 %","0.47",".249",".319",".444",".762",".195","4.5",".270","-0.2","0.0","0.5","29","0.6",".323","99"
"Indians","218","5.0 %","21.1 %","0.24",".262",".300",".480",".780",".218","3.7",".284","0.1","0.0","-0.1","28","0.5",".323","96"
"Yankees","184","11.4 %","27.7 %","0.41",".228",".321",".438",".759",".210","2.4",".288","0.2","0.1","-0.5","23","0.1",".321","100"
"Rockies","222","8.6 %","18.5 %","0.46",".269",".330",".423",".753",".154","4.1",".318","0.1","-0.1","-0.8","28","-0.2",".319","81"
"Giants","228","8.8 %","22.8 %","0.38",".263",".329",".415",".744",".151","2.2",".327","0.0","-0.2","-0.6","28","-0.6",".317","96"
"Twins","235","8.9 %","23.4 %","0.38",".230",".306",".450",".756",".220","3.2",".260","-0.1","0.4","-0.3","29","-0.8",".316","95"
"Angels","222","9.9 %","22.1 %","0.45",".227",".311",".429",".740",".202","2.6",".252","-0.2","-0.1","-0.1","27","-1.3",".313","96"
"Royals","226","6.2 %","20.8 %","0.30",".260",".316",".399",".715",".139","2.4",".314","-0.3","-0.2","-0.3","26","-2.6",".307","87"
"Dodgers","256","9.0 %","26.6 %","0.34",".219",".295",".430",".725",".211","2.6",".260","0.2","0.3","-0.5","29","-3.4",".305","88"
"Orioles","233","7.7 %","21.9 %","0.35",".255",".322",".368",".690",".113","3.4",".314","0.2","0.2","-0.2","25","-3.9",".300","84"
"Cardinals","184","3.8 %","26.6 %","0.14",".266",".301",".393",".694",".127","3.8",".347","0.4","0.1","0.7","19","-3.9",".295","82"
"Mets","232","9.5 %","20.3 %","0.47",".225",".309",".353",".662",".127","3.2",".263","-0.5","-0.1","-0.2","23","-6.5",".288","79"
"Marlins","223","5.8 %","24.2 %","0.24",".238",".285",".398",".683",".160","4.2",".283","-0.5","-0.4","0.1","21","-6.6",".286","77"
"Diamondbacks","224","10.7 %","20.1 %","0.53",".201",".299",".345",".644",".144","2.8",".222","0.3","-0.2","0.1","21","-7.6",".281","70"
"Tigers","228","6.6 %","24.1 %","0.27",".231",".285",".368",".653",".137","4.5",".285","0.0","0.1","0.1","21","-7.8",".280","71"
"Cubs","226","9.3 %","24.3 %","0.38",".202",".291",".348",".640",".146","3.1",".243","0.4","0.0","-0.4","20","-8.2",".278","70"
"Brewers","225","8.0 %","22.7 %","0.35",".222",".286",".365",".650",".143","3.4",".264","0.0","0.1","0.3","20","-8.3",".277","67"
"White Sox","240","5.4 %","29.2 %","0.19",".212",".255",".293",".548",".081","4.1",".289","0.3","-0.1","0.3","12","-17.8",".234","44"
