"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Braves","298","8.7 %","21.1 %","0.41",".342",".419",".654","1.073",".312","5.2",".391","0.0","0.3","-1.5","68","30.4",".438","170"
"Rockies","306","7.5 %","18.6 %","0.40",".365",".421",".594","1.015",".229","5.4",".420","0.2","-0.1","0.0","65","26.4",".420","145"
"Red Sox","297","10.1 %","21.5 %","0.47",".300",".375",".578",".953",".278","5.8",".339","-0.4","0.1","0.2","56","18.7",".393","143"
"Padres","265","9.1 %","23.0 %","0.39",".313",".374",".546",".919",".233","7.1",".382","-0.1","0.0","0.5","47","13.8",".380","137"
"Astros","208","13.5 %","22.6 %","0.60",".271",".375",".503",".878",".232","5.7",".314","-0.1","0.1","0.4","35","9.0",".370","136"
"Nationals","233","7.3 %","17.6 %","0.41",".296",".355",".524",".879",".228","6.2",".312","0.1","-0.1","-0.4","38","9.0",".365","122"
"Diamondbacks","278","8.3 %","19.4 %","0.43",".270",".335",".560",".895",".290","4.1",".268","0.4","-0.1","0.3","46","10.6",".364","124"
"Twins","235","8.5 %","19.1 %","0.44",".284",".357",".512",".869",".227","2.0",".312","-0.3","0.2","-0.6","38","8.7",".363","126"
"Yankees","243","10.7 %","20.6 %","0.52",".288",".366",".474",".841",".186","4.1",".338","-0.2","0.1","-0.6","38","7.4",".355","123"
"Giants","183","8.7 %","23.0 %","0.38",".304",".359",".472",".831",".168","6.3",".373","-0.1","0.2","0.3","28","4.5",".348","116"
"Indians","211","10.9 %","18.5 %","0.59",".281",".357",".459",".817",".178","6.6",".329","0.4","0.0","1.1","31","4.1",".343","109"
"Pirates","285","7.4 %","16.5 %","0.45",".301",".350",".483",".832",".181","6.1",".344","-0.2","0.0","-0.2","41","5.0",".340","111"
"Dodgers","224","9.8 %","22.3 %","0.44",".253",".336",".460",".796",".207","1.9",".285","0.1","0.2","0.1","31","3.2",".336","110"
"Blue Jays","240","9.2 %","22.9 %","0.40",".266",".333",".467",".801",".201","5.4",".309","-0.1","0.0","0.5","34","3.3",".336","110"
"Reds","192","10.4 %","23.4 %","0.44",".236",".323",".479",".802",".242","2.5",".265","-0.3","0.0","-0.1","27","2.5",".335","107"
"Phillies","228","9.2 %","18.4 %","0.50",".254",".326",".463",".789",".209","3.7",".273","0.2","0.1","-0.6","31","2.4",".332","104"
"White Sox","216","7.9 %","21.8 %","0.36",".263",".324",".455",".779",".192","1.6",".298","0.1","0.0","-0.1","29","1.8",".329","107"
"Brewers","217","7.8 %","26.3 %","0.30",".253",".318",".469",".787",".216","4.4",".295","0.0","-0.1","0.7","29","1.7",".329","101"
"Orioles","236","8.1 %","22.9 %","0.35",".272",".336",".423",".759",".150","4.2",".342","-0.1","0.0","-0.4","31","0.9",".324","99"
"Mets","237","7.2 %","21.1 %","0.34",".258",".325",".413",".738",".155","4.0",".299","-0.4","-0.2","0.3","29","-0.8",".316","98"
"Angels","228","8.3 %","23.2 %","0.36",".235",".313",".445",".758",".210","4.6",".264","0.0","0.0","0.3","28","-1.2",".314","96"
"Rays","258","6.6 %","22.5 %","0.29",".262",".318",".418",".736",".156","5.3",".314","0.2","0.1","0.2","31","-1.8",".312","96"
"Mariners","248","9.7 %","21.4 %","0.45",".249",".324",".410",".734",".161","4.7",".296","0.3","0.2","-0.4","29","-1.9",".311","96"
"Athletics","227","7.9 %","20.3 %","0.39",".240",".317",".407",".724",".167","5.1",".278","0.2","0.0","0.5","27","-2.1",".309","95"
"Cardinals","265","9.4 %","23.0 %","0.41",".229",".308",".411",".719",".182","6.9",".267","0.2","0.0","2.3","30","-3.3",".305","89"
"Marlins","218","6.0 %","22.5 %","0.27",".261",".319",".347",".666",".085","3.0",".333","-0.4","-0.4","-0.4","22","-5.3",".292","80"
"Cubs","261","6.1 %","23.0 %","0.27",".229",".290",".394",".684",".165","2.2",".257","0.3","-0.2","-0.4","26","-6.8",".290","75"
"Rangers","283","11.3 %","29.7 %","0.38",".219",".319",".339",".658",".120","4.8",".312","0.1","0.3","0.6","27","-8.2",".286","67"
"Royals","224","7.1 %","22.8 %","0.31",".224",".283",".337",".619",".112","5.5",".278","-0.2","0.0","1.7","18","-10.0",".268","62"
"Tigers","211","6.6 %","27.5 %","0.24",".177",".232",".323",".555",".146","3.4",".224","-0.3","0.0","-0.1","11","-15.4",".235","41"
