"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Braves","302","9.6 %","19.2 %","0.50",".350",".427",".627","1.054",".278","5.0",".397","0.0","0.3","-1.1","68","29.6",".433","167"
"Rockies","272","8.5 %","19.5 %","0.43",".374",".433",".588","1.022",".214","4.7",".441","0.2","-0.1","-0.4","59","24.3",".423","148"
"Red Sox","287","9.1 %","22.6 %","0.40",".298",".366",".570",".936",".271","6.2",".343","-0.4","0.1","0.2","52","16.3",".386","139"
"Padres","300","9.0 %","24.0 %","0.38",".304",".368",".530",".898",".226","6.7",".378","-0.1","-0.1","0.4","51","13.6",".372","132"
"White Sox","185","8.1 %","24.3 %","0.33",".284",".346",".491",".837",".207","1.8",".339","0.0","0.0","-0.1","29","5.2",".353","123"
"Astros","247","15.0 %","22.7 %","0.66",".251",".368",".454",".823",".203","5.1",".296","-0.2","0.1","0.4","38","6.9",".352","124"
"Yankees","276","10.1 %","21.4 %","0.47",".285",".359",".476",".834",".191","3.6",".333","-0.3","0.1","-0.6","42","7.7",".352","121"
"Pirates","244","7.4 %","14.3 %","0.51",".308",".355",".489",".844",".181","5.8",".346","-0.1","0.0","-0.4","36","4.9",".343","113"
"Twins","269","8.2 %","20.1 %","0.41",".269",".340",".475",".815",".207","1.7",".301","-0.4","0.2","-0.6","39","5.1",".342","112"
"Angels","236","9.3 %","20.3 %","0.46",".249",".328",".498",".825",".249","4.3",".262","0.0","0.0","-0.1","34","3.9",".339","113"
"Nationals","187","6.4 %","19.3 %","0.33",".271",".330",".482",".812",".211","6.2",".285","0.0","-0.1","0.5","27","3.1",".339","105"
"Blue Jays","277","9.0 %","22.7 %","0.40",".262",".329",".472",".800",".210","5.1",".297","-0.1","0.0","0.5","39","3.7",".335","109"
"Indians","245","9.4 %","20.0 %","0.47",".274",".340",".457",".797",".183","6.1",".321","0.4","0.0","1.1","34","2.9",".333","104"
"Dodgers","224","11.6 %","23.2 %","0.50",".240",".332",".454",".786",".214","1.7",".265","0.0","0.1","0.1","31","2.4",".332","107"
"Diamondbacks","232","7.3 %","19.4 %","0.38",".255",".315",".481",".795",".226","3.7",".269","0.4","-0.1","0.1","31","1.4",".327","100"
"Reds","226","10.6 %","23.9 %","0.44",".233",".324",".440",".765",".207","2.3",".273","-0.4","0.0","-0.1","29","0.8",".324","99"
"Giants","218","9.6 %","22.9 %","0.42",".272",".338",".419",".757",".147","5.9",".336","-0.1","0.2","0.3","28","0.3",".322","99"
"Athletics","225","8.0 %","18.7 %","0.43",".248",".324",".426",".750",".178","5.2",".281","0.2","0.0","0.5","28","-0.2",".319","101"
"Cardinals","263","8.0 %","23.2 %","0.34",".243",".309",".443",".752",".200","6.9",".277","0.2","0.0","2.3","32","-0.9",".316","96"
"Mariners","288","9.7 %","22.6 %","0.43",".254",".331",".409",".740",".155","4.0",".310","0.4","0.2","-0.9","35","-1.2",".315","99"
"Mets","273","7.7 %","20.1 %","0.38",".253",".322",".404",".726",".151","4.1",".290","-0.5","-0.2","0.4","32","-1.9",".312","96"
"Brewers","249","8.0 %","26.1 %","0.31",".238",".305",".430",".736",".193","4.0",".280","0.0","-0.1","0.7","29","-2.0",".310","89"
"Orioles","268","7.8 %","22.4 %","0.35",".256",".320",".388",".708",".132","4.0",".320","-0.1","0.0","-0.8","30","-3.5",".305","86"
"Rangers","278","12.2 %","28.8 %","0.43",".226",".332",".362",".694",".136","5.3",".314","0.0","0.3","1.2","31","-4.3",".302","78"
"Phillies","184","9.2 %","20.1 %","0.46",".235",".309",".383",".692",".148","2.5",".273","0.2","0.1","-0.8","20","-3.5",".298","80"
"Marlins","218","5.0 %","22.5 %","0.22",".264",".315",".348",".663",".085","2.9",".336","-0.4","-0.4","-0.4","22","-5.7",".289","79"
"Cubs","224","5.8 %","21.4 %","0.27",".233",".293",".381",".674",".149","2.2",".264","0.3","-0.2","-0.3","22","-6.4",".287","73"
"Rays","252","6.0 %","23.4 %","0.25",".240",".294",".356",".650",".116","5.0",".300","0.2","0.1","-0.2","23","-9.0",".279","74"
"Royals","261","6.5 %","23.0 %","0.28",".229",".281",".354",".635",".125","5.4",".278","-0.2","0.0","1.7","22","-10.7",".273","65"
"Tigers","211","6.6 %","27.5 %","0.24",".177",".232",".323",".555",".146","3.4",".224","-0.3","0.0","-0.1","11","-15.4",".235","41"
