"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","288","11.8 %","21.5 %","0.55",".285",".378",".589",".967",".305","5.0",".297","0.1","0.2","0.8","55","19.2",".397","150"
"Orioles","190","6.8 %","18.9 %","0.36",".318",".374",".565",".938",".247","4.7",".346","0.0","0.0","-0.8","35","11.1",".387","143"
"Diamondbacks","249","11.6 %","19.7 %","0.59",".297",".383",".528",".911",".231","7.4",".342","0.5","0.0","0.9","44","12.3",".377","132"
"Astros","270","8.9 %","20.4 %","0.44",".290",".367",".531",".898",".241","4.0",".322","-0.4","-0.1","0.6","47","13.2",".376","140"
"Athletics","235","8.5 %","21.3 %","0.40",".287",".357",".550",".908",".263","4.8",".318","0.2","-0.1","0.0","41","11.3",".376","140"
"Red Sox","278","11.9 %","19.4 %","0.61",".281",".374",".492",".866",".211","3.6",".322","-0.3","0.1","0.0","46","11.1",".366","125"
"Indians","255","6.7 %","16.9 %","0.40",".305",".350",".524",".874",".219","4.4",".330","0.3","-0.1","0.0","41","9.2",".362","123"
"Royals","265","9.1 %","17.4 %","0.52",".306",".374",".481",".855",".174","5.1",".355","-0.4","-0.1","-0.2","43","9.5",".361","126"
"Twins","231","11.3 %","13.0 %","0.87",".270",".361",".500",".861",".230","2.4",".269","-0.4","0.2","-1.0","37","7.9",".359","125"
"Yankees","262","11.1 %","22.1 %","0.50",".267",".351",".504",".855",".237","3.8",".296","-0.1","0.2","0.3","42","8.7",".358","125"
"Brewers","270","10.0 %","22.2 %","0.45",".272",".346",".527",".873",".255","7.0",".314","0.0","0.1","-0.2","43","8.6",".357","119"
"Padres","237","9.7 %","24.1 %","0.40",".267",".342",".481",".822",".214","3.0",".317","0.0","-0.1","-0.4","35","5.1",".345","113"
"Giants","359","7.2 %","21.2 %","0.34",".284",".344",".472",".816",".188","3.6",".338","0.1","0.1","-0.9","52","7.0",".342","114"
"Reds","275","6.5 %","22.5 %","0.29",".273",".349",".445",".794",".171","3.1",".331","-0.8","0.1","0.0","39","4.4",".338","106"
"Blue Jays","277","7.6 %","20.9 %","0.36",".263",".329",".450",".779",".187","4.6",".304","-0.2","0.1","-0.4","37","2.3",".330","105"
"Nationals","236","7.6 %","19.9 %","0.38",".272",".335",".418",".753",".146","6.4",".325","0.2","-0.1","1.5","30","0.0",".320","94"
"Braves","270","11.1 %","24.4 %","0.45",".255",".341",".393",".734",".138","5.2",".325","0.1","0.3","1.2","33","-0.6",".317","93"
"Cubs","211","6.6 %","28.9 %","0.23",".245",".299",".444",".742",".199","3.8",".310","0.3","-0.2","0.1","25","-1.7",".310","90"
"Mariners","184","7.6 %","22.3 %","0.34",".259",".319",".410",".728",".151","5.4",".320","0.6","0.2","0.1","22","-1.5",".310","96"
"Cardinals","252","8.3 %","25.0 %","0.33",".237",".306",".424",".730",".188","5.8",".277","0.3","0.0","0.2","29","-2.6",".308","91"
"Angels","257","7.4 %","23.3 %","0.32",".239",".296",".427",".723",".188","6.8",".288","-0.1","-0.2","0.7","29","-3.7",".303","90"
"Mets","266","5.3 %","23.3 %","0.23",".243",".291",".429",".720",".186","3.9",".284","-0.5","-0.2","-0.8","29","-4.7",".300","87"
"Rockies","263","7.2 %","27.0 %","0.27",".229",".291",".413",".704",".183","5.2",".288","0.1","-0.1","0.7","28","-5.2",".297","66"
"White Sox","266","6.0 %","30.5 %","0.20",".257",".302",".390",".691",".133","5.1",".358","0.0","0.2","0.7","28","-5.7",".295","84"
"Tigers","250","4.4 %","30.4 %","0.14",".228",".264",".418",".682",".190","2.0",".285","-0.3","0.1","0.1","24","-7.9",".283","73"
"Rays","255","9.4 %","27.1 %","0.35",".204",".282",".374",".656",".170","3.7",".250","0.4","0.1","0.3","24","-8.3",".282","76"
"Phillies","272","8.5 %","24.3 %","0.35",".213",".295",".356",".651",".142","3.4",".260","0.4","0.2","-0.4","25","-9.2",".281","71"
"Marlins","221","6.8 %","30.3 %","0.22",".219",".279",".358",".637",".139","5.3",".300","-0.6","-0.4","0.5","19","-8.9",".273","68"
"Pirates","223","5.8 %","19.7 %","0.30",".244",".302",".317",".619",".073","2.0",".306","-0.1","0.0","-1.0","17","-10.9",".263","63"
"Rangers","175","6.3 %","34.3 %","0.18",".184",".234",".374",".609",".190","2.7",".221","0.2","0.3","0.3","12","-9.8",".255","47"
