"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","254","9.4 %","16.9 %","0.56",".317",".390",".625","1.015",".308","6.5",".333","0.0","-0.2","0.0","53","20.9",".415","166"
"Mets","236","10.2 %","18.2 %","0.56",".307",".385",".522",".907",".215","3.1",".336","-0.4","0.0","0.0","42","11.9",".378","142"
"Yankees","233","9.4 %","23.6 %","0.40",".260",".335",".529",".864",".269","3.6",".286","0.2","0.1","0.3","37","7.7",".358","125"
"Brewers","239","13.0 %","23.0 %","0.56",".265",".371",".475",".846",".210","6.6",".314","0.2","-0.2","1.3","38","7.6",".357","119"
"Nationals","233","8.2 %","22.3 %","0.37",".284",".349",".483",".833",".199","3.6",".340","-0.3","-0.1","0.3","36","6.4",".352","114"
"White Sox","235","8.1 %","25.5 %","0.32",".273",".340",".498",".838",".225","4.8",".331","0.0","0.0","0.3","35","5.7",".348","121"
"Braves","217","14.3 %","28.1 %","0.51",".230",".346",".475",".821",".246","5.4",".277","0.2","0.2","0.5","32","4.8",".345","112"
"Cubs","232","9.5 %","24.1 %","0.39",".260",".338",".485",".823",".225","4.7",".302","0.0","-0.2","0.3","34","4.4",".342","111"
"Cardinals","236","9.7 %","15.7 %","0.62",".266",".343",".454",".797",".188","6.1",".293","0.2","0.1","0.7","33","3.7",".338","110"
"Rangers","234","6.8 %","24.4 %","0.28",".280",".346",".436",".782",".156","2.8",".347","-0.3","-0.2","-0.6","32","3.0",".335","99"
"Marlins","285","10.9 %","21.4 %","0.51",".270",".360",".403",".764",".133","3.4",".337","-0.3","-0.3","0.2","39","2.9",".331","106"
"Rays","209","7.2 %","17.7 %","0.41",".261",".330",".462",".792",".201","7.0",".290","0.0","0.1","0.2","28","1.8",".330","111"
"Royals","224","8.9 %","23.7 %","0.38",".277",".345",".401",".746",".124","4.6",".354","0.0","-0.1","-0.2","28","0.3",".321","97"
"Phillies","273","6.2 %","25.6 %","0.24",".249",".296",".466",".762",".217","6.3",".294","0.0","0.2","1.7","33","-1.5",".314","90"
"Athletics","258","10.9 %","20.9 %","0.52",".220",".322",".408",".730",".188","6.6",".253","0.2","-0.3","0.3","31","-1.7",".312","97"
"Pirates","267","9.4 %","21.0 %","0.45",".244",".331",".402",".733",".158","4.9",".295","0.0","0.0","0.1","31","-2.2",".310","92"
"Reds","226","9.7 %","27.9 %","0.35",".230",".314",".410",".724",".180","2.9",".287","-0.1","-0.1","-0.4","27","-1.9",".310","88"
"Indians","269","9.7 %","28.6 %","0.34",".243",".317",".397",".715",".155","4.8",".321","-0.5","-0.1","0.2","30","-3.8",".304","83"
"Angels","260","10.0 %","24.6 %","0.41",".219",".297",".408",".705",".189","4.2",".248","0.0","-0.1","0.2","28","-4.7",".299","87"
"Twins","231","13.0 %","26.4 %","0.49",".198",".316",".340",".656",".142","2.6",".254","-0.3","0.2","-0.1","23","-5.7",".291","79"
"Tigers","228","4.4 %","27.2 %","0.16",".258",".300",".380",".680",".122","2.3",".340","-0.3","-0.2","-0.3","23","-5.7",".291","78"
"Orioles","218","6.4 %","19.7 %","0.33",".244",".290",".388",".678",".144","2.2",".275","0.1","0.0","0.1","21","-6.0",".288","75"
"Dodgers","168","8.3 %","20.2 %","0.41",".193",".267",".407",".673",".213","1.6",".179","0.1","0.2","-0.1","16","-5.1",".285","77"
"Red Sox","244","8.6 %","24.2 %","0.36",".208",".280",".376",".655",".167","1.5",".242","-0.1","0.0","-0.5","22","-8.5",".279","67"
"Diamondbacks","218","11.0 %","27.1 %","0.41",".199",".295",".330",".625",".131","4.7",".260","0.5","0.0","0.5","18","-9.0",".272","64"
"Giants","260","9.6 %","25.8 %","0.37",".206",".286",".288",".573",".082","3.3",".272","0.2","0.2","0.4","18","-15.0",".253","57"
"Blue Jays","175","7.4 %","31.4 %","0.24",".177",".251",".329",".581",".152","5.5",".240","-0.2","0.0","0.3","12","-10.5",".251","52"
"Mariners","192","7.8 %","34.4 %","0.23",".183",".255",".320",".575",".137","6.1",".252","0.6","0.3","1.3","13","-11.5",".250","55"
"Padres","218","10.1 %","26.1 %","0.39",".193",".284",".255",".540",".063","2.4",".256","-0.1","0.0","-0.2","14","-13.8",".247","52"
"Rockies","177","9.0 %","27.7 %","0.33",".182",".256",".258",".514",".075","2.9",".248","0.2","0.0","0.3","8","-14.2",".227","24"
