"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","253","9.5 %","14.2 %","0.67",".315",".377",".604",".981",".288","5.4",".316","-0.2","-0.1","-0.8","49","17.3",".399","156"
"Rangers","248","7.7 %","24.6 %","0.31",".309",".375",".556",".931",".247","3.7",".377","0.0","0.2","-0.4","46","14.5",".388","135"
"Twins","289","8.0 %","18.3 %","0.43",".305",".363",".571",".935",".266","3.8",".321","-0.4","0.2","-0.4","53","16.2",".385","141"
"Braves","236","11.4 %","19.9 %","0.57",".300",".382",".495",".877",".195","5.4",".345","0.1","0.2","0.3","39","9.4",".366","125"
"Angels","231","9.1 %","17.3 %","0.53",".317",".383",".473",".856",".156","3.3",".363","0.0","-0.3","0.2","38","8.8",".364","131"
"Diamondbacks","230","7.8 %","22.6 %","0.35",".282",".344",".515",".858",".233","7.0",".331","0.3","-0.1","1.1","36","7.2",".356","116"
"Brewers","302","12.6 %","20.5 %","0.61",".277",".382",".430",".812",".152","4.3",".337","0.0","-0.2","-0.1","45","7.2",".348","113"
"Athletics","239","8.4 %","21.8 %","0.38",".257",".322",".505",".827",".248","3.7",".272","0.2","-0.2","-0.8","35","4.8",".343","118"
"Red Sox","205","11.7 %","19.5 %","0.60",".265",".351",".453",".804",".188","4.6",".306","-0.1","-0.1","0.3","29","3.5",".339","109"
"Pirates","281","7.1 %","19.9 %","0.36",".284",".343",".451",".794",".167","2.9",".330","-0.2","0.0","-0.4","39","3.8",".335","108"
"Giants","186","8.1 %","25.3 %","0.32",".254",".317",".485",".802",".231","5.0",".310","-0.1","0.0","-0.1","26","2.3",".334","110"
"Cardinals","239","10.9 %","15.5 %","0.70",".257",".345",".433",".778",".176","1.6",".270","0.1","0.0","-0.1","33","2.9",".334","107"
"Indians","225","12.4 %","19.6 %","0.64",".229",".333",".432",".766",".203","3.9",".237","0.4","0.1","-0.9","29","1.1",".325","99"
"Nationals","217","8.8 %","20.3 %","0.43",".262",".333",".410",".744",".149","3.1",".315","0.0","0.0","-0.4","27","-0.6",".317","91"
"Cubs","226","5.3 %","26.5 %","0.20",".258",".302",".445",".747",".187","1.7",".307","0.4","-0.1","-0.1","27","-1.3",".313","92"
"Dodgers","182","6.0 %","19.8 %","0.31",".242",".309",".416",".725",".174","3.6",".269","0.1","0.1","0.3","21","-2.4",".305","87"
"Orioles","215","7.9 %","24.2 %","0.33",".223",".284",".437",".720",".213","2.5",".244","0.1","-0.1","-0.1","24","-3.4",".302","85"
"White Sox","199","4.5 %","25.1 %","0.18",".263",".303",".398",".701",".134","3.0",".323","0.3","0.1","-0.6","21","-4.0",".297","85"
"Rockies","196","5.1 %","33.7 %","0.15",".242",".287",".429",".716",".187","3.7",".342","0.0","0.1","-0.5","21","-4.0",".296","66"
"Royals","226","8.4 %","18.6 %","0.45",".259",".330",".323",".654",".065","3.7",".325","-0.1","0.0","0.0","23","-5.8",".290","77"
"Yankees","183","6.0 %","30.6 %","0.20",".235",".280",".418",".698",".182","2.3",".299","-0.2","-0.1","-0.3","18","-4.9",".289","78"
"Mets","182","8.8 %","23.6 %","0.37",".220",".287",".384",".671",".165","2.5",".259","-0.2","-0.1","-0.1","17","-5.6",".284","77"
"Blue Jays","210","10.5 %","20.5 %","0.51",".211",".297",".362",".659",".151","3.3",".241","-0.2","-0.1","-0.4","20","-6.6",".284","76"
"Phillies","252","9.1 %","22.6 %","0.40",".226",".299",".354",".653",".128","2.6",".279","0.2","0.3","-0.6","24","-7.9",".283","71"
"Mariners","218","7.3 %","24.8 %","0.30",".206",".271",".397",".668",".191","2.6",".228","-0.2","0.3","-0.6","20","-7.0",".283","77"
"Padres","212","7.1 %","33.0 %","0.21",".212",".275",".363",".638",".150","1.0",".291","-0.4","-0.3","-0.1","18","-8.5",".274","67"
"Reds","212","4.7 %","27.8 %","0.17",".240",".276",".360",".636",".120","3.6",".311","-0.4","-0.1","0.3","18","-9.1",".270","60"
"Rays","190","6.8 %","27.9 %","0.25",".216",".274",".324",".598",".108","1.1",".280","0.1","0.0","-0.8","14","-10.1",".258","61"
"Marlins","138","5.8 %","26.8 %","0.22",".219",".263",".313",".575",".094","4.0",".289","-0.1","-0.2","0.5","9","-8.9",".246","51"
"Tigers","243","7.4 %","27.2 %","0.27",".174",".243",".306",".549",".132","4.8",".219","-0.4","0.2","-0.1","13","-17.3",".238","43"
