"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Yankees","327","10.1 %","20.2 %","0.50",".322",".391",".579",".970",".257","5.4",".370","-0.1","0.1","0.4","65","23.4",".403","155"
"Twins","286","12.2 %","15.0 %","0.81",".290",".384",".589",".973",".299","2.5",".275","-0.3","0.3","-0.6","55","19.4",".398","151"
"Reds","282","7.8 %","24.8 %","0.31",".317",".381",".520",".901",".202","4.8",".399","-0.7","0.0","0.0","49","14.0",".377","133"
"Orioles","231","6.5 %","28.6 %","0.23",".284",".339",".536",".875",".251","4.2",".348","0.0","0.0","-0.4","38","8.5",".363","125"
"Astros","261","7.7 %","21.5 %","0.36",".265",".335",".538",".873",".274","3.5",".278","-0.3","-0.1","0.3","42","9.4",".362","129"
"Cardinals","274","8.4 %","25.5 %","0.33",".259",".326",".514",".840",".255","6.6",".296","0.4","0.0","1.0","41","6.1",".346","116"
"Nationals","270","8.9 %","19.6 %","0.45",".291",".356",".463",".819",".172","5.9",".346","0.2","-0.1","0.9","40","5.8",".345","110"
"Dodgers","229","12.7 %","19.7 %","0.64",".258",".349",".465",".814",".207","3.4",".278","0.1","0.2","0.3","33","4.6",".343","115"
"Brewers","272","10.7 %","24.6 %","0.43",".261",".343",".462",".805",".202","5.4",".319","0.0","0.1","-0.2","38","3.6",".335","105"
"Padres","239","11.7 %","24.3 %","0.48",".267",".350",".446",".796",".178","4.1",".329","0.0","-0.2","-0.2","33","3.0",".335","106"
"Diamondbacks","265","12.5 %","19.2 %","0.65",".262",".352",".415",".767",".153","6.8",".314","0.5","0.0","1.0","35","1.4",".326","99"
"Mariners","220","7.7 %","25.5 %","0.30",".278",".339",".414",".754",".136","2.9",".358","0.8","0.2","-0.6","28","0.7",".324","106"
"Braves","232","9.1 %","27.6 %","0.33",".275",".353",".391",".745",".116","5.1",".381","0.1","0.2","0.8","30","0.7",".323","97"
"Indians","265","7.9 %","19.6 %","0.40",".268",".327",".430",".757",".162","4.9",".313","0.3","0.0","0.0","33","-0.4",".318","93"
"Red Sox","266","7.5 %","21.4 %","0.35",".243",".308",".444",".753",".202","3.7",".270","-0.3","0.1","-0.4","33","-0.8",".317","92"
"Royals","220","8.6 %","22.7 %","0.38",".234",".307",".406",".713",".173","3.8",".279","-0.3","-0.1","-0.1","25","-3.1",".303","84"
"Pirates","241","8.3 %","18.3 %","0.45",".257",".331",".379",".709",".121","2.5",".314","-0.1","0.0","-0.6","27","-3.5",".303","87"
"Angels","221","6.8 %","22.2 %","0.31",".223",".276",".426",".702",".203","5.9",".250","-0.1","-0.1","0.5","23","-5.3",".292","83"
"Cubs","227","5.7 %","28.2 %","0.20",".236",".286",".406",".692",".170","4.5",".300","0.3","-0.2","0.1","23","-5.9",".290","76"
"Phillies","256","6.6 %","24.6 %","0.27",".230",".298",".374",".672",".143","4.5",".288","0.5","0.1","0.3","25","-7.2",".287","75"
"Rockies","226","8.4 %","27.0 %","0.31",".232",".299",".365",".664",".133","4.8",".314","0.1","-0.2","0.7","22","-6.9",".284","58"
"White Sox","261","5.0 %","31.0 %","0.16",".237",".281",".388",".669",".151","5.7",".325","0.1","0.1","0.7","25","-8.1",".284","77"
"Mets","254","7.1 %","26.0 %","0.27",".211",".277",".384",".660",".172","2.6",".250","-0.5","-0.2","-0.8","23","-9.1",".279","73"
"Rangers","216","3.2 %","29.2 %","0.11",".222",".250",".415",".665",".193","4.4",".261","0.2","0.3","0.5","19","-8.1",".276","60"
"Athletics","270","7.8 %","26.3 %","0.30",".221",".289",".348",".637",".127","4.2",".284","0.2","-0.1","0.0","24","-10.3",".276","73"
"Giants","301","7.0 %","25.2 %","0.28",".224",".290",".353",".643",".129","2.9",".290","0.0","0.0","-0.4","26","-12.0",".274","70"
"Rays","293","11.9 %","27.3 %","0.44",".187",".287",".319",".606",".132","3.5",".246","0.3","0.2","0.0","23","-13.5",".267","66"
"Blue Jays","252","7.1 %","27.4 %","0.26",".208",".274",".338",".611",".130","2.2",".265","-0.2","0.1","-1.0","20","-11.8",".266","62"
"Tigers","238","5.0 %","31.5 %","0.16",".212",".265",".347",".612",".135","2.6",".291","-0.1","0.1","0.3","18","-12.4",".259","57"
"Marlins","243","4.1 %","30.5 %","0.14",".186",".232",".314",".547",".128","2.6",".245","-0.7","-0.4","0.1","13","-17.9",".235","44"
