"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","235","10.2 %","15.7 %","0.65",".333",".409",".593","1.003",".260","4.7",".367","-0.1","-0.2","-1.4","48","18.8",".412","165"
"Cardinals","281","13.2 %","16.0 %","0.82",".309",".405",".538",".943",".229","4.4",".331","0.5","0.1","-0.3","54","18.3",".395","148"
"Phillies","254","11.4 %","21.3 %","0.54",".297",".383",".532",".915",".234","5.4",".358","0.0","0.2","-0.2","45","13.5",".381","135"
"Athletics","241","10.0 %","19.9 %","0.50",".292",".375",".500",".875",".208","4.0",".342","0.0","-0.3","-1.0","41","10.5",".370","136"
"Red Sox","205","10.2 %","15.6 %","0.66",".278",".353",".528",".881",".250","3.3",".281","-0.1","-0.1","-0.5","34","8.1",".366","125"
"Twins","191","8.4 %","26.7 %","0.31",".263",".340",".550",".890",".287","1.9",".292","-0.2","0.1","-0.1","32","7.5",".366","127"
"Yankees","272","5.9 %","24.6 %","0.24",".268",".316",".567",".883",".299","4.5",".287","0.2","0.0","0.5","44","9.7",".361","127"
"Nationals","255","9.0 %","17.6 %","0.51",".304",".375",".460",".835",".156","6.3",".354","-0.2","-0.2","0.8","40","7.7",".355","117"
"Indians","221","10.0 %","18.1 %","0.55",".247",".329",".500",".829",".253","4.6",".252","-0.3","-0.2","-0.2","32","4.3",".342","109"
"Reds","231","6.1 %","26.8 %","0.23",".262",".322",".495",".817",".233","6.2",".314","-0.2","-0.1","0.9","33","4.2",".341","107"
"Pirates","271","6.3 %","16.6 %","0.38",".290",".342",".465",".807",".176","6.1",".326","-0.2","0.0","-0.5","39","4.6",".340","108"
"Brewers","225","12.0 %","26.2 %","0.46",".242",".338",".423",".760",".180","4.1",".308","-0.1","0.1","0.2","29","0.8",".324","98"
"Royals","225","8.0 %","22.7 %","0.35",".246",".320",".389",".709",".143","3.1",".301","-0.1","0.0","-1.2","26","-2.6",".307","88"
"Rays","223","7.2 %","24.2 %","0.30",".241",".300",".419",".719",".177","2.2",".292","0.0","0.2","-0.1","25","-3.1",".304","91"
"Marlins","256","6.3 %","25.8 %","0.24",".247",".306",".400",".706",".153","5.0",".311","-0.5","-0.2","0.0","28","-3.9",".302","89"
"Blue Jays","223","9.9 %","23.3 %","0.42",".240",".318",".360",".678",".120","2.0",".306","-0.4","-0.1","-0.4","24","-4.5",".296","83"
"White Sox","215","4.7 %","28.4 %","0.16",".255",".302",".393",".695",".138","3.6",".346","0.3","0.2","0.1","23","-4.5",".296","84"
"Orioles","215","5.1 %","23.7 %","0.22",".239",".293",".406",".699",".168","3.6",".279","0.1","0.1","0.3","22","-5.0",".293","80"
"Braves","288","10.8 %","28.8 %","0.37",".212",".305",".376",".681",".164","5.4",".281","0.2","0.2","1.5","29","-6.9",".292","76"
"Tigers","221","5.0 %","29.0 %","0.17",".256",".294",".386",".681",".130","4.0",".343","0.0","-0.3","0.5","22","-5.9",".289","77"
"Rockies","259","8.5 %","25.5 %","0.33",".239",".305",".359",".664",".120","2.3",".305","0.2","-0.1","-0.6","25","-7.2",".288","61"
"Dodgers","262","9.2 %","27.9 %","0.33",".219",".303",".356",".659",".137","3.6",".292","0.1","0.3","0.2","25","-8.0",".285","76"
"Cubs","218","7.3 %","28.0 %","0.26",".212",".278",".389",".667",".177","2.4",".264","0.4","-0.1","-1.0","21","-6.7",".284","72"
"Mets","231","5.2 %","19.5 %","0.27",".230",".287",".371",".658",".141","3.9",".265","-0.4","0.0","0.1","21","-7.8",".281","75"
"Mariners","214","12.1 %","24.3 %","0.50",".183",".282",".366",".647",".183","4.1",".211","0.5","0.3","-0.4","19","-7.5",".279","75"
"Angels","173","10.4 %","16.2 %","0.64",".196",".289",".333",".622",".137","1.1",".208","-0.1","-0.1","-0.5","15","-6.9",".274","70"
"Giants","188","5.3 %","20.2 %","0.26",".225",".277",".329",".606",".104","4.7",".269","-0.3","0.0","-0.1","14","-9.4",".262","62"
"Diamondbacks","184","8.7 %","21.7 %","0.40",".199",".273",".295",".568",".096","3.7",".238","0.4","0.0","0.5","12","-10.8",".252","52"
"Padres","205","9.8 %","26.3 %","0.37",".174",".267",".275",".543",".101","3.6",".230","-0.1","-0.2","0.3","12","-13.5",".244","47"
"Rangers","211","7.6 %","31.8 %","0.24",".155",".227",".254",".481",".098","2.4",".207","0.0","-0.1","-0.1","7","-19.6",".212","18"
