"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","296","12.8 %","16.2 %","0.79",".319",".409",".623","1.031",".304","4.6",".328","0.1","-0.3","0.2","64","26.5",".423","172"
"Yankees","310","8.7 %","19.7 %","0.44",".304",".368",".600",".968",".296","5.1",".325","0.1","0.2","-0.7","60","20.6",".397","151"
"Cubs","290","8.6 %","24.8 %","0.35",".285",".365",".530",".894",".245","6.2",".335","0.2","-0.1","0.4","49","12.8",".371","129"
"Athletics","281","7.1 %","24.6 %","0.29",".288",".342",".553",".894",".265","4.2",".326","0.4","-0.3","0.3","47","11.7",".368","135"
"Rays","243","9.9 %","18.1 %","0.55",".290",".362",".505",".867",".215","5.0",".323","0.1","0.2","-1.0","40","8.9",".362","132"
"Mets","254","9.1 %","22.4 %","0.40",".258",".339",".524",".863",".267","3.5",".275","-0.4","-0.1","0.3","40","8.3",".358","126"
"Rangers","250","8.8 %","21.2 %","0.42",".291",".360",".462",".822",".170","5.8",".344","-0.3","-0.2","1.6","38","6.3",".349","110"
"White Sox","237","8.4 %","21.1 %","0.40",".289",".349",".488",".837",".199","2.9",".331","0.2","0.1","-1.0","36","6.0",".349","120"
"Rockies","224","9.4 %","24.1 %","0.39",".256",".333",".492",".826",".236","3.3",".304","0.3","0.0","-0.1","32","3.7",".339","96"
"Braves","279","12.2 %","27.6 %","0.44",".269",".355",".455",".809",".186","3.0",".348","0.1","0.3","-0.4","40","4.5",".339","107"
"Nationals","225","7.6 %","21.3 %","0.35",".249",".316",".483",".798",".234","5.3",".279","-0.3","-0.1","0.1","31","2.7",".334","103"
"Indians","235","9.8 %","21.3 %","0.46",".250",".340",".446",".787",".196","2.7",".281","-0.4","-0.2","-0.2","32","2.7",".333","104"
"Phillies","223","9.0 %","26.9 %","0.33",".236",".311",".492",".803",".256","5.0",".262","0.1","0.1","1.5","30","2.2",".331","103"
"Tigers","248","10.5 %","23.0 %","0.46",".271",".348",".431",".779",".161","4.3",".333","-0.4","-0.2","-0.2","33","2.2",".330","104"
"Blue Jays","236","8.9 %","23.7 %","0.38",".263",".332",".440",".772",".177","4.2",".318","-0.3","0.0","0.3","31","1.1",".325","101"
"Padres","282","13.8 %","22.7 %","0.61",".246",".362",".369",".730",".123","4.9",".318","-0.1","0.0","-0.9","36","0.1",".320","99"
"Cardinals","225","10.2 %","22.7 %","0.45",".224",".317",".411",".728",".188","4.4",".259","0.2","0.1","0.4","26","-1.9",".310","94"
"Brewers","265","11.7 %","26.4 %","0.44",".221",".319",".412",".731",".190","4.6",".268","0.1","-0.2","0.1","31","-2.4",".310","90"
"Reds","219","8.7 %","21.5 %","0.40",".224",".297",".418",".715",".194","4.9",".246","-0.2","-0.1","-0.4","24","-3.3",".302","82"
"Twins","226","8.0 %","23.9 %","0.33",".225",".293",".412",".705",".186","1.4",".261","-0.2","0.2","-0.1","24","-4.7",".296","81"
"Mariners","215","10.7 %","30.7 %","0.35",".202",".294",".388",".683",".186","3.7",".248","0.6","0.4","-0.2","22","-4.9",".293","84"
"Orioles","228","9.2 %","23.2 %","0.40",".221",".303",".373",".675",".152","3.8",".259","0.3","0.0","0.5","23","-5.3",".293","79"
"Pirates","265","5.7 %","20.0 %","0.28",".250",".298",".392",".689",".142","5.7",".303","0.1","0.1","-0.2","27","-6.5",".292","81"
"Marlins","255","7.1 %","23.9 %","0.30",".246",".304",".362",".666",".116","4.8",".311","-0.4","-0.4","-0.9","25","-7.0",".288","80"
"Dodgers","220","6.4 %","22.3 %","0.29",".220",".284",".380",".664",".160","5.1",".252","0.1","0.2","0.9","21","-6.6",".285","76"
"Royals","214","4.7 %","28.5 %","0.16",".224",".258",".413",".671",".189","3.3",".265","-0.1","-0.1","0.5","19","-7.5",".279","69"
"Angels","212","8.0 %","24.1 %","0.33",".193",".265",".328",".594",".135","2.8",".230","-0.1","-0.2","-0.1","15","-11.3",".258","59"
"Red Sox","217","6.9 %","24.0 %","0.29",".220",".273",".315",".588",".095","3.5",".281","-0.2","0.1","0.3","15","-12.0",".256","51"
"Giants","245","4.5 %","26.5 %","0.17",".219",".267",".303",".570",".083","4.6",".298","0.0","0.2","0.1","16","-15.0",".249","54"
"Diamondbacks","243","9.5 %","23.0 %","0.41",".163",".251",".247",".498",".084","3.4",".203","0.5","-0.1","0.9","10","-20.2",".224","34"
