"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","298","10.1 %","16.4 %","0.61",".324",".399",".649","1.048",".324","5.8",".333","0.1","-0.3","0.4","65","27.6",".427","174"
"Yankees","201","8.5 %","23.4 %","0.36",".264",".328",".566",".894",".302","5.7",".285","0.0","0.2","0.5","33","8.1",".366","130"
"Rays","233","9.0 %","20.2 %","0.45",".289",".365",".512",".877",".224","5.5",".336","0.1","0.3","-2.1","38","8.7",".363","133"
"Mets","224","9.4 %","22.8 %","0.41",".281",".360",".495",".855",".214","3.1",".331","-0.4","0.0","0.0","36","7.6",".359","126"
"Athletics","285","9.5 %","21.8 %","0.44",".279",".361",".490",".851",".211","6.1",".326","0.4","-0.3","0.4","45","9.5",".358","128"
"Rangers","247","7.3 %","20.6 %","0.35",".290",".360",".452",".813",".163","4.9",".344","-0.3","-0.2","0.2","37","5.9",".348","108"
"Brewers","280","13.2 %","23.9 %","0.55",".248",".356",".470",".826",".222","6.3",".287","0.1","-0.2","1.2","42","6.3",".346","114"
"White Sox","229","7.9 %","23.1 %","0.34",".263",".329",".483",".812",".220","3.4",".306","0.0","0.0","0.1","32","3.6",".338","113"
"Braves","256","13.7 %","29.3 %","0.47",".234",".340",".454",".794",".220","3.3",".288","0.1","0.3","0.0","35","3.2",".334","105"
"Royals","230","7.4 %","22.6 %","0.33",".270",".328",".450",".778",".180","3.0",".315","0.0","-0.1","-0.2","31","1.6",".328","102"
"Marlins","277","10.8 %","20.2 %","0.54",".274",".360",".390",".750",".116","4.0",".337","-0.3","-0.3","-0.5","36","1.5",".326","103"
"Cubs","272","8.5 %","26.5 %","0.32",".236",".310",".446",".756",".211","4.4",".281","0.1","-0.2","0.1","33","-1.3",".314","92"
"Cardinals","233","10.3 %","16.7 %","0.62",".241",".330",".384",".715",".143","3.6",".277","0.2","0.1","0.0","28","-1.8",".311","92"
"Indians","277","10.5 %","24.5 %","0.43",".234",".326",".402",".728",".167","4.3",".285","-0.5","-0.2","0.0","33","-2.3",".310","88"
"Phillies","268","6.7 %","27.6 %","0.24",".237",".293",".449",".742",".212","5.9",".283","0.0","0.2","1.7","31","-2.4",".309","88"
"Tigers","199","5.5 %","27.6 %","0.20",".269",".318",".401",".719",".132","2.7",".350","-0.2","-0.1","-0.3","23","-2.2",".307","89"
"Pirates","266","7.9 %","22.9 %","0.34",".249",".318",".388",".706",".139","5.1",".312","0.0","0.1","0.3","29","-4.0",".302","85"
"Dodgers","180","8.3 %","21.1 %","0.39",".213",".292",".419",".711",".206","1.1",".221","0.0","0.2","-0.1","20","-2.8",".302","86"
"Reds","226","10.6 %","26.1 %","0.41",".220",".310",".390",".700",".170","2.0",".271","-0.1","-0.1","-0.6","25","-3.5",".302","82"
"Orioles","223","8.1 %","19.7 %","0.41",".243",".302",".406",".708",".163","1.3",".270","0.1","0.0","-0.1","24","-3.7",".301","84"
"Blue Jays","216","8.3 %","31.5 %","0.26",".219",".293",".406",".699",".188","6.1",".288","-0.2","0.0","0.7","23","-4.4",".297","83"
"Nationals","216","6.9 %","25.0 %","0.28",".225",".282",".410",".692",".185","2.7",".263","-0.2","-0.1","0.1","22","-5.0",".293","77"
"Angels","260","10.4 %","23.1 %","0.45",".210",".292",".391",".683",".180","4.1",".235","0.0","-0.2","0.2","26","-6.5",".291","82"
"Padres","230","12.2 %","22.6 %","0.54",".227",".326",".313",".639",".086","4.3",".285","0.0","0.0","0.2","22","-7.0",".285","75"
"Twins","223","11.7 %","23.8 %","0.49",".191",".291",".325",".616",".134","1.9",".234","-0.2","0.2","-0.1","19","-9.6",".270","64"
"Diamondbacks","222","10.4 %","27.5 %","0.38",".199",".290",".321",".611",".122","4.1",".262","0.5","-0.1","1.3","18","-9.9",".268","62"
"Mariners","215","8.4 %","34.0 %","0.25",".161",".243",".352",".595",".192","6.5",".191","0.6","0.3","0.4","15","-12.0",".255","58"
"Red Sox","238","7.6 %","23.1 %","0.33",".186",".248",".309",".557",".123","2.7",".220","-0.2","0.0","0.1","14","-16.4",".240","41"
"Giants","249","8.8 %","26.9 %","0.33",".191",".266",".249",".515",".058","3.6",".263","0.1","0.3","0.4","12","-19.4",".230","41"
"Rockies","170","9.4 %","25.3 %","0.37",".178",".254",".250",".504",".072","2.0",".231","0.2","0.0","0.1","7","-14.4",".222","21"
