"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Yankees","327","7.6 %","15.9 %","0.48",".326",".385",".681","1.067",".356","5.5",".320","0.9","-0.1","0.8","73","32.1",".434","175"
"Cubs","276","7.2 %","17.0 %","0.43",".328",".387",".575",".962",".247","4.9",".353","0.4","-0.1","0.2","54","18.9",".399","147"
"Diamondbacks","247","12.1 %","19.4 %","0.63",".313",".408",".529",".937",".216","6.4",".358","0.4","0.0","0.6","47","15.4",".392","141"
"Mets","270","7.4 %","22.2 %","0.33",".288",".356",".593",".948",".305","4.5",".309","-0.5","0.0","0.5","50","16.0",".389","148"
"Astros","195","9.2 %","19.5 %","0.47",".305",".364",".540",".904",".236","7.2",".348","-0.1","-0.2","0.3","34","9.0",".374","138"
"Braves","297","10.8 %","23.2 %","0.46",".292",".375",".515",".890",".223","5.9",".348","0.3","0.5","0.6","51","13.4",".372","129"
"Tigers","323","10.8 %","19.2 %","0.56",".287",".368",".472",".839",".184","5.4",".338","0.0","-0.1","0.2","51","9.9",".355","121"
"Blue Jays","269","5.9 %","29.0 %","0.21",".267",".311",".542",".853",".275","2.9",".321","-0.4","0.0","-0.4","41","7.3",".351","119"
"Athletics","234","12.8 %","23.1 %","0.56",".251",".365",".456",".821",".205","3.2",".293","0.3","-0.2","-0.6","36","6.3",".351","122"
"Nationals","238","10.1 %","18.5 %","0.55",".272",".359",".442",".800",".170","6.4",".308","-0.1","-0.1","0.4","34","4.0",".339","106"
"Rockies","221","5.4 %","18.6 %","0.29",".286",".327",".481",".808",".194","2.8",".314","0.0","-0.2","-0.4","31","3.5",".338","93"
"Reds","232","8.2 %","23.3 %","0.35",".265",".339",".466",".805",".201","3.6",".309","-0.4","-0.2","-0.4","33","3.7",".338","103"
"White Sox","283","6.0 %","25.1 %","0.24",".297",".354",".434",".787",".137","4.6",".389","0.3","0.0","-0.2","40","4.2",".337","113"
"Red Sox","301","8.6 %","22.3 %","0.39",".256",".326",".476",".802",".220","2.8",".288","-0.3","0.0","0.1","42","4.2",".336","105"
"Indians","252","9.1 %","18.3 %","0.50",".261",".331",".473",".804",".212","5.4",".287","-0.2","-0.1","0.6","35","3.5",".336","105"
"Rays","241","11.2 %","19.5 %","0.57",".258",".347",".435",".783",".177","3.8",".288","-0.1","0.3","0.7","33","2.6",".332","112"
"Twins","265","7.2 %","24.9 %","0.29",".262",".317",".471",".788",".209","1.8",".299","-0.3","0.2","-0.1","35","1.8",".328","103"
"Orioles","222","10.4 %","21.2 %","0.49",".247",".324",".449",".774",".202","4.3",".285","0.2","0.2","-0.6","29","1.3",".327","101"
"Padres","224","6.7 %","27.7 %","0.24",".262",".317",".455",".772",".193","5.1",".321","0.1","-0.1","0.4","29","0.9",".325","99"
"Marlins","290","5.5 %","22.8 %","0.24",".267",".321",".440",".761",".173","4.3",".321","-0.5","-0.4","-0.2","37","0.4",".322","101"
"Giants","261","6.5 %","19.2 %","0.34",".261",".318",".427",".745",".166","3.1",".304","-0.1","0.2","-0.2","32","-0.7",".317","98"
"Brewers","234","7.7 %","29.1 %","0.26",".261",".321",".431",".752",".171","3.9",".341","-0.1","0.1","0.1","29","-0.7",".316","93"
"Phillies","261","9.2 %","19.9 %","0.46",".246",".317",".401",".717",".155","4.8",".282","0.1","0.2","0.4","29","-3.6",".304","84"
"Dodgers","221","8.1 %","23.1 %","0.35",".234",".303",".406",".709",".173","3.5",".284","0.2","0.2","0.1","24","-3.8",".300","84"
"Royals","257","7.4 %","22.2 %","0.33",".215",".273",".409",".683",".194","2.6",".228","-0.2","-0.1","-0.1","25","-7.0",".288","76"
"Pirates","223","8.1 %","17.9 %","0.45",".225",".293",".380",".673",".155","5.3",".250","0.0","0.0","0.9","22","-6.5",".286","75"
"Rangers","220","10.5 %","26.8 %","0.39",".187",".289",".364",".653",".176","6.3",".226","0.2","0.0","0.7","21","-7.2",".282","64"
"Cardinals","211","6.2 %","28.9 %","0.21",".202",".262",".316",".578",".114","4.2",".271","0.5","0.0","0.5","14","-12.5",".251","54"
"Mariners","171","8.8 %","37.4 %","0.23",".175",".253",".299",".552",".123","5.6",".267","0.4","0.2","-0.1","10","-11.5",".242","50"
"Angels","202","6.9 %","32.2 %","0.22",".168",".233",".319",".552",".151","2.1",".211","0.0","0.0","-0.3","11","-14.4",".238","47"
