"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Astros","216","8.8 %","17.6 %","0.50",".356",".417",".665","1.082",".309","6.2",".389","-0.1","-0.3","0.1","50","23.0",".443","185"
"Reds","234","6.8 %","22.6 %","0.30",".307",".364",".651","1.015",".344","3.1",".329","-0.5","-0.2","-0.8","48","18.5",".411","153"
"Yankees","314","9.2 %","18.2 %","0.51",".279",".350",".618",".968",".339","4.8",".265","0.7","-0.1","0.0","59","19.5",".392","147"
"Braves","245","10.2 %","24.1 %","0.42",".286",".363",".512",".875",".226","6.3",".336","0.3","0.4","0.4","40","9.4",".364","125"
"Cubs","241","7.5 %","19.1 %","0.39",".290",".358",".502",".861",".212","2.9",".325","0.3","-0.1","0.1","39","9.0",".363","124"
"Blue Jays","266","8.6 %","27.8 %","0.31",".259",".323",".551",".875",".292","5.0",".303","-0.4","0.0","-1.1","43","9.2",".360","126"
"Red Sox","280","8.9 %","20.7 %","0.43",".275",".346",".502",".848",".227","3.0",".313","-0.2","-0.1","-0.8","43","8.0",".353","118"
"Nationals","228","7.9 %","22.8 %","0.35",".286",".351",".476",".827",".189","5.1",".338","-0.3","-0.2","0.0","34","5.5",".348","112"
"Padres","262","7.3 %","24.8 %","0.29",".265",".324",".504",".829",".239","5.3",".308","0.1","-0.1","0.2","39","5.8",".346","113"
"Mets","180","5.6 %","22.2 %","0.25",".259",".306",".530",".836",".271","3.4",".267","-0.3","0.0","0.1","26","3.3",".341","116"
"Marlins","231","6.1 %","21.6 %","0.28",".310",".357",".441",".798",".131","3.1",".380","-0.4","-0.3","0.3","33","4.2",".341","114"
"Royals","235","8.5 %","19.6 %","0.43",".243",".311",".509",".820",".266","6.1",".242","-0.1","-0.1","0.5","34","4.1",".340","110"
"Indians","264","10.2 %","18.9 %","0.54",".266",".342",".459",".801",".193","4.0",".301","-0.3","-0.1","0.0","38","4.3",".339","107"
"Giants","218","7.3 %","21.1 %","0.35",".261",".326",".472",".798",".211","4.8",".303","0.0","0.2","-0.1","30","2.6",".334","109"
"Diamondbacks","234","8.5 %","17.9 %","0.48",".273",".351",".434",".785",".161","3.5",".299","0.4","0.0","-0.2","32","2.5",".332","102"
"Cardinals","180","6.7 %","26.7 %","0.25",".278",".337",".444",".782",".167","5.7",".364","0.4","0.0","0.1","24","1.8",".332","107"
"Orioles","266","7.5 %","24.4 %","0.31",".263",".320",".458",".778",".196","4.7",".314","0.2","0.1","-0.2","35","1.2",".325","100"
"Tigers","265","7.9 %","23.4 %","0.34",".272",".333",".431",".764",".159","4.5",".333","0.0","-0.2","-0.8","34","1.1",".325","101"
"Rockies","271","7.4 %","21.8 %","0.34",".265",".325",".433",".757",".167","3.5",".311","-0.1","-0.2","0.5","34","0.2",".321","82"
"Twins","234","6.8 %","24.4 %","0.28",".264",".316",".444",".761",".181","2.4",".318","-0.3","0.2","-0.1","29","-0.4",".318","96"
"Pirates","227","4.4 %","18.9 %","0.23",".261",".301",".460",".761",".199","3.3",".281","0.0","0.0","-0.4","28","-0.8",".316","94"
"White Sox","227","5.3 %","24.2 %","0.22",".280",".333",".406",".739",".126","5.3",".362","0.1","0.0","0.2","28","-0.8",".316","98"
"Rays","241","7.9 %","20.3 %","0.39",".258",".326",".415",".741",".157","3.9",".296","-0.1","0.3","0.0","29","-1.0",".315","99"
"Athletics","194","9.8 %","25.8 %","0.38",".246",".330",".404",".733",".158","2.7",".310","0.3","-0.1","-0.1","23","-1.0",".314","98"
"Brewers","189","10.6 %","26.5 %","0.40",".233",".328",".380",".708",".147","4.9",".306","-0.2","0.1","0.3","21","-2.3",".306","85"
"Dodgers","183","8.2 %","22.4 %","0.37",".225",".296",".388",".684",".163","1.6",".267","0.1","0.2","-0.1","18","-5.5",".285","75"
"Angels","226","9.7 %","24.8 %","0.39",".204",".301",".337",".638",".133","2.2",".250","0.1","0.1","-0.6","21","-7.6",".281","75"
"Phillies","225","10.7 %","21.3 %","0.50",".222",".302",".338",".641",".116","4.5",".264","0.0","0.3","0.5","20","-8.5",".276","67"
"Mariners","173","5.8 %","37.0 %","0.16",".219",".263",".344",".607",".125","5.0",".333","0.5","0.2","-0.8","13","-9.1",".259","61"
"Rangers","211","9.5 %","28.0 %","0.34",".166",".256",".326",".582",".160","2.7",".183","0.1","0.0","0.3","14","-12.4",".252","45"
