"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Rockies","239","8.8 %","20.5 %","0.43",".322",".384",".578",".962",".256","6.1",".362","0.3","0.0","0.8","46","15.5",".395","132"
"Cubs","288","9.4 %","20.1 %","0.47",".296",".376",".580",".956",".284","4.1",".320","0.3","-0.2","-0.2","55","18.5",".394","144"
"Blue Jays","252","9.1 %","25.4 %","0.36",".299",".367",".518",".884",".219","4.3",".371","-0.4","0.1","-0.2","42","10.6",".369","131"
"Astros","204","13.7 %","18.6 %","0.74",".263",".368",".509",".876",".246","6.0",".272","-0.2","-0.2","0.7","34","8.4",".367","134"
"Mariners","260","14.6 %","22.3 %","0.66",".297",".398",".438",".836",".142","2.7",".368","0.8","0.5","-0.5","42","9.2",".361","129"
"Yankees","247","10.1 %","21.5 %","0.47",".265",".348",".489",".837",".224","3.2",".299","0.1","0.0","-0.6","38","6.8",".352","120"
"Orioles","293","7.8 %","19.1 %","0.41",".280",".346",".471",".817",".192","6.0",".318","0.4","-0.1","0.8","43","6.1",".344","113"
"White Sox","247","4.0 %","28.7 %","0.14",".302",".327",".504",".831",".203","3.3",".382","0.1","0.1","-1.2","36","4.9",".343","117"
"Twins","275","8.7 %","20.7 %","0.42",".267",".332",".490",".822",".223","1.9",".292","-0.1","0.3","-0.6","40","5.0",".341","113"
"Athletics","242","10.3 %","22.3 %","0.46",".243",".326",".500",".826",".257","4.7",".264","0.5","-0.2","0.3","35","4.2",".340","115"
"Indians","231","8.2 %","21.6 %","0.38",".273",".342",".415",".757",".141","4.2",".338","0.0","-0.1","-0.4","29","0.4",".322","97"
"Rays","199","7.5 %","24.1 %","0.31",".257",".307",".441",".748",".184","6.5",".297","-0.1","0.2","0.7","24","-1.4",".312","98"
"Cardinals","254","9.1 %","31.5 %","0.29",".219",".296",".424",".720",".205","5.9",".284","0.4","0.1","0.4","29","-3.3",".305","89"
"Marlins","222","7.2 %","18.0 %","0.40",".254",".315",".398",".713",".144","3.7",".295","-0.2","-0.3","-1.0","25","-3.0",".304","88"
"Giants","252","7.9 %","29.4 %","0.27",".265",".327",".385",".712",".119","3.5",".371","0.2","0.4","-0.6","28","-3.6",".303","89"
"Braves","232","10.3 %","22.8 %","0.45",".255",".329",".382",".711",".127","3.1",".315","0.0","0.3","-0.4","26","-3.6",".302","83"
"Padres","261","12.3 %","27.6 %","0.44",".205",".313",".375",".688",".170","3.1",".264","0.0","0.0","-1.9","28","-4.9",".298","83"
"Pirates","235","5.1 %","16.2 %","0.32",".273",".315",".373",".688",".100","4.1",".328","0.1","0.0","-1.0","25","-5.0",".295","81"
"Tigers","269","8.2 %","20.1 %","0.41",".245",".311",".373",".684",".129","4.1",".293","-0.5","-0.3","-0.2","27","-6.5",".292","78"
"Mets","216","9.3 %","17.1 %","0.54",".214",".301",".375",".676",".161","2.4",".224","-0.3","0.0","-0.1","22","-5.4",".291","85"
"Red Sox","217","11.1 %","21.2 %","0.52",".225",".316",".348",".664",".123","3.1",".268","-0.3","0.2","-0.4","22","-5.7",".289","73"
"Nationals","215","9.3 %","14.0 %","0.67",".238",".315",".354",".669",".116","4.8",".266","-0.3","-0.1","0.3","21","-5.7",".289","73"
"Brewers","246","8.9 %","33.7 %","0.27",".197",".279",".372",".650",".174","4.3",".268","0.0","0.0","0.3","22","-8.6",".279","68"
"Diamondbacks","210","5.7 %","20.0 %","0.29",".226",".284",".363",".647",".137","5.7",".267","0.5","-0.1","0.3","19","-7.8",".277","66"
"Rangers","183","8.2 %","27.3 %","0.30",".223",".290",".349",".639",".127","3.9",".286","-0.3","-0.2","0.3","16","-6.8",".277","62"
"Angels","214","6.1 %","27.6 %","0.22",".235",".296",".332",".627",".097","3.8",".316","0.1","-0.3","0.0","19","-8.3",".275","70"
"Phillies","183","6.0 %","27.9 %","0.22",".216",".275",".347",".622",".132","5.3",".277","0.3","0.1","0.5","14","-8.6",".266","60"
"Dodgers","192","5.2 %","27.1 %","0.19",".229",".276",".341",".617",".112","5.2",".304","0.2","0.3","0.5","14","-9.7",".261","63"
"Royals","261","6.1 %","31.4 %","0.20",".234",".282",".331",".612",".096","3.0",".342","-0.1","-0.1","-0.8","20","-13.3",".261","57"
"Reds","218","9.6 %","26.1 %","0.37",".192",".272",".326",".598",".135","3.4",".229","-0.4","0.0","-1.0","16","-11.1",".261","55"
