"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Braves","299","8.7 %","19.7 %","0.44",".332",".407",".576",".984",".244","4.8",".384","0.0","0.3","-0.9","60","22.6",".407","151"
"Rockies","274","6.6 %","20.4 %","0.32",".361",".410",".578",".987",".217","4.8",".429","0.2","-0.1","-0.4","55","20.6",".407","137"
"Padres","299","9.0 %","23.7 %","0.38",".309",".372",".532",".904",".223","7.2",".386","-0.1","-0.1","0.8","52","14.0",".374","133"
"Red Sox","315","7.6 %","22.2 %","0.34",".297",".357",".531",".888",".234","5.4",".343","-0.4","0.2","0.2","53","13.1",".368","127"
"Indians","254","9.4 %","18.5 %","0.51",".300",".364",".520",".883",".220","7.2",".337","0.4","0.0","1.7","42","10.4",".367","126"
"Athletics","234","8.5 %","17.1 %","0.50",".278",".355",".526",".881",".249","6.2",".297","0.2","0.0","0.5","39","9.5",".367","133"
"Pirates","248","7.3 %","13.3 %","0.55",".299",".350",".500",".850",".201","5.5",".328","-0.2","0.0","-0.6","37","5.4",".345","115"
"White Sox","187","8.0 %","24.6 %","0.33",".287",".348",".462",".810",".175","1.4",".350","0.1","0.0","-0.1","27","3.9",".344","117"
"Mets","239","10.0 %","20.9 %","0.48",".273",".356",".450",".805",".177","4.7",".320","-0.4","-0.2","1.1","35","4.6",".342","116"
"Yankees","231","10.4 %","22.5 %","0.46",".279",".355",".451",".806",".172","2.2",".331","-0.1","0.2","-0.8","33","4.3",".342","113"
"Dodgers","222","11.7 %","20.7 %","0.57",".254",".342",".472",".814",".218","2.4",".279","0.0","0.1","0.1","32","4.1",".341","111"
"Reds","217","8.8 %","24.0 %","0.37",".234",".315",".495",".809",".261","3.3",".254","-0.4","0.0","-0.5","30","3.0",".336","107"
"Angels","235","8.1 %","18.7 %","0.43",".246",".316",".498",".814",".251","3.6",".252","0.0","0.0","-0.3","33","3.0",".335","111"
"Nationals","144","4.9 %","21.5 %","0.23",".277",".317",".492",".809",".215","6.9",".298","0.0","0.0","0.3","20","1.8",".334","101"
"Astros","242","14.5 %","21.9 %","0.66",".240",".355",".407",".762",".167","3.2",".290","-0.2","0.1","0.0","33","2.4",".331","110"
"Twins","304","8.6 %","20.7 %","0.41",".261",".337",".434",".770",".173","1.4",".303","-0.4","0.2","-0.6","40","1.6",".326","101"
"Blue Jays","271","7.7 %","21.4 %","0.36",".256",".314",".463",".777",".207","5.0",".281","-0.1","0.0","0.5","35","1.2",".325","102"
"Diamondbacks","230","7.0 %","19.6 %","0.36",".250",".309",".457",".765",".207","3.5",".269","0.4","-0.1","0.1","28","-0.6",".317","94"
"Marlins","218","4.6 %","22.5 %","0.20",".277",".321",".406",".727",".129","3.2",".345","-0.4","-0.4","-0.4","26","-1.7",".311","93"
"Mariners","282","9.2 %","22.3 %","0.41",".242",".317",".395",".712",".153","3.5",".295","0.3","0.2","-1.0","31","-4.1",".303","91"
"Giants","215","9.3 %","23.3 %","0.40",".246",".313",".377",".690",".131","5.2",".307","0.0","0.2","-0.2","23","-4.4",".296","83"
"Royals","268","6.7 %","24.3 %","0.28",".241",".292",".396",".688",".155","5.1",".291","-0.4","0.1","1.1","27","-6.5",".292","78"
"Rangers","269","11.5 %","27.5 %","0.42",".213",".317",".352",".669",".139","5.1",".283","-0.1","0.3","1.2","27","-6.6",".291","71"
"Rays","255","5.5 %","23.1 %","0.24",".257",".306",".367",".673",".110","4.1",".326","0.2","0.1","-0.6","25","-6.9",".288","80"
"Cubs","220","5.5 %","21.8 %","0.25",".234",".284",".378",".663",".144","2.0",".265","0.2","-0.2","-0.3","20","-7.5",".281","69"
"Cardinals","251","8.0 %","22.7 %","0.35",".205",".276",".384",".660",".179","5.4",".225","0.1","0.0","1.5","23","-8.5",".281","73"
"Brewers","239","8.4 %","26.8 %","0.31",".216",".286",".362",".647",".146","3.7",".264","0.0","-0.2","0.7","21","-8.6",".278","67"
"Orioles","263","6.8 %","21.7 %","0.32",".229",".287",".350",".637",".121","4.2",".275","-0.2","0.0","-0.4","23","-10.1",".275","67"
"Phillies","145","9.0 %","22.1 %","0.41",".203",".280",".344",".623",".141","2.6",".237","0.1","0.1","-0.3","12","-6.2",".270","64"
"Tigers","215","7.9 %","27.9 %","0.28",".183",".252",".298",".551",".115","4.8",".248","-0.3","0.0","-0.8","12","-15.0",".239","43"
