"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Pirates","256","9.8 %","14.1 %","0.69",".327",".391",".565",".956",".238","4.1",".344","-0.2","0.0","-0.2","48","16.0",".392","145"
"Yankees","191","9.4 %","23.0 %","0.41",".306",".374",".547",".921",".241","3.8",".353","-0.2","0.2","-0.1","34","10.2",".382","141"
"Padres","207","11.1 %","21.3 %","0.52",".275",".366",".528",".894",".253","4.7",".301","0.0","-0.1","0.4","35","9.1",".371","130"
"Orioles","199","10.6 %","23.1 %","0.46",".286",".359",".503",".861",".217","5.5",".341","-0.2","0.0","0.3","32","6.7",".359","123"
"Blue Jays","236","7.6 %","25.8 %","0.30",".293",".345",".507",".852",".214","3.8",".354","-0.1","0.0","0.0","37","7.0",".354","122"
"Rangers","223","7.2 %","23.3 %","0.31",".291",".339",".518",".857",".226","4.0",".338","-0.1","0.2","-0.8","34","6.1",".352","111"
"Mets","277","6.9 %","17.7 %","0.39",".279",".332",".502",".834",".223","2.9",".291","-0.5","-0.2","0.0","42","6.7",".348","119"
"Red Sox","198","8.1 %","19.2 %","0.42",".296",".359",".475",".833",".179","3.2",".350","-0.3","0.0","-0.1","30","4.7",".347","113"
"Dodgers","288","9.0 %","18.8 %","0.48",".263",".337",".510",".847",".247","3.8",".278","0.1","0.2","0.5","43","6.8",".347","115"
"Astros","232","6.9 %","15.5 %","0.44",".291",".339",".488",".827",".197","1.5",".305","-0.4","-0.1","-0.4","34","4.9",".344","118"
"Phillies","270","10.4 %","23.7 %","0.44",".243",".328",".494",".822",".251","4.5",".266","0.2","0.2","0.3","38","4.5",".339","108"
"Indians","216","6.5 %","22.2 %","0.29",".268",".321",".455",".775",".187","4.3",".315","0.2","-0.3","-0.2","28","1.3",".327","100"
"Cubs","249","8.4 %","23.7 %","0.36",".259",".327",".433",".760",".174","5.8",".316","0.3","-0.2","-0.2","32","0.3",".321","96"
"Angels","226","8.8 %","19.5 %","0.45",".276",".341",".409",".750",".133","2.1",".314","-0.1","-0.1","-0.4","29","0.1",".321","102"
"Nationals","236","8.1 %","21.6 %","0.37",".252",".323",".424",".747",".171","6.0",".289","0.1","-0.1","0.6","29","-0.7",".317","91"
"Mariners","241","10.4 %","21.6 %","0.48",".240",".328",".399",".727",".159","5.6",".294","0.2","0.2","-0.2","29","-1.5",".313","98"
"Rockies","275","6.5 %","27.3 %","0.24",".261",".307",".447",".753",".186","5.5",".331","0.2","-0.1","-0.4","33","-1.8",".312","77"
"Braves","269","8.2 %","26.0 %","0.31",".230",".301",".440",".741",".210","5.3",".267","0.0","0.2","1.1","32","-2.0",".311","89"
"White Sox","225","4.4 %","26.2 %","0.17",".269",".311",".418",".729",".149","3.6",".343","0.4","0.2","-0.1","26","-2.3",".308","92"
"Reds","179","8.4 %","26.8 %","0.31",".242",".309",".410",".719",".168","4.2",".306","-0.2","0.0","-0.4","20","-2.1",".306","84"
"Royals","230","5.7 %","25.7 %","0.22",".252",".314",".405",".719",".152","3.5",".329","-0.3","-0.1","0.1","26","-3.3",".303","86"
"Twins","258","5.8 %","22.5 %","0.26",".257",".314",".397",".711",".139","2.8",".308","-0.4","0.1","-1.0","29","-3.7",".303","86"
"Marlins","217","6.9 %","25.8 %","0.27",".250",".309",".405",".714",".155","4.2",".319","-0.5","-0.4","0.1","24","-3.1",".303","89"
"Athletics","216","6.9 %","21.3 %","0.33",".218",".287",".426",".713",".208","3.0",".229","0.2","0.0","-0.1","23","-4.1",".298","89"
"Brewers","214","8.9 %","28.5 %","0.31",".228",".296",".404",".700",".176","2.7",".294","0.0","0.0","-0.6","22","-4.5",".296","79"
"Diamondbacks","262","7.6 %","17.6 %","0.43",".251",".307",".368",".675",".117","5.2",".289","0.5","0.0","1.5","26","-7.0",".289","75"
"Giants","251","8.0 %","17.5 %","0.45",".225",".289",".392",".681",".167","3.4",".253","0.1","0.0","-0.8","24","-7.2",".287","77"
"Rays","254","6.7 %","22.4 %","0.30",".199",".280",".332",".611",".133","4.2",".236","0.3","0.3","0.1","20","-11.6",".267","67"
"Cardinals","183","6.0 %","20.8 %","0.29",".228",".275",".327",".602",".099","4.8",".282","0.3","0.0","0.3","13","-9.8",".258","60"
"Tigers","212","6.6 %","23.1 %","0.29",".204",".259",".311",".571",".107","2.5",".250","-0.1","0.1","0.1","13","-13.2",".248","50"
