"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","110","327","16","64","61","3","10.1 %","20.2 %",".257",".370",".322",".391",".579",".403","155","0.4","23.3","0.1","3.4"
"Twins","101","286","20","47","45","0","12.2 %","15.0 %",".299",".275",".290",".384",".589",".398","151","-0.6","18.0","-1.7","2.6"
"Reds","111","282","11","43","43","5","7.8 %","24.8 %",".202",".399",".317",".381",".520",".377","133","-0.8","11.3","1.0","2.1"
"Astros","101","261","17","39","39","2","7.7 %","21.5 %",".274",".278",".265",".335",".538",".362","129","-0.1","9.7","-0.3","1.8"
"Cardinals","106","274","15","48","46","8","8.4 %","25.5 %",".255",".296",".259",".326",".514",".346","116","1.5","6.9","1.4","1.7"
"Dodgers","90","229","11","33","32","2","12.7 %","19.7 %",".207",".278",".258",".349",".465",".343","115","0.6","5.0","2.2","1.4"
"Nationals","100","270","7","38","36","5","8.9 %","19.6 %",".172",".346",".291",".356",".463",".345","110","0.9","4.2","1.4","1.4"
"Orioles","89","231","14","34","32","1","6.5 %","28.6 %",".251",".348",".284",".339",".536",".363","125","-0.4","6.9","-2.4","1.2"
"Brewers","110","272","10","43","42","4","10.7 %","24.6 %",".202",".319",".261",".343",".462",".335","105","-0.1","1.6","2.2","1.2"
"Diamondbacks","102","265","5","31","30","6","12.5 %","19.2 %",".153",".314",".262",".352",".415",".326","99","1.6","1.1","2.5","1.2"
"Padres","85","239","7","27","27","4","11.7 %","24.3 %",".178",".329",".267",".350",".446",".335","106","-0.3","1.6","2.2","1.1"
"Mariners","84","220","6","29","27","2","7.7 %","25.5 %",".136",".358",".278",".339",".414",".324","106","0.4","1.9","-0.7","0.9"
"Indians","92","265","6","33","33","7","7.9 %","19.6 %",".162",".313",".268",".327",".430",".318","93","0.2","-2.4","1.9","0.9"
"Braves","91","232","4","22","22","9","9.1 %","27.6 %",".116",".381",".275",".353",".391",".323","97","1.1","-0.2","1.4","0.8"
"Red Sox","98","266","12","40","39","1","7.5 %","21.4 %",".202",".270",".243",".308",".444",".317","92","-0.6","-3.5","0.8","0.7"
"Phillies","90","256","6","23","22","2","6.6 %","24.6 %",".143",".288",".230",".298",".374",".287","75","0.9","-7.8","3.0","0.3"
"Angels","90","221","8","25","24","3","6.8 %","22.2 %",".203",".250",".223",".276",".426",".292","83","0.3","-4.7","0.3","0.3"
"Royals","78","220","7","23","21","2","8.6 %","22.7 %",".173",".279",".234",".307",".406",".303","84","-0.5","-5.0","-0.3","0.2"
"Cubs","95","227","8","25","24","3","5.7 %","28.2 %",".170",".300",".236",".286",".406",".290","76","0.2","-7.2","1.9","0.2"
"Pirates","94","241","2","23","22","2","8.3 %","18.3 %",".121",".314",".257",".331",".379",".303","87","-0.7","-5.1","-1.5","0.1"
"Athletics","104","270","6","26","24","3","7.8 %","26.3 %",".127",".284",".221",".289",".348",".276","73","0.2","-9.4","0.0","0.0"
"White Sox","89","261","7","28","26","4","5.0 %","31.0 %",".151",".325",".237",".281",".388",".284","77","0.8","-7.1","-2.1","0.0"
"Giants","113","301","5","22","20","1","7.0 %","25.2 %",".129",".290",".224",".290",".353",".274","70","-0.4","-12.6","1.5","-0.1"
"Mets","99","254","10","22","21","1","7.1 %","26.0 %",".172",".250",".211",".277",".384",".279","73","-1.5","-10.8","0.8","-0.2"
"Rays","121","293","6","21","21","3","11.9 %","27.3 %",".132",".246",".187",".287",".319",".267","66","0.5","-12.3","-0.9","-0.3"
"Rangers","82","216","11","20","20","3","3.2 %","29.2 %",".193",".261",".222",".250",".415",".276","60","1.0","-10.0","-1.1","-0.3"
"Rockies","82","226","3","18","17","4","8.4 %","27.0 %",".133",".314",".232",".299",".365",".284","58","0.6","-12.1","-0.5","-0.5"
"Blue Jays","98","252","7","27","26","0","7.1 %","27.4 %",".130",".265",".208",".274",".338",".266","62","-1.1","-13.4","-1.1","-0.5"
"Tigers","91","238","6","15","13","2","5.0 %","31.5 %",".135",".291",".212",".265",".347",".259","57","0.3","-12.9","-3.1","-0.7"
"Marlins","96","243","6","19","17","1","4.1 %","30.5 %",".128",".245",".186",".232",".314",".235","44","-0.9","-19.1","1.2","-1.0"
