"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","96","280","23","58","57","5","10.4 %","17.1 %",".357",".320",".321",".396",".679",".437","178","1.2","29.0","1.5","3.9"
"Astros","79","242","15","54","54","2","11.6 %","16.5 %",".321",".335",".325",".401",".646",".425","173","-0.1","22.4","-0.6","2.9"
"Mets","112","305","17","51","48","2","7.9 %","21.6 %",".256",".309",".278",".349",".535",".367","132","-0.8","12.0","1.3","2.3"
"Braves","98","280","14","41","38","4","10.4 %","23.2 %",".225",".335",".285",".362",".510",".365","124","0.9","9.7","1.5","2.0"
"Cubs","107","261","13","37","36","2","7.3 %","17.2 %",".232",".322",".300",".358",".532",".370","128","0.1","9.5","2.2","2.0"
"Rays","86","245","12","34","31","4","12.2 %","16.7 %",".218",".289",".275",".369",".493",".363","132","0.9","10.8","-0.9","1.8"
"Diamondbacks","88","231","9","42","41","4","13.4 %","18.2 %",".203",".315",".281",".389",".484",".368","125","0.5","8.0","2.7","1.8"
"Blue Jays","100","278","17","37","35","3","6.5 %","27.7 %",".265",".331",".276",".326",".541",".359","125","-0.8","7.9","-1.2","1.6"
"Phillies","106","294","10","33","29","8","9.5 %","19.4 %",".164",".308",".267",".342",".431",".328","100","1.6","1.3","3.5","1.4"
"Athletics","89","227","9","34","30","2","12.3 %","23.3 %",".190",".285",".243",".354",".434",".338","113","-0.4","3.4","1.2","1.2"
"Twins","99","275","15","48","48","1","6.9 %","23.6 %",".223",".305",".271",".324",".494",".340","111","0.1","4.0","-1.4","1.2"
"White Sox","113","340","7","42","42","1","6.5 %","24.4 %",".136",".368",".285",".339",".421",".324","104","-0.5","1.0","-2.0","1.1"
"Dodgers","99","250","9","38","38","1","7.2 %","22.8 %",".198",".311",".260",".320",".458",".328","103","0.6","1.4","1.3","1.0"
"Rockies","72","185","11","25","22","0","7.0 %","16.2 %",".251",".313",".304",".351",".556",".375","118","-1.2","3.1","0.2","0.9"
"Tigers","98","281","4","30","26","4","9.6 %","19.9 %",".140",".344",".280",".350",".420",".330","104","0.6","1.9","-2.6","0.9"
"Padres","84","228","9","29","29","2","7.0 %","27.6 %",".165",".346",".272",".324",".437",".322","99","-0.2","-0.6","1.7","0.8"
"Indians","92","239","9","28","28","5","6.7 %","18.4 %",".214",".275",".256",".307",".470",".322","95","0.2","-1.4","1.0","0.8"
"Nationals","81","232","7","28","25","5","10.3 %","17.7 %",".156",".261",".236",".333",".392",".311","88","0.2","-3.8","1.9","0.5"
"Reds","90","221","8","31","29","5","9.0 %","19.9 %",".152",".307",".267",".344",".419",".325","93","-1.6","-3.8","1.5","0.5"
"Marlins","104","264","6","21","21","3","7.2 %","22.0 %",".165",".297",".245",".312",".409",".304","89","-1.3","-5.1","0.8","0.4"
"Red Sox","112","299","12","30","29","1","8.4 %","24.1 %",".179",".275",".234",".301",".414",".303","82","-0.3","-7.0","0.1","0.4"
"Pirates","91","226","7","28","28","5","9.3 %","18.1 %",".158",".266",".238",".313",".396",".305","87","0.8","-3.0","-0.6","0.4"
"Brewers","105","268","8","29","26","1","5.6 %","27.2 %",".146",".320",".252",".299",".398",".295","79","-0.3","-8.0","2.5","0.3"
"Orioles","105","259","8","28","27","2","9.3 %","19.3 %",".172",".274",".241",".317",".414",".312","91","0.3","-2.7","-3.3","0.3"
"Giants","113","261","4","18","18","1","5.4 %","21.1 %",".127",".306",".249",".295",".376",".286","78","0.2","-7.6","1.3","0.2"
"Royals","83","223","10","27","25","3","5.8 %","22.0 %",".183",".268",".240",".285",".423",".298","82","-0.7","-5.7","-1.4","0.1"
"Angels","75","178","7","15","15","1","9.0 %","31.5 %",".169",".245",".194",".270",".363",".271","69","-0.3","-7.6","0.2","-0.1"
"Cardinals","83","217","4","15","14","4","6.5 %","27.6 %",".102",".291",".218",".279",".320",".262","61","1.2","-10.3","0.8","-0.2"
"Rangers","81","213","6","21","20","2","6.1 %","26.8 %",".178",".280",".225",".280",".403",".286","67","0.1","-8.9","-2.0","-0.3"
"Mariners","68","171","4","10","9","4","11.7 %","34.5 %",".121",".186",".134",".241",".255",".225","39","1.3","-12.3","-1.0","-0.7"
