"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Dodgers","47","150","13","34","34","1","14.0 %","14.0 %",".364",".333",".347",".459",".711",".475","195","-0.2","18.5","1.5","2.4"
"Mariners","44","121","9","24","23","3","9.9 %","24.0 %",".337",".304",".288",".364",".625",".398","155","0.5","9.1","-1.9","1.1"
"Cubs","30","88","4","18","17","1","17.0 %","13.6 %",".254",".321",".310",".432",".563",".416","158","-0.3","6.5","0.0","0.9"
"Phillies","31","73","6","18","18","1","15.1 %","24.7 %",".355",".263",".258",".370",".613",".389","149","-0.2","4.4","0.8","0.7"
"Cardinals","43","118","6","15","14","1","8.5 %","27.1 %",".219",".299",".248",".319",".467",".328","105","0.2","0.9","1.4","0.6"
"Yankees","27","80","3","10","9","0","17.5 %","21.3 %",".172",".356",".297",".425",".469",".385","143","-0.4","4.0","-1.0","0.6"
"Brewers","44","105","8","14","14","0","8.6 %","21.0 %",".266",".231",".245",".314",".511",".338","108","-0.5","0.1","1.0","0.4"
"Braves","32","76","3","10","10","2","13.2 %","23.7 %",".212",".311",".258",".355",".470",".350","115","0.1","1.5","0.6","0.4"
"Rangers","30","78","4","12","12","0","17.9 %","25.6 %",".234",".300",".250",".385",".484",".370","125","-0.8","1.5","-0.2","0.4"
"Diamondbacks","42","126","7","15","15","1","7.1 %","25.4 %",".243",".244",".226",".278",".470",".301","85","0.3","-2.5","1.9","0.3"
"Royals","29","75","0","13","12","3","10.7 %","14.7 %",".127",".283",".238",".338",".365",".307","91","0.6","-0.4","0.4","0.3"
"Mets","30","80","1","13","12","0","10.0 %","28.8 %",".127",".383",".268",".342",".394",".319","99","-0.6","-0.8","0.2","0.2"
"Red Sox","45","119","4","16","12","3","5.9 %","22.7 %",".155",".300",".255",".303",".409",".302","82","0.5","-2.3","-0.1","0.2"
"Astros","39","109","4","8","8","1","8.3 %","22.9 %",".162",".286",".242",".312",".404",".307","94","-1.4","-2.4","-0.1","0.1"
"Athletics","42","102","4","10","10","1","6.9 %","14.7 %",".172",".227",".226",".284",".398",".289","82","0.1","-2.4","0.0","0.1"
"Padres","45","97","2","8","8","3","5.2 %","27.8 %",".133",".323",".244",".289",".378",".284","76","0.2","-3.1","0.9","0.1"
"Giants","46","107","1","4","4","1","5.6 %","24.3 %",".103",".271",".206",".280",".309",".261","62","-0.1","-5.6","2.4","0.0"
"Reds","16","34","2","5","5","0","8.8 %","23.5 %",".290",".190",".194",".265",".484",".308","90","-0.6","-1.3","0.3","0.0"
"Nationals","31","75","1","8","8","4","5.3 %","33.3 %",".119",".310",".209",".280",".328",".265","62","0.8","-3.4","0.4","-0.1"
"Pirates","14","39","1","3","3","0","17.9 %","28.2 %",".097",".211",".161",".316",".258",".270","62","0.0","-2.1","0.0","-0.1"
"Rockies","41","117","1","15","14","1","6.0 %","22.2 %",".130",".329",".259",".308",".389",".297","68","0.2","-5.0","0.3","-0.1"
"Marlins","48","105","4","11","11","0","4.8 %","18.1 %",".165",".240",".227",".276",".392",".283","76","-1.3","-4.7","0.4","-0.1"
"White Sox","31","74","2","9","9","1","8.1 %","20.3 %",".104",".240",".209",".284",".313",".264","63","0.2","-3.3","-1.0","-0.2"
"Orioles","32","72","0","7","6","2","2.8 %","25.0 %",".043",".327",".243",".264",".286",".239","45","0.3","-5.0","-0.7","-0.3"
"Angels","41","108","0","8","8","0","9.3 %","12.0 %",".052",".226",".198",".278",".250",".235","46","-0.4","-8.0","0.4","-0.4"
"Rays","42","98","2","8","8","4","3.1 %","38.8 %",".109",".288",".185",".227",".293",".225","40","0.9","-7.1","-0.2","-0.4"
"Blue Jays","39","102","1","9","8","0","7.8 %","24.5 %",".077",".215",".165",".248",".242",".222","36","0.0","-8.6","-0.2","-0.5"
"Twins","26","63","0","3","3","0","6.3 %","25.4 %",".089",".150",".107",".206",".196",".180","7","-0.1","-7.9","-0.1","-0.6"
"Indians","32","64","1","2","2","0","6.3 %","40.6 %",".068",".152",".102",".156",".169",".147","-10","0.0","-10.0","0.1","-0.7"
"Tigers","39","104","1","2","2","0","9.6 %","35.6 %",".076",".185",".120",".221",".196",".195","16","-0.7","-12.2","-0.9","-0.9"
