"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cardinals","126","303","8","43","41","8","8.9 %","19.5 %",".175",".294",".253",".326",".428",".320","99","1.8","1.4","4.4","1.5"
"Dodgers","105","224","19","36","36","2","7.6 %","19.2 %",".315",".220",".246",".311",".562",".355","123","0.6","7.4","0.9","1.5"
"Royals","88","231","6","31","28","9","10.0 %","21.2 %",".146",".377",".306",".378",".451",".355","120","0.3","6.0","0.6","1.4"
"Athletics","93","232","9","39","39","1","14.2 %","20.7 %",".228",".248",".223",".349",".451",".340","116","0.1","4.7","1.4","1.4"
"Mets","98","232","10","32","30","3","9.9 %","18.1 %",".191",".294",".270",".345",".461",".340","117","-0.3","4.9","0.9","1.3"
"Diamondbacks","98","237","7","32","31","3","8.9 %","24.1 %",".164",".342",".272",".343",".437",".330","102","0.7","1.1","3.4","1.2"
"Braves","89","207","11","31","29","8","14.5 %","27.1 %",".241",".241",".213",".333",".454",".332","104","1.4","2.3","1.6","1.0"
"White Sox","99","273","8","36","36","2","9.9 %","26.0 %",".184",".325",".255",".337",".439",".330","108","0.0","2.6","-1.8","1.0"
"Rays","122","251","6","33","31","9","7.6 %","18.7 %",".162",".302",".261",".335",".423",".322","104","0.7","2.0","-0.7","1.0"
"Pirates","102","236","7","33","29","1","9.7 %","20.3 %",".175",".325",".272",".359",".447",".339","112","-0.5","3.1","-0.8","1.0"
"Phillies","118","269","12","35","34","5","7.1 %","26.0 %",".224",".285",".241",".296",".465",".314","90","1.1","-2.7","3.1","0.9"
"Angels","99","229","11","27","26","4","10.0 %","22.7 %",".217",".255",".232",".311",".448",".319","102","0.2","0.5","0.0","0.8"
"Mariners","98","246","8","27","27","9","10.6 %","27.6 %",".153",".288",".223",".321",".377",".305","92","2.2","-0.4","0.0","0.8"
"Cubs","103","223","8","24","24","4","12.6 %","23.8 %",".193",".266",".225",".341",".417",".323","99","0.2","-0.5","1.2","0.8"
"Yankees","82","215","11","25","25","1","11.2 %","24.7 %",".223",".240",".218",".312",".441",".319","98","0.4","-0.2","-0.4","0.7"
"Brewers","111","235","10","25","25","7","12.3 %","28.9 %",".168",".280",".223",".325",".391",".309","87","1.0","-3.3","2.6","0.7"
"Nationals","110","259","10","36","34","3","7.7 %","22.8 %",".187",".283",".243",".310",".430",".314","90","-0.1","-3.9","1.4","0.6"
"Padres","92","222","7","22","22","3","9.9 %","23.0 %",".146",".279",".232",".315",".379",".301","87","0.0","-4.2","2.1","0.5"
"Astros","95","233","9","27","24","4","7.7 %","22.7 %",".201",".255",".225",".296",".426",".304","91","-0.2","-2.8","-0.4","0.5"
"Marlins","92","235","6","25","22","2","9.8 %","22.1 %",".150",".280",".232",".316",".382",".301","87","-0.6","-4.9","1.5","0.4"
"Indians","111","274","6","36","34","5","11.3 %","27.0 %",".136",".308",".234",".326",".370",".301","82","-0.1","-6.6","0.5","0.4"
"Twins","119","279","6","29","28","0","10.8 %","24.4 %",".115",".318",".246",".341",".361",".309","90","-0.4","-3.8","-2.8","0.3"
"Tigers","107","267","6","28","28","1","3.4 %","26.6 %",".124",".364",".279",".309",".402",".303","85","-1.0","-6.2","-1.3","0.2"
"Rangers","107","260","9","31","29","1","6.5 %","25.0 %",".165",".311",".253",".315",".418",".313","84","-1.2","-6.4","-2.4","0.0"
"Red Sox","100","210","9","23","23","0","10.5 %","23.8 %",".188",".228",".204",".292",".392",".290","74","-0.6","-8.0","0.4","0.0"
"Reds","130","296","11","28","28","1","9.8 %","28.7 %",".173",".251",".204",".291",".377",".287","72","-0.6","-11.7","1.7","0.0"
"Orioles","120","255","7","23","22","3","4.3 %","19.6 %",".129",".285",".250",".280",".379",".278","69","0.6","-9.6","-3.2","-0.4"
"Giants","114","257","7","20","19","2","8.6 %","24.5 %",".115",".242",".200",".268",".315",".252","56","0.8","-14.5","1.6","-0.4"
"Rockies","97","219","7","20","19","3","7.8 %","26.0 %",".162",".259",".212",".280",".374",".280","58","0.8","-12.5","0.6","-0.5"
"Blue Jays","89","202","5","12","12","2","6.9 %","35.1 %",".148",".202",".148",".218",".295",".222","33","0.1","-17.4","-0.8","-1.1"
