"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Pirates","93","256","11","45","45","2","9.8 %","14.1 %",".238",".344",".327",".391",".565",".392","145","-0.4","14.7","-2.8","2.0"
"Dodgers","110","288","15","42","40","3","9.0 %","18.8 %",".247",".278",".263",".337",".510",".347","115","0.7","6.3","3.0","1.8"
"Padres","76","207","12","34","34","7","11.1 %","21.3 %",".253",".301",".275",".366",".528",".371","130","0.3","8.3","1.3","1.6"
"Mets","100","277","15","34","34","3","6.9 %","17.7 %",".223",".291",".279",".332",".502",".348","119","-0.7","6.0","1.2","1.6"
"Yankees","71","191","11","33","33","0","9.4 %","23.0 %",".241",".353",".306",".374",".547",".382","141","-0.1","9.8","-0.6","1.6"
"Phillies","109","270","15","40","40","2","10.4 %","23.7 %",".251",".266",".243",".328",".494",".339","108","0.6","3.2","3.1","1.5"
"Blue Jays","86","236","12","38","35","3","7.6 %","25.8 %",".214",".354",".293",".345",".507",".354","122","0.0","6.5","-1.1","1.3"
"Astros","88","232","11","23","23","1","6.9 %","15.5 %",".197",".305",".291",".339",".488",".344","118","-0.9","4.5","-0.6","1.2"
"Orioles","72","199","8","32","32","4","10.6 %","23.1 %",".217",".341",".286",".359",".503",".359","123","0.1","5.9","-1.9","1.1"
"Red Sox","74","198","5","27","25","2","8.1 %","19.2 %",".179",".350",".296",".359",".475",".347","113","-0.4","3.0","0.5","1.0"
"Rangers","75","223","10","30","29","3","7.2 %","23.3 %",".226",".338",".291",".339",".518",".352","111","-0.8","2.4","-1.0","0.9"
"Cubs","103","249","8","32","28","4","8.4 %","23.7 %",".174",".316",".259",".327",".433",".321","96","-0.1","-1.5","1.6","0.8"
"Indians","87","216","8","24","23","4","6.5 %","22.2 %",".187",".315",".268",".321",".455",".327","100","-0.3","-0.5","0.7","0.8"
"Braves","106","269","13","41","40","6","8.2 %","26.0 %",".210",".267",".230",".301",".440",".311","89","1.3","-2.6","1.7","0.8"
"Angels","88","226","8","28","28","1","8.8 %","19.5 %",".133",".314",".276",".341",".409",".321","102","-0.6","-0.4","-0.3","0.7"
"Mariners","86","241","5","32","30","2","10.4 %","21.6 %",".159",".294",".240",".328",".399",".313","98","0.2","-0.6","-0.6","0.7"
"Nationals","83","236","9","36","33","6","8.1 %","21.6 %",".171",".289",".252",".323",".424",".317","91","0.6","-2.5","0.8","0.6"
"Athletics","87","216","11","25","24","2","6.9 %","21.3 %",".208",".229",".218",".287",".426",".298","89","0.0","-3.2","1.0","0.5"
"Diamondbacks","104","262","5","33","31","8","7.6 %","17.6 %",".117",".289",".251",".307",".368",".289","75","2.0","-6.8","2.7","0.4"
"Marlins","88","217","6","28","27","1","6.9 %","25.8 %",".155",".319",".250",".309",".405",".303","89","-0.8","-4.1","1.4","0.4"
"White Sox","90","225","7","31","30","2","4.4 %","26.2 %",".149",".343",".269",".311",".418",".308","92","0.4","-2.0","-2.7","0.3"
"Royals","80","230","5","24","24","3","5.7 %","25.7 %",".152",".329",".252",".314",".405",".303","86","-0.4","-4.6","-0.7","0.3"
"Brewers","87","214","7","24","21","2","8.9 %","28.5 %",".176",".294",".228",".296",".404",".296","79","-0.6","-6.9","2.4","0.2"
"Reds","72","179","6","18","18","3","8.4 %","26.8 %",".168",".306",".242",".309",".410",".306","84","-0.6","-4.6","0.6","0.2"
"Giants","100","251","6","23","22","1","8.0 %","17.5 %",".167",".253",".225",".289",".392",".287","77","-0.7","-8.3","1.5","0.1"
"Twins","88","258","8","27","26","0","5.8 %","22.5 %",".139",".308",".257",".314",".397",".303","86","-1.3","-5.8","-2.2","0.1"
"Rockies","104","275","9","38","36","3","6.5 %","27.3 %",".186",".331",".261",".307",".447",".312","77","-0.3","-9.4","-0.2","-0.1"
"Rays","88","254","6","23","23","1","6.7 %","22.4 %",".133",".236",".199",".280",".332",".267","67","0.7","-10.3","0.2","-0.1"
"Cardinals","69","183","2","12","10","2","6.0 %","20.8 %",".099",".282",".228",".275",".327",".258","60","0.6","-9.1","2.1","-0.1"
"Tigers","87","212","4","9","8","1","6.6 %","23.1 %",".107",".250",".204",".259",".311",".248","50","0.0","-13.9","-2.9","-0.9"
