"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","93","307","17","64","62","6","11.4 %","16.0 %",".290",".362",".340",".421",".630",".431","165","-0.6","25.5","2.9","3.7"
"Mariners","88","246","13","41","37","7","12.2 %","19.1 %",".278",".289",".269",".367",".547",".379","142","2.3","15.3","-1.4","2.2"
"Cardinals","101","257","9","40","37","3","13.2 %","18.7 %",".167",".298",".264",".369",".431",".345","114","0.6","5.2","4.1","1.7"
"Angels","108","293","10","36","35","3","9.9 %","19.8 %",".188",".314",".272",".346",".460",".340","115","0.3","5.7","1.3","1.7"
"Astros","94","262","9","32","31","1","11.5 %","18.7 %",".198",".312",".273",".364",".471",".354","125","-1.0","7.3","-0.4","1.6"
"Brewers","87","238","9","27","27","2","11.3 %","20.2 %",".185",".315",".273",".367",".459",".350","115","0.0","4.3","2.5","1.4"
"Red Sox","83","201","7","33","32","1","8.5 %","19.9 %",".213",".351",".303",".362",".517",".366","125","-0.9","5.2","0.9","1.3"
"Twins","85","232","11","38","38","1","6.0 %","24.1 %",".247",".329",".279",".328",".526",".352","118","0.2","5.7","-1.5","1.2"
"Yankees","75","232","12","24","24","0","5.2 %","28.9 %",".220",".343",".275",".315",".495",".335","110","0.0","2.8","1.1","1.2"
"Dodgers","89","221","9","28","28","3","11.8 %","27.6 %",".212",".301",".238",".332",".451",".327","103","0.8","1.5","1.6","1.0"
"Athletics","73","177","7","23","22","0","9.0 %","20.3 %",".209",".296",".259",".335",".468",".340","116","-0.3","3.1","0.1","0.9"
"Phillies","74","207","2","30","29","1","15.9 %","23.2 %",".157",".311",".233",".359",".390",".325","99","-0.1","-0.7","2.2","0.8"
"Cubs","92","220","9","30","29","2","12.7 %","22.3 %",".190",".265",".233",".333",".423",".323","97","0.0","-1.1","2.0","0.8"
"Orioles","97","257","12","33","31","3","10.1 %","17.9 %",".208",".244",".235",".336",".443",".332","106","-0.1","1.9","-3.0","0.8"
"Tigers","91","269","10","30","29","2","5.6 %","30.9 %",".172",".375",".280",".320",".452",".324","100","-0.5","-0.5","-1.2","0.8"
"Marlins","92","235","6","31","30","2","6.0 %","21.7 %",".148",".331",".273",".328",".421",".320","100","-0.4","-0.5","0.2","0.7"
"Rays","102","260","9","32","30","4","8.5 %","19.6 %",".179",".261",".235",".304",".415",".302","90","1.0","-2.3","-1.1","0.6"
"Braves","91","239","9","29","28","5","9.6 %","25.5 %",".193",".255",".213",".306",".406",".304","83","0.4","-5.3","2.6","0.5"
"Giants","80","188","8","25","24","1","5.3 %","26.6 %",".205",".294",".244",".287",".449",".307","91","-0.4","-2.7","0.9","0.4"
"Mets","93","238","6","32","32","3","5.9 %","19.7 %",".164",".299",".255",".305",".418",".302","90","-0.9","-4.2","0.6","0.4"
"White Sox","92","251","7","30","29","1","3.2 %","25.9 %",".166",".327",".260",".290",".426",".300","87","0.6","-3.6","-2.4","0.3"
"Indians","86","213","7","21","21","3","8.0 %","23.5 %",".160",".270",".227",".289",".387",".289","74","0.2","-7.2","2.0","0.2"
"Reds","88","217","5","15","15","4","7.8 %","30.4 %",".112",".328",".235",".306",".347",".286","72","0.4","-8.0","1.8","0.1"
"Rockies","99","266","6","32","30","3","7.5 %","23.3 %",".113",".322",".261",".321",".374",".300","69","-0.3","-11.4","1.5","-0.1"
"Diamondbacks","87","206","7","22","22","3","9.7 %","21.4 %",".179",".194",".179",".259",".359",".262","57","0.3","-11.7","2.0","-0.3"
"Blue Jays","91","214","7","17","17","1","8.4 %","27.1 %",".159",".238",".195",".266",".354",".267","63","-0.7","-10.8","-0.7","-0.4"
"Pirates","109","245","5","24","23","6","6.1 %","17.6 %",".103",".249",".219",".276",".321",".259","58","1.0","-13.0","0.1","-0.5"
"Rangers","113","314","9","31","28","10","7.0 %","27.4 %",".125",".295",".229",".291",".354",".278","62","1.1","-14.4","-3.0","-0.6"
"Padres","90","207","6","14","12","1","7.2 %","30.0 %",".111",".248",".190",".254",".302",".243","47","-0.6","-15.3","2.1","-0.6"
"Royals","82","213","3","15","15","0","6.1 %","23.5 %",".077",".236",".190",".242",".267",".223","31","-0.2","-19.0","-0.7","-1.2"
