"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","71","216","13","58","55","1","8.8 %","17.6 %",".309",".389",".356",".417",".665",".443","185","-0.3","23.2","-0.7","2.9"
"Yankees","91","278","23","51","49","3","7.9 %","18.3 %",".349",".263",".278",".342",".627",".392","148","0.6","17.5","1.1","2.8"
"Cubs","104","277","15","41","41","2","7.2 %","19.1 %",".239",".328",".299",".362",".538",".376","132","0.5","12.1","2.7","2.3"
"Braves","99","284","14","47","45","5","10.2 %","24.3 %",".206",".335",".282",".359",".488",".355","119","1.1","8.0","1.7","1.8"
"Reds","88","229","16","38","36","2","6.6 %","24.9 %",".300",".343",".300",".356",".599",".392","139","-1.7","10.0","1.5","1.8"
"Mets","98","253","17","38","38","2","7.5 %","22.1 %",".270",".256",".252",".320",".522",".346","119","-0.2","6.0","1.0","1.5"
"Red Sox","103","276","12","41","38","0","9.1 %","21.7 %",".223",".313",".271",".344",".494",".350","115","-1.3","4.0","0.6","1.4"
"Padres","85","224","13","38","34","4","8.0 %","24.1 %",".259",".299",".264",".330",".522",".354","119","0.2","5.6","1.5","1.4"
"Marlins","114","302","8","32","32","3","6.3 %","23.2 %",".147",".363",".291",".342",".439",".333","109","-1.0","2.3","1.1","1.3"
"Royals","94","274","18","42","40","3","8.4 %","20.1 %",".273",".239",".241",".308",".514",".340","111","0.3","4.1","-2.1","1.1"
"Orioles","90","230","8","24","24","2","6.5 %","25.7 %",".225",".349",".282",".330",".507",".346","114","-0.2","3.9","-2.6","0.9"
"Athletics","82","231","9","28","25","0","10.0 %","24.7 %",".183",".285",".238",".326",".421",".318","100","0.1","0.0","1.3","0.9"
"Tigers","109","304","9","35","33","1","8.2 %","23.7 %",".168",".344",".277",".340",".445",".333","106","-1.0","1.3","-2.7","0.9"
"Giants","106","251","8","27","26","2","6.4 %","19.5 %",".185",".291",".254",".311",".440",".316","96","0.0","-1.2","2.2","0.9"
"White Sox","93","273","4","29","28","4","6.2 %","24.2 %",".118",".384",".293",".352",".411",".327","105","0.4","2.2","-3.0","0.9"
"Brewers","89","232","7","30","27","2","9.9 %","25.4 %",".163",".317",".252",".336",".416",".320","95","0.2","-1.5","2.7","0.8"
"Nationals","85","232","8","29","23","10","9.5 %","23.7 %",".150",".319",".262",".341",".413",".323","97","0.6","-0.9","1.6","0.8"
"Dodgers","85","224","7","28","27","1","9.4 %","20.5 %",".180",".287",".247",".324",".428",".315","94","0.6","-1.5","1.2","0.7"
"Diamondbacks","93","228","7","23","22","5","7.5 %","19.3 %",".129",".309",".269",".338",".398",".314","90","0.3","-2.9","2.3","0.7"
"Indians","96","260","6","28","27","4","9.2 %","19.6 %",".155",".294",".250",".320",".405",".310","87","-0.1","-4.3","1.4","0.6"
"Cardinals","89","211","5","22","19","4","6.6 %","27.0 %",".147",".326",".247",".311",".395",".302","88","0.7","-2.7","1.3","0.5"
"Twins","96","268","11","33","33","0","6.3 %","23.1 %",".181",".305",".261",".310",".442",".314","93","-0.1","-2.5","-1.7","0.5"
"Phillies","104","268","6","28","26","5","10.4 %","20.5 %",".123",".288",".243",".320",".366",".293","77","1.3","-7.0","2.7","0.4"
"Pirates","91","224","8","25","24","2","6.7 %","19.2 %",".186",".271",".245",".300",".431",".306","88","-0.2","-3.8","-0.6","0.3"
"Blue Jays","95","255","14","31","29","3","7.5 %","30.2 %",".234",".257",".217",".276",".451",".303","87","-1.2","-5.5","-1.2","0.2"
"Angels","93","223","9","29","26","1","10.8 %","29.1 %",".181",".225",".187",".291",".368",".286","78","-0.2","-6.4","0.6","0.2"
"Rockies","78","229","8","26","25","3","7.0 %","21.8 %",".159",".307",".261",".319",".420",".315","78","0.2","-6.6","0.6","0.1"
"Rays","89","226","8","21","20","3","5.8 %","19.9 %",".144",".250",".225",".277",".368",".273","71","0.3","-8.1","-0.7","-0.1"
"Mariners","74","173","4","14","13","3","5.8 %","37.0 %",".125",".333",".219",".263",".344",".259","61","-0.1","-8.8","-0.7","-0.3"
"Rangers","83","207","6","10","9","4","10.1 %","30.4 %",".133",".193",".155",".251",".287",".237","34","0.5","-17.3","-1.0","-1.1"
